scenario,wind_u,c_spread,peak_C,seed,tau_s,v_spread,exposed,miss,miss_rate,dir_err,speed_err,n_confirmed,t_max,dt
S7_worst,5.0,0.1,300.0,10,11.001,0.5,15,0,0.0,2.021763808028349,94.60690484439039,14,148.8,0.1
S7_worst,5.0,0.1,300.0,11,11.001,0.5,15,0,0.0,2.747019641783842,42.977292071413316,14,148.8,0.1
S7_worst,5.0,0.1,300.0,12,11.001,0.5,15,0,0.0,32.870215222978445,48.8590541984806,14,148.8,0.1
S7_worst,5.0,0.1,300.0,13,11.001,0.5,15,0,0.0,1.2969753696876438,79.2739720908806,14,148.8,0.1
S7_worst,5.0,0.1,300.0,14,11.001,0.5,15,0,0.0,17.667138821014518,11.648208251541314,14,148.8,0.1
S7_worst,5.0,0.1,300.0,15,11.001,0.5,15,0,0.0,4.0053300228157065,20.36153008179142,14,148.8,0.1
S7_worst,5.0,0.1,500.0,1,11.001,0.5,15,0,0.0,3.516794040092115,79.78291534425162,14,148.8,0.1
S7_worst,5.0,0.1,500.0,2,11.001,0.5,15,0,0.0,69.84238801538415,73.09267922371798,14,148.8,0.1
S7_worst,5.0,0.1,500.0,3,11.001,0.5,15,0,0.0,1.0784099294370917,53.55003266619005,14,148.8,0.1
S7_worst,5.0,0.1,500.0,4,11.001,0.5,15,0,0.0,3.400147659315085,117.40144327277515,13,148.8,0.1
S7_worst,5.0,0.1,500.0,5,11.001,0.5,15,0,0.0,10.259842339030254,171.17589749459478,14,148.8,0.1
S7_worst,5.0,0.1,500.0,6,11.001,0.5,15,0,0.0,3.5230659678633907,32.88433159343984,14,148.8,0.1
S7_worst,5.0,0.1,500.0,7,11.001,0.5,15,0,0.0,19.761420864483497,60.18396972040008,14,148.8,0.1
S7_worst,5.0,0.1,500.0,8,11.001,0.5,15,0,0.0,2.816761539018315,87.99791525747096,14,148.8,0.1
S7_worst,5.0,0.1,500.0,9,11.001,0.5,15,0,0.0,2.8887761077269003,34.94803656934775,14,148.8,0.1
S7_worst,5.0,0.1,500.0,10,11.001,0.5,15,0,0.0,14.275617409128483,107.01693086502702,14,148.8,0.1
S7_worst,5.0,0.1,500.0,11,11.001,0.5,15,0,0.0,0.4802805963276779,35.68389660711393,14,148.8,0.1
S7_worst,5.0,0.1,500.0,12,11.001,0.5,15,0,0.0,8.322930445264108,26.624508131853865,14,148.8,0.1
S7_worst,5.0,0.1,500.0,13,11.001,0.5,15,0,0.0,2.9574387215696847,98.3920057887812,14,148.8,0.1
S7_worst,5.0,0.1,500.0,14,11.001,0.5,15,0,0.0,11.531304310071393,37.06946480871769,14,148.8,0.1
S7_worst,5.0,0.1,500.0,15,11.001,0.5,15,0,0.0,4.896884761590916,33.20004828282946,14,148.8,0.1
S7_worst,5.0,0.15,150.0,1,11.001,0.75,15,0,0.0,2.5181300342769775,27.37151579234938,14,113.5,0.1
S7_worst,5.0,0.15,150.0,2,11.001,0.75,15,0,0.0,5.717856915881275,35.97250389513323,13,113.5,0.1
S7_worst,5.0,0.15,150.0,3,11.001,0.75,15,0,0.0,9.612665804026514,45.05266321742596,14,113.5,0.1
S7_worst,5.0,0.15,150.0,4,11.001,0.75,15,0,0.0,5.650535335988878,33.471867629444674,13,113.5,0.1
S7_worst,5.0,0.15,150.0,5,11.001,0.75,15,1,6.666666666666667,8.341000009092081,9.71978657632991,14,113.5,0.1
S7_worst,5.0,0.15,150.0,6,11.001,0.75,15,0,0.0,0.26897399956334067,-5.86813948646876,14,113.5,0.1
S7_worst,5.0,0.15,150.0,7,11.001,0.75,15,1,6.666666666666667,1.1796690243352952,25.30671153253916,14,113.5,0.1
S7_worst,5.0,0.15,150.0,8,11.001,0.75,15,1,6.666666666666667,1.190505641097418,30.17717120286956,14,113.5,0.1
S7_worst,5.0,0.15,150.0,9,11.001,0.75,15,0,0.0,2.05921937426252,48.80619656997614,14,113.5,0.1
S7_worst,5.0,0.15,150.0,10,11.001,0.75,15,2,13.333333333333334,0.3226646180468573,29.27502690971555,13,113.5,0.1
S7_worst,5.0,0.15,150.0,11,11.001,0.75,15,0,0.0,96.4141840731788,15.243657571817234,14,113.5,0.1
S7_worst,5.0,0.15,150.0,12,11.001,0.75,15,0,0.0,4.121437236185964,18.680930702884954,14,113.5,0.1
S7_worst,5.0,0.15,150.0,13,11.001,0.75,15,0,0.0,1.5061794277163059,23.320313034812035,14,113.5,0.1
S7_worst,5.0,0.15,150.0,14,11.001,0.75,15,0,0.0,14.790069130181683,10.05100725373304,14,113.5,0.1
S7_worst,5.0,0.15,150.0,15,11.001,0.75,15,0,0.0,34.32707224182676,12.40037435460361,14,113.5,0.1
S7_worst,5.0,0.15,300.0,1,11.001,0.75,15,0,0.0,0.007592068609543327,19.400705010479026,14,113.5,0.1
S7_worst,5.0,0.15,300.0,2,11.001,0.75,15,0,0.0,1.442858161583642,35.2669545761642,13,113.5,0.1
S7_worst,5.0,0.15,300.0,3,11.001,0.75,15,0,0.0,4.025623685527084,-10.32662346979573,14,113.5,0.1
S7_worst,5.0,0.15,300.0,4,11.001,0.75,15,0,0.0,0.4657688677810038,33.47576239146264,13,113.5,0.1
S7_worst,5.0,0.15,300.0,5,11.001,0.75,15,0,0.0,3.512691603907953,26.46089223899695,14,113.5,0.1
S7_worst,5.0,0.15,300.0,6,11.001,0.75,15,0,0.0,3.9055563385469934,13.031436296619455,14,113.5,0.1
S7_worst,5.0,0.15,300.0,7,11.001,0.75,15,0,0.0,16.050492508824924,28.27718077153755,13,113.5,0.1
S7_worst,5.0,0.15,300.0,8,11.001,0.75,15,0,0.0,2.6985227857203475,44.69846502456922,14,113.5,0.1
S7_worst,5.0,0.15,300.0,9,11.001,0.75,15,0,0.0,15.36329644875543,19.827421971156767,14,113.5,0.1
S7_worst,5.0,0.15,300.0,10,11.001,0.75,15,0,0.0,3.568118827608679,53.56250033622176,14,113.5,0.1
S7_worst,5.0,0.15,300.0,11,11.001,0.75,15,0,0.0,1.4673110741164257,27.84094618928255,14,113.5,0.1
S7_worst,5.0,0.15,300.0,12,11.001,0.75,15,0,0.0,1.0716006349125617,13.441524939041546,13,113.5,0.1
S7_worst,5.0,0.15,300.0,13,11.001,0.75,15,0,0.0,1.3245906058041759,30.419943922904196,14,113.5,0.1
S7_worst,5.0,0.15,300.0,14,11.001,0.75,15,0,0.0,5.589265873586256,27.091409110461633,14,113.5,0.1
S7_worst,5.0,0.15,300.0,15,11.001,0.75,15,0,0.0,0.9669413411375505,-1.0326960938685272,14,113.5,0.1
S7_worst,5.0,0.15,500.0,1,11.001,0.75,15,0,0.0,2.615215414506461,26.66268956267208,14,113.5,0.1
S7_worst,5.0,0.15,500.0,2,11.001,0.75,15,0,0.0,0.9206801483748669,32.379643429220124,13,113.5,0.1
S7_worst,5.0,0.15,500.0,3,11.001,0.75,15,0,0.0,0.03204832931586575,36.681069146260015,14,113.5,0.1
S7_worst,5.0,0.15,500.0,4,11.001,0.75,15,0,0.0,2.210506082554743,101.24864977650543,13,113.5,0.1
S7_worst,5.0,0.15,500.0,5,11.001,0.75,15,0,0.0,5.6038370972209,26.43594207747966,14,113.5,0.1
S7_worst,5.0,0.15,500.0,6,11.001,0.75,15,0,0.0,2.7937413685465007,30.510446409010743,14,113.5,0.1
S7_worst,5.0,0.15,500.0,7,11.001,0.75,15,0,0.0,10.046442646110332,39.3430521665038,13,113.5,0.1
S7_worst,5.0,0.15,500.0,8,11.001,0.75,15,0,0.0,3.973518785566697,50.72658816508054,14,113.5,0.1
S7_worst,5.0,0.15,500.0,9,11.001,0.75,15,0,0.0,1.4093959444768933,46.427627959127534,14,113.5,0.1
S7_worst,5.0,0.15,500.0,10,11.001,0.75,15,0,0.0,5.061008823654751,70.60022306573487,14,113.5,0.1
S7_worst,5.0,0.15,500.0,11,11.001,0.75,15,0,0.0,1.8123593723527642,59.35969772677158,14,113.5,0.1
S7_worst,5.0,0.15,500.0,12,11.001,0.75,15,0,0.0,4.154643671570347,15.850365181910941,13,113.5,0.1
S7_worst,5.0,0.15,500.0,13,11.001,0.75,15,0,0.0,0.5018956144245587,47.7930714195131,14,113.5,0.1
S7_worst,5.0,0.15,500.0,14,11.001,0.75,15,0,0.0,6.432873218950753,34.78061580444208,14,113.5,0.1
S7_worst,5.0,0.15,500.0,15,11.001,0.75,15,0,0.0,4.038612149567456,18.528693421847166,14,113.5,0.1
S7_worst,10.0,0.05,150.0,1,7.779,0.5,15,0,0.0,83.12330178486329,24.509416774796655,14,139.1,0.1
S7_worst,10.0,0.05,150.0,2,7.779,0.5,15,0,0.0,23.89133873178776,77.78289550145976,14,139.1,0.1
S7_worst,10.0,0.05,150.0,3,7.779,0.5,15,0,0.0,13.110983114081314,56.27334254459735,14,139.1,0.1
S7_worst,10.0,0.05,150.0,4,7.779,0.5,15,0,0.0,1.3353239930629879,54.2052334115279,14,139.1,0.1
S7_worst,10.0,0.05,150.0,5,7.779,0.5,15,0,0.0,0.3983038349382236,90.38368039381508,14,139.1,0.1
S7_worst,10.0,0.05,150.0,6,7.779,0.5,15,0,0.0,3.8174405959120037,-10.271768960402339,14,139.1,0.1
S7_worst,10.0,0.05,150.0,7,7.779,0.5,15,0,0.0,7.080549965674026,91.42483070688874,14,139.1,0.1
S7_worst,10.0,0.05,150.0,8,7.779,0.5,15,0,0.0,1.0236602933150207,60.42014928162529,14,139.1,0.1
S7_worst,10.0,0.05,150.0,9,7.779,0.5,15,0,0.0,32.96943190193285,27.969597051472395,14,139.1,0.1
S7_worst,10.0,0.05,150.0,10,7.779,0.5,15,0,0.0,2.2160910008649197,131.8646814782465,14,139.1,0.1
S7_worst,10.0,0.05,150.0,11,7.779,0.5,15,0,0.0,0.5274052384904439,18.53746278720829,14,139.1,0.1
S7_worst,10.0,0.05,150.0,12,7.779,0.5,15,0,0.0,9.115143701816432,-2.9771758921204983,14,139.1,0.1
S7_worst,10.0,0.05,150.0,13,7.779,0.5,15,0,0.0,42.02522224481375,21.125073619778224,14,139.1,0.1
S7_worst,10.0,0.05,150.0,14,7.779,0.5,15,0,0.0,1.646884928954409,29.681288707507747,14,139.1,0.1
S7_worst,10.0,0.05,150.0,15,7.779,0.5,15,0,0.0,1.4788577392255253,67.39417754021363,14,139.1,0.1
S7_worst,10.0,0.05,300.0,1,7.779,0.5,15,0,0.0,0.6477086937476266,16.67390696926574,14,139.1,0.1
S7_worst,10.0,0.05,300.0,2,7.779,0.5,15,0,0.0,6.070512273415813,-31.474692560737694,14,139.1,0.1
S7_worst,10.0,0.05,300.0,3,7.779,0.5,15,0,0.0,9.308563092560934,33.64747049263232,14,139.1,0.1
S7_worst,10.0,0.05,300.0,4,7.779,0.5,15,0,0.0,18.645298871809878,94.13632911255748,14,139.1,0.1
S7_worst,10.0,0.05,300.0,5,7.779,0.5,15,0,0.0,0.971919783698532,51.78086527460499,14,139.1,0.1
S7_worst,10.0,0.05,300.0,6,7.779,0.5,15,0,0.0,7.175939678696293,11.373008438733766,14,139.1,0.1
S7_worst,10.0,0.05,300.0,7,7.779,0.5,15,0,0.0,20.153732037567213,59.52605848662562,14,139.1,0.1
S7_worst,10.0,0.05,300.0,8,7.779,0.5,15,0,0.0,1.3512651193841947,68.78190212462856,14,139.1,0.1
S7_worst,10.0,0.05,300.0,9,7.779,0.5,15,0,0.0,17.569774690535283,49.86663349767559,14,139.1,0.1
S7_worst,10.0,0.05,300.0,10,7.779,0.5,15,0,0.0,10.703930073868003,92.6506598941323,14,139.1,0.1
S7_worst,10.0,0.05,300.0,11,7.779,0.5,15,0,0.0,1.2733012465998932,35.886054493913356,14,139.1,0.1
S7_worst,10.0,0.05,300.0,12,7.779,0.5,15,0,0.0,18.904764837584157,37.23315842361967,14,139.1,0.1
S7_worst,10.0,0.05,300.0,13,7.779,0.5,15,0,0.0,2.278412516279222,88.81939864440929,14,139.1,0.1
S7_worst,10.0,0.05,300.0,14,7.779,0.5,15,0,0.0,7.503288103686792,34.8853292023992,14,139.1,0.1
S7_worst,10.0,0.05,300.0,15,7.779,0.5,15,0,0.0,1.3075014806156926,12.984537716099531,14,139.1,0.1
S7_worst,10.0,0.05,500.0,1,7.779,0.5,15,0,0.0,1.7132707068687156,60.31157539228869,14,139.1,0.1
S7_worst,10.0,0.05,500.0,2,7.779,0.5,15,0,0.0,10.380050882979472,110.50392180470921,14,139.1,0.1
S7_worst,10.0,0.05,500.0,3,7.779,0.5,15,0,0.0,7.268967475394015,70.10720157288266,14,139.1,0.1
S7_worst,10.0,0.05,500.0,4,7.779,0.5,15,0,0.0,0.8378414527611552,160.52097437128455,13,139.1,0.1
S7_worst,10.0,0.05,500.0,5,7.779,0.5,15,0,0.0,7.39278936785813,203.01776299034105,14,139.1,0.1
S7_worst,10.0,0.05,500.0,6,7.779,0.5,15,0,0.0,2.252599892934678,8.529732036966209,14,139.1,0.1
S7_worst,10.0,0.05,500.0,7,7.779,0.5,15,0,0.0,15.477146709363554,64.7723339251709,14,139.1,0.1
S7_worst,10.0,0.05,500.0,8,7.779,0.5,15,0,0.0,2.4135932440972367,83.14116934557731,14,139.1,0.1
S7_worst,10.0,0.05,500.0,9,7.779,0.5,15,0,0.0,4.926232089502676,107.40087058231667,14,139.1,0.1
S7_worst,10.0,0.05,500.0,10,7.779,0.5,15,0,0.0,9.745969369815345,141.6600274538724,14,139.1,0.1
S7_worst,10.0,0.05,500.0,11,7.779,0.5,15,0,0.0,1.808504168054065,72.96661628290903,14,139.1,0.1
S7_worst,10.0,0.05,500.0,12,7.779,0.5,15,0,0.0,11.97170183702466,148.2825062637988,14,139.1,0.1
S7_worst,10.0,0.05,500.0,13,7.779,0.5,15,0,0.0,3.557405266779245,138.48759939475124,14,139.1,0.1
S7_worst,10.0,0.05,500.0,14,7.779,0.5,15,0,0.0,16.850352771195126,192.56071259481803,14,139.1,0.1
S7_worst,10.0,0.05,500.0,15,7.779,0.5,15,0,0.0,2.6981578229247023,63.73366821722559,14,139.1,0.1
S7_worst,10.0,0.1,150.0,1,7.779,1.0,15,0,0.0,18.606458227674814,10.133827719753086,14,86.2,0.1
S7_worst,10.0,0.1,150.0,2,7.779,1.0,15,0,0.0,6.407297239404932,31.24910586476428,13,86.2,0.1
S7_worst,10.0,0.1,150.0,3,7.779,1.0,15,0,0.0,1.4422041613869823,-5.697835409864105,14,86.2,0.1
S7_worst,10.0,0.1,150.0,4,7.779,1.0,15,1,6.666666666666667,2.6520641640359606,5.769324301436929,14,86.2,0.1
S7_worst,10.0,0.1,150.0,5,7.779,1.0,15,0,0.0,7.221848624030455,6.288103683672697,14,86.2,0.1
S7_worst,10.0,0.1,150.0,6,7.779,1.0,15,0,0.0,1.642286407088828,0.6279235438273911,14,86.2,0.1
S7_worst,10.0,0.1,150.0,7,7.779,1.0,15,0,0.0,0.59241506046475,8.914583506330276,12,86.2,0.1
S7_worst,10.0,0.1,150.0,8,7.779,1.0,15,0,0.0,11.8790078971629,30.955198919717297,13,86.2,0.1
S7_worst,10.0,0.1,150.0,9,7.779,1.0,15,0,0.0,2.5776193912613916,21.17909170599994,13,86.2,0.1
S7_worst,10.0,0.1,150.0,10,7.779,1.0,15,1,6.666666666666667,3.0315277352626073,30.55096578695018,14,86.2,0.1
S7_worst,10.0,0.1,150.0,11,7.779,1.0,15,0,0.0,0.8354916469298163,20.06204111751866,14,86.2,0.1
S7_worst,10.0,0.1,150.0,12,7.779,1.0,15,0,0.0,1.2818094609154977,10.462623271037641,14,86.2,0.1
S7_worst,10.0,0.1,150.0,13,7.779,1.0,15,0,0.0,5.241054591560275,25.20572882634342,14,86.2,0.1
S7_worst,10.0,0.1,150.0,14,7.779,1.0,15,0,0.0,0.7817336852054314,18.81413324670809,13,86.2,0.1
S7_worst,10.0,0.1,150.0,15,7.779,1.0,15,0,0.0,0.7243118187618222,13.473512928694987,14,86.2,0.1
S7_worst,10.0,0.1,300.0,1,7.779,1.0,15,0,0.0,4.991591771764354,7.581558889131079,14,86.2,0.1
S7_worst,10.0,0.1,300.0,2,7.779,1.0,15,0,0.0,1.1988638302619496,24.365955837183794,13,86.2,0.1
S7_worst,10.0,0.1,300.0,3,7.779,1.0,15,0,0.0,0.8105419775798064,8.393876791159594,14,86.2,0.1
S7_worst,10.0,0.1,300.0,4,7.779,1.0,15,0,0.0,3.1942447099897846,8.295578928726721,12,86.2,0.1
S7_worst,10.0,0.1,300.0,5,7.779,1.0,15,0,0.0,6.730864505912035,17.086194098883457,14,86.2,0.1
S7_worst,10.0,0.1,300.0,6,7.779,1.0,15,0,0.0,1.735779923032643,18.058840318393443,14,86.2,0.1
S7_worst,10.0,0.1,300.0,7,7.779,1.0,15,0,0.0,4.169562607550616,7.6342434103131795,14,86.2,0.1
S7_worst,10.0,0.1,300.0,8,7.779,1.0,15,0,0.0,1.5173263648724233,44.63008065949467,13,86.2,0.1
S7_worst,10.0,0.1,300.0,9,7.779,1.0,15,0,0.0,2.9916900500342356,36.537518727383244,14,86.2,0.1
S7_worst,10.0,0.1,300.0,10,7.779,1.0,15,0,0.0,1.802485329303381,49.770650092782034,13,86.2,0.1
S7_worst,10.0,0.1,300.0,11,7.779,1.0,15,0,0.0,0.09720333195035698,29.398390454663037,14,86.2,0.1
S7_worst,10.0,0.1,300.0,12,7.779,1.0,15,0,0.0,3.4743408757619787,20.88221129443952,14,86.2,0.1
S7_worst,10.0,0.1,300.0,13,7.779,1.0,15,0,0.0,2.8581571525354548,39.32882044907367,14,86.2,0.1
S7_worst,10.0,0.1,300.0,14,7.779,1.0,15,0,0.0,3.929070018321449,16.83663983608461,14,86.2,0.1
S7_worst,10.0,0.1,300.0,15,7.779,1.0,15,0,0.0,3.9882019949797147,14.467558869864593,14,86.2,0.1
S7_worst,10.0,0.1,500.0,1,7.779,1.0,15,0,0.0,5.611200504915082,35.70981061232563,14,86.2,0.1
S7_worst,10.0,0.1,500.0,2,7.779,1.0,15,0,0.0,2.914278052632849,37.46587734970366,13,86.2,0.1
S7_worst,10.0,0.1,500.0,3,7.779,1.0,15,0,0.0,2.6432652872285636,5.287482827237788,14,86.2,0.1
S7_worst,10.0,0.1,500.0,4,7.779,1.0,15,0,0.0,1.8292162132043628,17.679512377808514,13,86.2,0.1
S7_worst,10.0,0.1,500.0,5,7.779,1.0,15,0,0.0,5.746546800830638,20.95727377388814,14,86.2,0.1
S7_worst,10.0,0.1,500.0,6,7.779,1.0,15,0,0.0,1.7911438271495428,5.057386209489323,14,86.2,0.1
S7_worst,10.0,0.1,500.0,7,7.779,1.0,15,0,0.0,7.996861968525639,24.696874905892674,13,86.2,0.1
S7_worst,10.0,0.1,500.0,8,7.779,1.0,15,0,0.0,0.21642707610533113,41.863054562372206,13,86.2,0.1
S7_worst,10.0,0.1,500.0,9,7.779,1.0,15,0,0.0,2.660167528596709,48.549850547965654,13,86.2,0.1
S7_worst,10.0,0.1,500.0,10,7.779,1.0,15,0,0.0,6.333603051748147,66.57389625181148,13,86.2,0.1
S7_worst,10.0,0.1,500.0,11,7.779,1.0,15,0,0.0,0.33245933020003327,34.51037678216164,14,86.2,0.1
S7_worst,10.0,0.1,500.0,12,7.779,1.0,15,0,0.0,4.6874784647745535,27.54730857049712,14,86.2,0.1
S7_worst,10.0,0.1,500.0,13,7.779,1.0,15,0,0.0,3.0731145925912036,30.548747954794564,14,86.2,0.1
S7_worst,10.0,0.1,500.0,14,7.779,1.0,15,0,0.0,6.133721201761726,23.28522406100908,14,86.2,0.1
S7_worst,10.0,0.1,500.0,15,7.779,1.0,15,0,0.0,5.413311649570393,13.184095847518273,14,86.2,0.1
S7_worst,10.0,0.15,150.0,1,7.779,1.5,15,3,20.0,8.770603002591205,6.46839266364075,12,68.6,0.1
S7_worst,10.0,0.15,150.0,2,7.779,1.5,15,5,33.33333333333333,6.275853758015347,24.38535366418552,10,68.6,0.1
S7_worst,10.0,0.15,150.0,3,7.779,1.5,15,1,6.666666666666667,3.233671332215748,-3.678414796236377,14,68.6,0.1
S7_worst,10.0,0.15,150.0,4,7.779,1.5,15,2,13.333333333333334,3.5424527188807113,-6.936047917798671,13,68.6,0.1
S7_worst,10.0,0.15,150.0,5,7.779,1.5,15,2,13.333333333333334,6.034048580637709,-0.9098819299795687,13,68.6,0.1
S7_worst,10.0,0.15,150.0,6,7.779,1.5,15,3,20.0,4.121695470145594,-15.317768528872685,12,68.6,0.1
S7_worst,10.0,0.15,150.0,7,7.779,1.5,15,2,13.333333333333334,3.3212513364815877,3.71097347189299,13,68.6,0.1
S7_worst,10.0,0.15,150.0,8,7.779,1.5,15,7,46.666666666666664,0.9701184866684066,23.268185814779883,8,68.6,0.1
S7_worst,10.0,0.15,150.0,9,7.779,1.5,15,6,40.0,6.9938541738336895,4.301126880779979,9,68.6,0.1
S7_worst,10.0,0.15,150.0,10,7.779,1.5,15,7,46.666666666666664,8.863705054169932,8.172399644005052,8,68.6,0.1
S7_worst,10.0,0.15,150.0,11,7.779,1.5,15,3,20.0,11.752248574720738,35.49856143264825,12,68.6,0.1
S7_worst,10.0,0.15,150.0,12,7.779,1.5,15,3,20.0,6.60219854546016,9.414711901961798,12,68.6,0.1
S7_worst,10.0,0.15,150.0,13,7.779,1.5,15,5,33.33333333333333,1.8149436071811926,17.259839460326454,10,68.6,0.1
S7_worst,10.0,0.15,150.0,14,7.779,1.5,15,2,13.333333333333334,6.577438584368306,-0.4380545157877928,13,68.6,0.1
S7_worst,10.0,0.15,150.0,15,7.779,1.5,15,1,6.666666666666667,5.169214025745853,8.51918366451292,14,68.6,0.1
S7_worst,10.0,0.15,300.0,1,7.779,1.5,15,0,0.0,0.32773744535596494,8.297660928981038,13,68.6,0.1
S7_worst,10.0,0.15,300.0,2,7.779,1.5,15,0,0.0,2.4830730136320613,23.392848236988726,13,68.6,0.1
S7_worst,10.0,0.15,300.0,3,7.779,1.5,15,0,0.0,2.6424372728720527,-2.6955705664048146,14,68.6,0.1
S7_worst,10.0,0.15,300.0,4,7.779,1.5,15,0,0.0,4.572752602905644,-10.276309563131242,12,68.6,0.1
S7_worst,10.0,0.15,300.0,5,7.779,1.5,15,0,0.0,4.586584125365847,11.004830260066639,13,68.6,0.1
S7_worst,10.0,0.15,300.0,6,7.779,1.5,15,0,0.0,0.6975558125633841,20.15906782222232,13,68.6,0.1
S7_worst,10.0,0.15,300.0,7,7.779,1.5,15,0,0.0,8.54017805034484,9.972496636552759,12,68.6,0.1
S7_worst,10.0,0.15,300.0,8,7.779,1.5,15,0,0.0,2.4220910896639576,25.12475938001379,12,68.6,0.1
S7_worst,10.0,0.15,300.0,9,7.779,1.5,15,0,0.0,6.703094022624019,32.225699955692406,13,68.6,0.1
S7_worst,10.0,0.15,300.0,10,7.779,1.5,15,0,0.0,8.776421464192552,28.690459642444893,12,68.6,0.1
S7_worst,10.0,0.15,300.0,11,7.779,1.5,15,0,0.0,2.80970762965135,19.53171433016291,14,68.6,0.1
S7_worst,10.0,0.15,300.0,12,7.779,1.5,15,0,0.0,1.1475188338926752,8.46096924355842,13,68.6,0.1
S7_worst,10.0,0.15,300.0,13,7.779,1.5,15,0,0.0,6.41470425491763,28.335736072884423,13,68.6,0.1
S7_worst,10.0,0.15,300.0,14,7.779,1.5,15,0,0.0,9.999002405462727,8.82624083411822,12,68.6,0.1
S7_worst,10.0,0.15,300.0,15,7.779,1.5,15,0,0.0,5.726599450288225,2.280467794330339,14,68.6,0.1
S7_worst,10.0,0.15,500.0,1,7.779,1.5,15,0,0.0,0.39194239763214805,7.9118288426587595,12,68.6,0.1
S7_worst,10.0,0.15,500.0,2,7.779,1.5,15,0,0.0,1.4197208554438678,25.494220653006884,13,68.6,0.1
S7_worst,10.0,0.15,500.0,3,7.779,1.5,15,0,0.0,1.7046967701959121,1.3041747811970281,14,68.6,0.1
S7_worst,10.0,0.15,500.0,4,7.779,1.5,15,0,0.0,3.7666110060506406,10.797887826877428,12,68.6,0.1
S7_worst,10.0,0.15,500.0,5,7.779,1.5,15,0,0.0,4.629722073700957,16.339341142570664,13,68.6,0.1
S7_worst,10.0,0.15,500.0,6,7.779,1.5,15,0,0.0,0.37819325322897096,35.01796937301484,13,68.6,0.1
S7_worst,10.0,0.15,500.0,7,7.779,1.5,15,0,0.0,12.058778571690551,15.445553415887522,12,68.6,0.1
S7_worst,10.0,0.15,500.0,8,7.779,1.5,15,0,0.0,2.7402617380997167,24.881733517377228,12,68.6,0.1
S7_worst,10.0,0.15,500.0,9,7.779,1.5,15,0,0.0,7.336730132740671,37.556585144745554,13,68.6,0.1
S7_worst,10.0,0.15,500.0,10,7.779,1.5,15,0,0.0,8.054999833970495,38.617277763028326,13,68.6,0.1
S7_worst,10.0,0.15,500.0,11,7.779,1.5,15,0,0.0,0.20852562916117046,25.700997744708303,13,68.6,0.1
S7_worst,10.0,0.15,500.0,12,7.779,1.5,15,0,0.0,3.0263442526664033,14.20294363725998,13,68.6,0.1
S7_worst,10.0,0.15,500.0,13,7.779,1.5,15,0,0.0,5.539105585506703,32.40208648001756,13,68.6,0.1
S7_worst,10.0,0.15,500.0,14,7.779,1.5,15,0,0.0,10.637732879107421,20.941057919191707,13,68.6,0.1
S7_worst,10.0,0.15,500.0,15,7.779,1.5,15,0,0.0,7.215076162428933,7.767915816435537,14,68.6,0.1
S7_worst,15.0,0.05,150.0,1,6.352,0.75,15,0,0.0,5.595669948687864,25.23421835440593,14,99.6,0.1
S7_worst,15.0,0.05,150.0,2,6.352,0.75,15,0,0.0,7.245184240494536,45.42133084368241,13,99.6,0.1
S7_worst,15.0,0.05,150.0,3,6.352,0.75,15,0,0.0,1.2663206058584249,26.608627591882517,14,99.6,0.1
S7_worst,15.0,0.05,150.0,4,6.352,0.75,15,0,0.0,1.2011235528116329,46.385845889385635,13,99.6,0.1
S7_worst,15.0,0.05,150.0,5,6.352,0.75,15,0,0.0,4.487341402122179,30.190583819161798,14,99.6,0.1
S7_worst,15.0,0.05,150.0,6,6.352,0.75,15,0,0.0,3.335238381257414,-12.681053075438253,14,99.6,0.1
S7_worst,15.0,0.05,150.0,7,6.352,0.75,15,0,0.0,2.8392634702377935,41.5791419882348,13,99.6,0.1
S7_worst,15.0,0.05,150.0,8,6.352,0.75,15,0,0.0,2.4168472528190375,31.918845846573767,14,99.6,0.1
S7_worst,15.0,0.05,150.0,9,6.352,0.75,15,0,0.0,14.66872272963751,50.0525024382641,14,99.6,0.1
S7_worst,15.0,0.05,150.0,10,6.352,0.75,15,0,0.0,1.2273147841729755,39.6852925143271,14,99.6,0.1
S7_worst,15.0,0.05,150.0,11,6.352,0.75,15,0,0.0,1.8622019955368703,15.1895313583197,14,99.6,0.1
S7_worst,15.0,0.05,150.0,12,6.352,0.75,15,0,0.0,2.361937990834686,19.360081498665135,14,99.6,0.1
S7_worst,15.0,0.05,150.0,13,6.352,0.75,15,0,0.0,0.6867792750833794,24.756199460031855,14,99.6,0.1
S7_worst,15.0,0.05,150.0,14,6.352,0.75,15,0,0.0,1.0868332818828899,10.481908304535754,14,99.6,0.1
S7_worst,15.0,0.05,150.0,15,6.352,0.75,15,0,0.0,3.024393559605514,5.913747348817658,14,99.6,0.1
S7_worst,15.0,0.05,300.0,1,6.352,0.75,15,0,0.0,1.3190133617307065,26.55732618574375,14,99.6,0.1
S7_worst,15.0,0.05,300.0,2,6.352,0.75,15,0,0.0,1.6364399286121414,54.891104557653016,13,99.6,0.1
S7_worst,15.0,0.05,300.0,3,6.352,0.75,15,0,0.0,3.384293008154267,-4.263357120106356,14,99.6,0.1
S7_worst,15.0,0.05,300.0,4,6.352,0.75,15,0,0.0,1.1544695616496181,71.43552547646644,13,99.6,0.1
S7_worst,15.0,0.05,300.0,5,6.352,0.75,15,0,0.0,4.697190467131137,48.4253233889234,14,99.6,0.1
