label,group,kappa_h_med,kappa_h_p95,gap_s,dtw_scaled,window_mode,dt_window,seed,dir_err,estimable,grade,n_local,per_node_frac,n_obs_mean,sigma_t_mean,s2_med
타원[flank] W20 d120,ellipse_flank,0.0318,0.0362,29.59,88.77,scaled,88.77,2,1.6687882362480815,1,OK,14,93.3,6.14,0.7789,0.5
타원[flank] W20 d120,ellipse_flank,0.0318,0.0362,29.59,88.77,scaled,88.77,3,1.6687882362480815,1,OK,14,93.3,6.14,0.7789,0.5
타원[flank] W20 d120,ellipse_flank,0.0318,0.0362,29.59,88.77,scaled,88.77,4,1.6687882362480815,1,OK,14,93.3,6.14,0.7789,0.5
타원[flank] W20 d120,ellipse_flank,0.0318,0.0362,29.59,88.77,scaled,88.77,5,1.6687882362480815,1,OK,14,93.3,6.14,0.7789,0.5
타원[flank] W20 d120,ellipse_flank,0.0318,0.0362,29.59,88.77,scaled,88.77,6,1.6687882362480815,1,OK,14,93.3,6.14,0.7789,0.5
타원[flank] W20 d120,ellipse_flank,0.0318,0.0362,29.59,88.77,scaled,88.77,7,1.6687882362480815,1,OK,14,93.3,6.14,0.7789,0.5
타원[flank] W20 d120,ellipse_flank,0.0318,0.0362,29.59,88.77,scaled,88.77,8,1.6687882362480815,1,OK,14,93.3,6.14,0.7789,0.5
타원[flank] W20 d120,ellipse_flank,0.0318,0.0362,29.59,88.77,scaled,88.77,9,1.6687882362480815,1,OK,14,93.3,6.14,0.7789,0.5
타원[flank] W20 d120,ellipse_flank,0.0318,0.0362,29.59,88.77,scaled,88.77,10,1.6687882362480815,1,OK,14,93.3,6.14,0.7789,0.5
타원[flank] W20 d120,ellipse_flank,0.0318,0.0362,29.59,88.77,scaled,88.77,11,1.6687882362480815,1,OK,14,93.3,6.14,0.7789,0.5
타원[flank] W20 d120,ellipse_flank,0.0318,0.0362,29.59,88.77,scaled,88.77,12,1.6687882362480815,1,OK,14,93.3,6.14,0.7789,0.5
타원[flank] W20 d120,ellipse_flank,0.0318,0.0362,29.59,88.77,scaled,88.77,13,1.6687882362480815,1,OK,14,93.3,6.14,0.7789,0.5
타원[flank] W20 d120,ellipse_flank,0.0318,0.0362,29.59,88.77,scaled,88.77,14,1.6687882362480815,1,OK,14,93.3,6.14,0.7789,0.5
타원[flank] W20 d120,ellipse_flank,0.0318,0.0362,29.59,88.77,scaled,88.77,15,1.6687882362480815,1,OK,14,93.3,6.14,0.7789,0.5
타원[flank] W30 d30,ellipse_flank,0.0631,0.0927,70.72,212.16,base,8.0,1,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W30 d30,ellipse_flank,0.0631,0.0927,70.72,212.16,base,8.0,2,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W30 d30,ellipse_flank,0.0631,0.0927,70.72,212.16,base,8.0,3,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W30 d30,ellipse_flank,0.0631,0.0927,70.72,212.16,base,8.0,4,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W30 d30,ellipse_flank,0.0631,0.0927,70.72,212.16,base,8.0,5,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W30 d30,ellipse_flank,0.0631,0.0927,70.72,212.16,base,8.0,6,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W30 d30,ellipse_flank,0.0631,0.0927,70.72,212.16,base,8.0,7,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W30 d30,ellipse_flank,0.0631,0.0927,70.72,212.16,base,8.0,8,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W30 d30,ellipse_flank,0.0631,0.0927,70.72,212.16,base,8.0,9,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W30 d30,ellipse_flank,0.0631,0.0927,70.72,212.16,base,8.0,10,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W30 d30,ellipse_flank,0.0631,0.0927,70.72,212.16,base,8.0,11,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W30 d30,ellipse_flank,0.0631,0.0927,70.72,212.16,base,8.0,12,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W30 d30,ellipse_flank,0.0631,0.0927,70.72,212.16,base,8.0,13,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W30 d30,ellipse_flank,0.0631,0.0927,70.72,212.16,base,8.0,14,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W30 d30,ellipse_flank,0.0631,0.0927,70.72,212.16,base,8.0,15,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W30 d30,ellipse_flank,0.0631,0.0927,70.72,212.16,scaled,212.16,1,5.555914796877675,1,OK,14,93.3,6.14,5.2086,0.5
타원[flank] W30 d30,ellipse_flank,0.0631,0.0927,70.72,212.16,scaled,212.16,2,5.555914796877675,1,OK,14,93.3,6.14,5.2086,0.5
타원[flank] W30 d30,ellipse_flank,0.0631,0.0927,70.72,212.16,scaled,212.16,3,5.555914796877675,1,OK,14,93.3,6.14,5.2086,0.5
타원[flank] W30 d30,ellipse_flank,0.0631,0.0927,70.72,212.16,scaled,212.16,4,5.555914796877675,1,OK,14,93.3,6.14,5.2086,0.5
타원[flank] W30 d30,ellipse_flank,0.0631,0.0927,70.72,212.16,scaled,212.16,5,5.555914796877675,1,OK,14,93.3,6.14,5.2086,0.5
타원[flank] W30 d30,ellipse_flank,0.0631,0.0927,70.72,212.16,scaled,212.16,6,5.555914796877675,1,OK,14,93.3,6.14,5.2086,0.5
타원[flank] W30 d30,ellipse_flank,0.0631,0.0927,70.72,212.16,scaled,212.16,7,5.555914796877675,1,OK,14,93.3,6.14,5.2086,0.5
타원[flank] W30 d30,ellipse_flank,0.0631,0.0927,70.72,212.16,scaled,212.16,8,5.555914796877675,1,OK,14,93.3,6.14,5.2086,0.5
타원[flank] W30 d30,ellipse_flank,0.0631,0.0927,70.72,212.16,scaled,212.16,9,5.555914796877675,1,OK,14,93.3,6.14,5.2086,0.5
타원[flank] W30 d30,ellipse_flank,0.0631,0.0927,70.72,212.16,scaled,212.16,10,5.555914796877675,1,OK,14,93.3,6.14,5.2086,0.5
타원[flank] W30 d30,ellipse_flank,0.0631,0.0927,70.72,212.16,scaled,212.16,11,5.555914796877675,1,OK,14,93.3,6.14,5.2086,0.5
타원[flank] W30 d30,ellipse_flank,0.0631,0.0927,70.72,212.16,scaled,212.16,12,5.555914796877675,1,OK,14,93.3,6.14,5.2086,0.5
타원[flank] W30 d30,ellipse_flank,0.0631,0.0927,70.72,212.16,scaled,212.16,13,5.555914796877675,1,OK,14,93.3,6.14,5.2086,0.5
타원[flank] W30 d30,ellipse_flank,0.0631,0.0927,70.72,212.16,scaled,212.16,14,5.555914796877675,1,OK,14,93.3,6.14,5.2086,0.5
타원[flank] W30 d30,ellipse_flank,0.0631,0.0927,70.72,212.16,scaled,212.16,15,5.555914796877675,1,OK,14,93.3,6.14,5.2086,0.5
타원[flank] W30 d60,ellipse_flank,0.0438,0.0547,77.97,233.91,base,8.0,1,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W30 d60,ellipse_flank,0.0438,0.0547,77.97,233.91,base,8.0,2,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W30 d60,ellipse_flank,0.0438,0.0547,77.97,233.91,base,8.0,3,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W30 d60,ellipse_flank,0.0438,0.0547,77.97,233.91,base,8.0,4,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W30 d60,ellipse_flank,0.0438,0.0547,77.97,233.91,base,8.0,5,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W30 d60,ellipse_flank,0.0438,0.0547,77.97,233.91,base,8.0,6,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W30 d60,ellipse_flank,0.0438,0.0547,77.97,233.91,base,8.0,7,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W30 d60,ellipse_flank,0.0438,0.0547,77.97,233.91,base,8.0,8,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W30 d60,ellipse_flank,0.0438,0.0547,77.97,233.91,base,8.0,9,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W30 d60,ellipse_flank,0.0438,0.0547,77.97,233.91,base,8.0,10,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W30 d60,ellipse_flank,0.0438,0.0547,77.97,233.91,base,8.0,11,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W30 d60,ellipse_flank,0.0438,0.0547,77.97,233.91,base,8.0,12,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W30 d60,ellipse_flank,0.0438,0.0547,77.97,233.91,base,8.0,13,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W30 d60,ellipse_flank,0.0438,0.0547,77.97,233.91,base,8.0,14,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W30 d60,ellipse_flank,0.0438,0.0547,77.97,233.91,base,8.0,15,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W30 d60,ellipse_flank,0.0438,0.0547,77.97,233.91,scaled,233.91,1,3.0280316019735105,1,OK,14,93.3,6.14,3.3686,0.5
타원[flank] W30 d60,ellipse_flank,0.0438,0.0547,77.97,233.91,scaled,233.91,2,3.0280316019735105,1,OK,14,93.3,6.14,3.3686,0.5
타원[flank] W30 d60,ellipse_flank,0.0438,0.0547,77.97,233.91,scaled,233.91,3,3.0280316019735105,1,OK,14,93.3,6.14,3.3686,0.5
타원[flank] W30 d60,ellipse_flank,0.0438,0.0547,77.97,233.91,scaled,233.91,4,3.0280316019735105,1,OK,14,93.3,6.14,3.3686,0.5
타원[flank] W30 d60,ellipse_flank,0.0438,0.0547,77.97,233.91,scaled,233.91,5,3.0280316019735105,1,OK,14,93.3,6.14,3.3686,0.5
타원[flank] W30 d60,ellipse_flank,0.0438,0.0547,77.97,233.91,scaled,233.91,6,3.0280316019735105,1,OK,14,93.3,6.14,3.3686,0.5
타원[flank] W30 d60,ellipse_flank,0.0438,0.0547,77.97,233.91,scaled,233.91,7,3.0280316019735105,1,OK,14,93.3,6.14,3.3686,0.5
타원[flank] W30 d60,ellipse_flank,0.0438,0.0547,77.97,233.91,scaled,233.91,8,3.0280316019735105,1,OK,14,93.3,6.14,3.3686,0.5
타원[flank] W30 d60,ellipse_flank,0.0438,0.0547,77.97,233.91,scaled,233.91,9,3.0280316019735105,1,OK,14,93.3,6.14,3.3686,0.5
타원[flank] W30 d60,ellipse_flank,0.0438,0.0547,77.97,233.91,scaled,233.91,10,3.0280316019735105,1,OK,14,93.3,6.14,3.3686,0.5
타원[flank] W30 d60,ellipse_flank,0.0438,0.0547,77.97,233.91,scaled,233.91,11,3.0280316019735105,1,OK,14,93.3,6.14,3.3686,0.5
타원[flank] W30 d60,ellipse_flank,0.0438,0.0547,77.97,233.91,scaled,233.91,12,3.0280316019735105,1,OK,14,93.3,6.14,3.3686,0.5
타원[flank] W30 d60,ellipse_flank,0.0438,0.0547,77.97,233.91,scaled,233.91,13,3.0280316019735105,1,OK,14,93.3,6.14,3.3686,0.5
타원[flank] W30 d60,ellipse_flank,0.0438,0.0547,77.97,233.91,scaled,233.91,14,3.0280316019735105,1,OK,14,93.3,6.14,3.3686,0.5
타원[flank] W30 d60,ellipse_flank,0.0438,0.0547,77.97,233.91,scaled,233.91,15,3.0280316019735105,1,OK,14,93.3,6.14,3.3686,0.5
타원[flank] W30 d120,ellipse_flank,0.0263,0.0299,82.82,248.45,base,8.0,1,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W30 d120,ellipse_flank,0.0263,0.0299,82.82,248.45,base,8.0,2,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W30 d120,ellipse_flank,0.0263,0.0299,82.82,248.45,base,8.0,3,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W30 d120,ellipse_flank,0.0263,0.0299,82.82,248.45,base,8.0,4,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W30 d120,ellipse_flank,0.0263,0.0299,82.82,248.45,base,8.0,5,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W30 d120,ellipse_flank,0.0263,0.0299,82.82,248.45,base,8.0,6,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W30 d120,ellipse_flank,0.0263,0.0299,82.82,248.45,base,8.0,7,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W30 d120,ellipse_flank,0.0263,0.0299,82.82,248.45,base,8.0,8,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W30 d120,ellipse_flank,0.0263,0.0299,82.82,248.45,base,8.0,9,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W30 d120,ellipse_flank,0.0263,0.0299,82.82,248.45,base,8.0,10,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W30 d120,ellipse_flank,0.0263,0.0299,82.82,248.45,base,8.0,11,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W30 d120,ellipse_flank,0.0263,0.0299,82.82,248.45,base,8.0,12,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W30 d120,ellipse_flank,0.0263,0.0299,82.82,248.45,base,8.0,13,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W30 d120,ellipse_flank,0.0263,0.0299,82.82,248.45,base,8.0,14,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W30 d120,ellipse_flank,0.0263,0.0299,82.82,248.45,base,8.0,15,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W30 d120,ellipse_flank,0.0263,0.0299,82.82,248.45,scaled,248.45,1,1.5930257836202655,1,OK,14,93.3,6.14,2.1052,0.5
타원[flank] W30 d120,ellipse_flank,0.0263,0.0299,82.82,248.45,scaled,248.45,2,1.5930257836202655,1,OK,14,93.3,6.14,2.1052,0.5
타원[flank] W30 d120,ellipse_flank,0.0263,0.0299,82.82,248.45,scaled,248.45,3,1.5930257836202655,1,OK,14,93.3,6.14,2.1052,0.5
타원[flank] W30 d120,ellipse_flank,0.0263,0.0299,82.82,248.45,scaled,248.45,4,1.5930257836202655,1,OK,14,93.3,6.14,2.1052,0.5
타원[flank] W30 d120,ellipse_flank,0.0263,0.0299,82.82,248.45,scaled,248.45,5,1.5930257836202655,1,OK,14,93.3,6.14,2.1052,0.5
타원[flank] W30 d120,ellipse_flank,0.0263,0.0299,82.82,248.45,scaled,248.45,6,1.5930257836202655,1,OK,14,93.3,6.14,2.1052,0.5
타원[flank] W30 d120,ellipse_flank,0.0263,0.0299,82.82,248.45,scaled,248.45,7,1.5930257836202655,1,OK,14,93.3,6.14,2.1052,0.5
타원[flank] W30 d120,ellipse_flank,0.0263,0.0299,82.82,248.45,scaled,248.45,8,1.5930257836202655,1,OK,14,93.3,6.14,2.1052,0.5
타원[flank] W30 d120,ellipse_flank,0.0263,0.0299,82.82,248.45,scaled,248.45,9,1.5930257836202655,1,OK,14,93.3,6.14,2.1052,0.5
타원[flank] W30 d120,ellipse_flank,0.0263,0.0299,82.82,248.45,scaled,248.45,10,1.5930257836202655,1,OK,14,93.3,6.14,2.1052,0.5
타원[flank] W30 d120,ellipse_flank,0.0263,0.0299,82.82,248.45,scaled,248.45,11,1.5930257836202655,1,OK,14,93.3,6.14,2.1052,0.5
타원[flank] W30 d120,ellipse_flank,0.0263,0.0299,82.82,248.45,scaled,248.45,12,1.5930257836202655,1,OK,14,93.3,6.14,2.1052,0.5
타원[flank] W30 d120,ellipse_flank,0.0263,0.0299,82.82,248.45,scaled,248.45,13,1.5930257836202655,1,OK,14,93.3,6.14,2.1052,0.5
타원[flank] W30 d120,ellipse_flank,0.0263,0.0299,82.82,248.45,scaled,248.45,14,1.5930257836202655,1,OK,14,93.3,6.14,2.1052,0.5
타원[flank] W30 d120,ellipse_flank,0.0263,0.0299,82.82,248.45,scaled,248.45,15,1.5930257836202655,1,OK,14,93.3,6.14,2.1052,0.5
타원[flank] W50 d30,ellipse_flank,0.0549,0.0845,388.02,1164.07,base,8.0,1,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W50 d30,ellipse_flank,0.0549,0.0845,388.02,1164.07,base,8.0,2,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W50 d30,ellipse_flank,0.0549,0.0845,388.02,1164.07,base,8.0,3,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W50 d30,ellipse_flank,0.0549,0.0845,388.02,1164.07,base,8.0,4,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W50 d30,ellipse_flank,0.0549,0.0845,388.02,1164.07,base,8.0,5,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W50 d30,ellipse_flank,0.0549,0.0845,388.02,1164.07,base,8.0,6,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W50 d30,ellipse_flank,0.0549,0.0845,388.02,1164.07,base,8.0,7,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W50 d30,ellipse_flank,0.0549,0.0845,388.02,1164.07,base,8.0,8,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W50 d30,ellipse_flank,0.0549,0.0845,388.02,1164.07,base,8.0,9,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W50 d30,ellipse_flank,0.0549,0.0845,388.02,1164.07,base,8.0,10,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W50 d30,ellipse_flank,0.0549,0.0845,388.02,1164.07,base,8.0,11,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W50 d30,ellipse_flank,0.0549,0.0845,388.02,1164.07,base,8.0,12,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W50 d30,ellipse_flank,0.0549,0.0845,388.02,1164.07,base,8.0,13,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W50 d30,ellipse_flank,0.0549,0.0845,388.02,1164.07,base,8.0,14,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W50 d30,ellipse_flank,0.0549,0.0845,388.02,1164.07,base,8.0,15,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W50 d30,ellipse_flank,0.0549,0.0845,388.02,1164.07,scaled,1164.07,1,5.301969543632735,1,OK,14,93.3,6.14,28.3088,0.5
타원[flank] W50 d30,ellipse_flank,0.0549,0.0845,388.02,1164.07,scaled,1164.07,2,5.301969543632735,1,OK,14,93.3,6.14,28.3088,0.5
타원[flank] W50 d30,ellipse_flank,0.0549,0.0845,388.02,1164.07,scaled,1164.07,3,5.301969543632735,1,OK,14,93.3,6.14,28.3088,0.5
타원[flank] W50 d30,ellipse_flank,0.0549,0.0845,388.02,1164.07,scaled,1164.07,4,5.301969543632735,1,OK,14,93.3,6.14,28.3088,0.5
타원[flank] W50 d30,ellipse_flank,0.0549,0.0845,388.02,1164.07,scaled,1164.07,5,5.301969543632735,1,OK,14,93.3,6.14,28.3088,0.5
타원[flank] W50 d30,ellipse_flank,0.0549,0.0845,388.02,1164.07,scaled,1164.07,6,5.301969543632735,1,OK,14,93.3,6.14,28.3088,0.5
타원[flank] W50 d30,ellipse_flank,0.0549,0.0845,388.02,1164.07,scaled,1164.07,7,5.301969543632735,1,OK,14,93.3,6.14,28.3088,0.5
타원[flank] W50 d30,ellipse_flank,0.0549,0.0845,388.02,1164.07,scaled,1164.07,8,5.301969543632735,1,OK,14,93.3,6.14,28.3088,0.5
타원[flank] W50 d30,ellipse_flank,0.0549,0.0845,388.02,1164.07,scaled,1164.07,9,5.301969543632735,1,OK,14,93.3,6.14,28.3088,0.5
타원[flank] W50 d30,ellipse_flank,0.0549,0.0845,388.02,1164.07,scaled,1164.07,10,5.301969543632735,1,OK,14,93.3,6.14,28.3088,0.5
타원[flank] W50 d30,ellipse_flank,0.0549,0.0845,388.02,1164.07,scaled,1164.07,11,5.301969543632735,1,OK,14,93.3,6.14,28.3088,0.5
타원[flank] W50 d30,ellipse_flank,0.0549,0.0845,388.02,1164.07,scaled,1164.07,12,5.301969543632735,1,OK,14,93.3,6.14,28.3088,0.5
타원[flank] W50 d30,ellipse_flank,0.0549,0.0845,388.02,1164.07,scaled,1164.07,13,5.301969543632735,1,OK,14,93.3,6.14,28.3088,0.5
타원[flank] W50 d30,ellipse_flank,0.0549,0.0845,388.02,1164.07,scaled,1164.07,14,5.301969543632735,1,OK,14,93.3,6.14,28.3088,0.5
타원[flank] W50 d30,ellipse_flank,0.0549,0.0845,388.02,1164.07,scaled,1164.07,15,5.301969543632735,1,OK,14,93.3,6.14,28.3088,0.5
타원[flank] W50 d60,ellipse_flank,0.0391,0.0498,427.26,1281.77,base,8.0,1,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W50 d60,ellipse_flank,0.0391,0.0498,427.26,1281.77,base,8.0,2,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W50 d60,ellipse_flank,0.0391,0.0498,427.26,1281.77,base,8.0,3,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W50 d60,ellipse_flank,0.0391,0.0498,427.26,1281.77,base,8.0,4,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W50 d60,ellipse_flank,0.0391,0.0498,427.26,1281.77,base,8.0,5,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W50 d60,ellipse_flank,0.0391,0.0498,427.26,1281.77,base,8.0,6,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W50 d60,ellipse_flank,0.0391,0.0498,427.26,1281.77,base,8.0,7,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W50 d60,ellipse_flank,0.0391,0.0498,427.26,1281.77,base,8.0,8,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W50 d60,ellipse_flank,0.0391,0.0498,427.26,1281.77,base,8.0,9,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W50 d60,ellipse_flank,0.0391,0.0498,427.26,1281.77,base,8.0,10,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W50 d60,ellipse_flank,0.0391,0.0498,427.26,1281.77,base,8.0,11,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W50 d60,ellipse_flank,0.0391,0.0498,427.26,1281.77,base,8.0,12,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W50 d60,ellipse_flank,0.0391,0.0498,427.26,1281.77,base,8.0,13,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W50 d60,ellipse_flank,0.0391,0.0498,427.26,1281.77,base,8.0,14,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W50 d60,ellipse_flank,0.0391,0.0498,427.26,1281.77,base,8.0,15,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W50 d60,ellipse_flank,0.0391,0.0498,427.26,1281.77,scaled,1281.77,1,2.9156050574827583,1,OK,14,93.3,6.14,18.2805,0.5
타원[flank] W50 d60,ellipse_flank,0.0391,0.0498,427.26,1281.77,scaled,1281.77,2,2.9156050574827583,1,OK,14,93.3,6.14,18.2805,0.5
타원[flank] W50 d60,ellipse_flank,0.0391,0.0498,427.26,1281.77,scaled,1281.77,3,2.9156050574827583,1,OK,14,93.3,6.14,18.2805,0.5
타원[flank] W50 d60,ellipse_flank,0.0391,0.0498,427.26,1281.77,scaled,1281.77,4,2.9156050574827583,1,OK,14,93.3,6.14,18.2805,0.5
타원[flank] W50 d60,ellipse_flank,0.0391,0.0498,427.26,1281.77,scaled,1281.77,5,2.9156050574827583,1,OK,14,93.3,6.14,18.2805,0.5
타원[flank] W50 d60,ellipse_flank,0.0391,0.0498,427.26,1281.77,scaled,1281.77,6,2.9156050574827583,1,OK,14,93.3,6.14,18.2805,0.5
타원[flank] W50 d60,ellipse_flank,0.0391,0.0498,427.26,1281.77,scaled,1281.77,7,2.9156050574827583,1,OK,14,93.3,6.14,18.2805,0.5
타원[flank] W50 d60,ellipse_flank,0.0391,0.0498,427.26,1281.77,scaled,1281.77,8,2.9156050574827583,1,OK,14,93.3,6.14,18.2805,0.5
타원[flank] W50 d60,ellipse_flank,0.0391,0.0498,427.26,1281.77,scaled,1281.77,9,2.9156050574827583,1,OK,14,93.3,6.14,18.2805,0.5
타원[flank] W50 d60,ellipse_flank,0.0391,0.0498,427.26,1281.77,scaled,1281.77,10,2.9156050574827583,1,OK,14,93.3,6.14,18.2805,0.5
타원[flank] W50 d60,ellipse_flank,0.0391,0.0498,427.26,1281.77,scaled,1281.77,11,2.9156050574827583,1,OK,14,93.3,6.14,18.2805,0.5
타원[flank] W50 d60,ellipse_flank,0.0391,0.0498,427.26,1281.77,scaled,1281.77,12,2.9156050574827583,1,OK,14,93.3,6.14,18.2805,0.5
타원[flank] W50 d60,ellipse_flank,0.0391,0.0498,427.26,1281.77,scaled,1281.77,13,2.9156050574827583,1,OK,14,93.3,6.14,18.2805,0.5
타원[flank] W50 d60,ellipse_flank,0.0391,0.0498,427.26,1281.77,scaled,1281.77,14,2.9156050574827583,1,OK,14,93.3,6.14,18.2805,0.5
타원[flank] W50 d60,ellipse_flank,0.0391,0.0498,427.26,1281.77,scaled,1281.77,15,2.9156050574827583,1,OK,14,93.3,6.14,18.2805,0.5
타원[flank] W50 d120,ellipse_flank,0.024,0.0274,453.47,1360.41,base,8.0,1,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W50 d120,ellipse_flank,0.024,0.0274,453.47,1360.41,base,8.0,2,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W50 d120,ellipse_flank,0.024,0.0274,453.47,1360.41,base,8.0,3,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W50 d120,ellipse_flank,0.024,0.0274,453.47,1360.41,base,8.0,4,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W50 d120,ellipse_flank,0.024,0.0274,453.47,1360.41,base,8.0,5,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W50 d120,ellipse_flank,0.024,0.0274,453.47,1360.41,base,8.0,6,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W50 d120,ellipse_flank,0.024,0.0274,453.47,1360.41,base,8.0,7,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W50 d120,ellipse_flank,0.024,0.0274,453.47,1360.41,base,8.0,8,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W50 d120,ellipse_flank,0.024,0.0274,453.47,1360.41,base,8.0,9,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W50 d120,ellipse_flank,0.024,0.0274,453.47,1360.41,base,8.0,10,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W50 d120,ellipse_flank,0.024,0.0274,453.47,1360.41,base,8.0,11,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W50 d120,ellipse_flank,0.024,0.0274,453.47,1360.41,base,8.0,12,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W50 d120,ellipse_flank,0.024,0.0274,453.47,1360.41,base,8.0,13,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W50 d120,ellipse_flank,0.024,0.0274,453.47,1360.41,base,8.0,14,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W50 d120,ellipse_flank,0.024,0.0274,453.47,1360.41,base,8.0,15,,0,INSUFFICIENT,0,0.0,,,
타원[flank] W50 d120,ellipse_flank,0.024,0.0274,453.47,1360.41,scaled,1360.41,1,1.5501188054285684,1,OK,14,93.3,6.14,11.3957,0.5
타원[flank] W50 d120,ellipse_flank,0.024,0.0274,453.47,1360.41,scaled,1360.41,2,1.5501188054285684,1,OK,14,93.3,6.14,11.3957,0.5
타원[flank] W50 d120,ellipse_flank,0.024,0.0274,453.47,1360.41,scaled,1360.41,3,1.5501188054285684,1,OK,14,93.3,6.14,11.3957,0.5
타원[flank] W50 d120,ellipse_flank,0.024,0.0274,453.47,1360.41,scaled,1360.41,4,1.5501188054285684,1,OK,14,93.3,6.14,11.3957,0.5
타원[flank] W50 d120,ellipse_flank,0.024,0.0274,453.47,1360.41,scaled,1360.41,5,1.5501188054285684,1,OK,14,93.3,6.14,11.3957,0.5
타원[flank] W50 d120,ellipse_flank,0.024,0.0274,453.47,1360.41,scaled,1360.41,6,1.5501188054285684,1,OK,14,93.3,6.14,11.3957,0.5
