model,geom,wind_kmh,ignition_d_m,tau_s,seed,dir_err_nominal,dir_err_local,speed_est,speed_err_nominal_pct,speed_err_local_pct,speed_true_local,estimable,n_nonsink,n_died,t_max
ellipse,head,20.0,30.0,0.0,27,3.608175455657725,18.04911124839855,1.4950372381037829,-0.3308507930811425,37.88017550330733,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,0.0,28,3.608175455657725,18.04911124839855,1.4950372381037829,-0.3308507930811425,37.88017550330733,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,0.0,29,3.608175455657725,18.04911124839855,1.4950372381037829,-0.3308507930811425,37.88017550330733,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,0.0,30,3.608175455657725,18.04911124839855,1.4950372381037829,-0.3308507930811425,37.88017550330733,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,11.0,1,5.049997218252847,16.607289485803424,1.490504984792652,-0.6330010138232052,37.46218733148308,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,11.0,2,5.049997218252847,16.607289485803424,1.490504984792652,-0.6330010138232052,37.46218733148308,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,11.0,3,5.049997218252847,16.607289485803424,1.490504984792652,-0.6330010138232052,37.46218733148308,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,11.0,4,5.049997218252847,16.607289485803424,1.490504984792652,-0.6330010138232052,37.46218733148308,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,11.0,5,5.049997218252847,16.607289485803424,1.490504984792652,-0.6330010138232052,37.46218733148308,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,11.0,6,5.049997218252847,16.607289485803424,1.490504984792652,-0.6330010138232052,37.46218733148308,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,11.0,7,5.049997218252847,16.607289485803424,1.490504984792652,-0.6330010138232052,37.46218733148308,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,11.0,8,5.049997218252847,16.607289485803424,1.490504984792652,-0.6330010138232052,37.46218733148308,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,11.0,9,5.049997218252847,16.607289485803424,1.490504984792652,-0.6330010138232052,37.46218733148308,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,11.0,10,5.049997218252847,16.607289485803424,1.490504984792652,-0.6330010138232052,37.46218733148308,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,11.0,11,5.049997218252847,16.607289485803424,1.490504984792652,-0.6330010138232052,37.46218733148308,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,11.0,12,5.049997218252847,16.607289485803424,1.490504984792652,-0.6330010138232052,37.46218733148308,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,11.0,13,5.049997218252847,16.607289485803424,1.490504984792652,-0.6330010138232052,37.46218733148308,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,11.0,14,5.049997218252847,16.607289485803424,1.490504984792652,-0.6330010138232052,37.46218733148308,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,11.0,15,5.049997218252847,16.607289485803424,1.490504984792652,-0.6330010138232052,37.46218733148308,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,11.0,16,5.049997218252847,16.607289485803424,1.490504984792652,-0.6330010138232052,37.46218733148308,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,11.0,17,5.049997218252847,16.607289485803424,1.490504984792652,-0.6330010138232052,37.46218733148308,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,11.0,18,5.049997218252847,16.607289485803424,1.490504984792652,-0.6330010138232052,37.46218733148308,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,11.0,19,5.049997218252847,16.607289485803424,1.490504984792652,-0.6330010138232052,37.46218733148308,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,11.0,20,5.049997218252847,16.607289485803424,1.490504984792652,-0.6330010138232052,37.46218733148308,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,11.0,21,5.049997218252847,16.607289485803424,1.490504984792652,-0.6330010138232052,37.46218733148308,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,11.0,22,5.049997218252847,16.607289485803424,1.490504984792652,-0.6330010138232052,37.46218733148308,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,11.0,23,5.049997218252847,16.607289485803424,1.490504984792652,-0.6330010138232052,37.46218733148308,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,11.0,24,5.049997218252847,16.607289485803424,1.490504984792652,-0.6330010138232052,37.46218733148308,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,11.0,25,5.049997218252847,16.607289485803424,1.490504984792652,-0.6330010138232052,37.46218733148308,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,11.0,26,5.049997218252847,16.607289485803424,1.490504984792652,-0.6330010138232052,37.46218733148308,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,11.0,27,5.049997218252847,16.607289485803424,1.490504984792652,-0.6330010138232052,37.46218733148308,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,11.0,28,5.049997218252847,16.607289485803424,1.490504984792652,-0.6330010138232052,37.46218733148308,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,11.0,29,5.049997218252847,16.607289485803424,1.490504984792652,-0.6330010138232052,37.46218733148308,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,11.0,30,5.049997218252847,16.607289485803424,1.490504984792652,-0.6330010138232052,37.46218733148308,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,78.5,1,13.7047368079638,7.952549896092492,1.4554709302862845,-2.968604647581034,34.2311630728117,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,78.5,2,13.7047368079638,7.952549896092492,1.4554709302862845,-2.968604647581034,34.2311630728117,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,78.5,3,13.7047368079638,7.952549896092492,1.4554709302862845,-2.968604647581034,34.2311630728117,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,78.5,4,13.7047368079638,7.952549896092492,1.4554709302862845,-2.968604647581034,34.2311630728117,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,78.5,5,13.7047368079638,7.952549896092492,1.4554709302862845,-2.968604647581034,34.2311630728117,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,78.5,6,13.7047368079638,7.952549896092492,1.4554709302862845,-2.968604647581034,34.2311630728117,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,78.5,7,13.7047368079638,7.952549896092492,1.4554709302862845,-2.968604647581034,34.2311630728117,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,78.5,8,13.7047368079638,7.952549896092492,1.4554709302862845,-2.968604647581034,34.2311630728117,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,78.5,9,13.7047368079638,7.952549896092492,1.4554709302862845,-2.968604647581034,34.2311630728117,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,78.5,10,13.7047368079638,7.952549896092492,1.4554709302862845,-2.968604647581034,34.2311630728117,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,78.5,11,13.7047368079638,7.952549896092492,1.4554709302862845,-2.968604647581034,34.2311630728117,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,78.5,12,13.7047368079638,7.952549896092492,1.4554709302862845,-2.968604647581034,34.2311630728117,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,78.5,13,13.7047368079638,7.952549896092492,1.4554709302862845,-2.968604647581034,34.2311630728117,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,78.5,14,13.7047368079638,7.952549896092492,1.4554709302862845,-2.968604647581034,34.2311630728117,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,78.5,15,13.7047368079638,7.952549896092492,1.4554709302862845,-2.968604647581034,34.2311630728117,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,78.5,16,13.7047368079638,7.952549896092492,1.4554709302862845,-2.968604647581034,34.2311630728117,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,78.5,17,13.7047368079638,7.952549896092492,1.4554709302862845,-2.968604647581034,34.2311630728117,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,78.5,18,13.7047368079638,7.952549896092492,1.4554709302862845,-2.968604647581034,34.2311630728117,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,78.5,19,13.7047368079638,7.952549896092492,1.4554709302862845,-2.968604647581034,34.2311630728117,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,78.5,20,13.7047368079638,7.952549896092492,1.4554709302862845,-2.968604647581034,34.2311630728117,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,78.5,21,13.7047368079638,7.952549896092492,1.4554709302862845,-2.968604647581034,34.2311630728117,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,78.5,22,13.7047368079638,7.952549896092492,1.4554709302862845,-2.968604647581034,34.2311630728117,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,78.5,23,13.7047368079638,7.952549896092492,1.4554709302862845,-2.968604647581034,34.2311630728117,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,78.5,24,13.7047368079638,7.952549896092492,1.4554709302862845,-2.968604647581034,34.2311630728117,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,78.5,25,13.7047368079638,7.952549896092492,1.4554709302862845,-2.968604647581034,34.2311630728117,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,78.5,26,13.7047368079638,7.952549896092492,1.4554709302862845,-2.968604647581034,34.2311630728117,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,78.5,27,13.7047368079638,7.952549896092492,1.4554709302862845,-2.968604647581034,34.2311630728117,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,78.5,28,13.7047368079638,7.952549896092492,1.4554709302862845,-2.968604647581034,34.2311630728117,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,78.5,29,13.7047368079638,7.952549896092492,1.4554709302862845,-2.968604647581034,34.2311630728117,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,30.0,78.5,30,13.7047368079638,7.952549896092492,1.4554709302862845,-2.968604647581034,34.2311630728117,1.0843018096302912,1,15,15,84.68924497151401
ellipse,head,20.0,60.0,0.0,1,10.38193796118401,5.429108488774088,1.3850202958898707,-7.66531360734195,11.197277732280476,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,0.0,2,10.38193796118401,5.429108488774088,1.3850202958898707,-7.66531360734195,11.197277732280476,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,0.0,3,10.38193796118401,5.429108488774088,1.3850202958898707,-7.66531360734195,11.197277732280476,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,0.0,4,10.38193796118401,5.429108488774088,1.3850202958898707,-7.66531360734195,11.197277732280476,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,0.0,5,10.38193796118401,5.429108488774088,1.3850202958898707,-7.66531360734195,11.197277732280476,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,0.0,6,10.38193796118401,5.429108488774088,1.3850202958898707,-7.66531360734195,11.197277732280476,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,0.0,7,10.38193796118401,5.429108488774088,1.3850202958898707,-7.66531360734195,11.197277732280476,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,0.0,8,10.38193796118401,5.429108488774088,1.3850202958898707,-7.66531360734195,11.197277732280476,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,0.0,9,10.38193796118401,5.429108488774088,1.3850202958898707,-7.66531360734195,11.197277732280476,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,0.0,10,10.38193796118401,5.429108488774088,1.3850202958898707,-7.66531360734195,11.197277732280476,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,0.0,11,10.38193796118401,5.429108488774088,1.3850202958898707,-7.66531360734195,11.197277732280476,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,0.0,12,10.38193796118401,5.429108488774088,1.3850202958898707,-7.66531360734195,11.197277732280476,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,0.0,13,10.38193796118401,5.429108488774088,1.3850202958898707,-7.66531360734195,11.197277732280476,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,0.0,14,10.38193796118401,5.429108488774088,1.3850202958898707,-7.66531360734195,11.197277732280476,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,0.0,15,10.38193796118401,5.429108488774088,1.3850202958898707,-7.66531360734195,11.197277732280476,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,0.0,16,10.38193796118401,5.429108488774088,1.3850202958898707,-7.66531360734195,11.197277732280476,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,0.0,17,10.38193796118401,5.429108488774088,1.3850202958898707,-7.66531360734195,11.197277732280476,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,0.0,18,10.38193796118401,5.429108488774088,1.3850202958898707,-7.66531360734195,11.197277732280476,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,0.0,19,10.38193796118401,5.429108488774088,1.3850202958898707,-7.66531360734195,11.197277732280476,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,0.0,20,10.38193796118401,5.429108488774088,1.3850202958898707,-7.66531360734195,11.197277732280476,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,0.0,21,10.38193796118401,5.429108488774088,1.3850202958898707,-7.66531360734195,11.197277732280476,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,0.0,22,10.38193796118401,5.429108488774088,1.3850202958898707,-7.66531360734195,11.197277732280476,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,0.0,23,10.38193796118401,5.429108488774088,1.3850202958898707,-7.66531360734195,11.197277732280476,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,0.0,24,10.38193796118401,5.429108488774088,1.3850202958898707,-7.66531360734195,11.197277732280476,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,0.0,25,10.38193796118401,5.429108488774088,1.3850202958898707,-7.66531360734195,11.197277732280476,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,0.0,26,10.38193796118401,5.429108488774088,1.3850202958898707,-7.66531360734195,11.197277732280476,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,0.0,27,10.38193796118401,5.429108488774088,1.3850202958898707,-7.66531360734195,11.197277732280476,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,0.0,28,10.38193796118401,5.429108488774088,1.3850202958898707,-7.66531360734195,11.197277732280476,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,0.0,29,10.38193796118401,5.429108488774088,1.3850202958898707,-7.66531360734195,11.197277732280476,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,0.0,30,10.38193796118401,5.429108488774088,1.3850202958898707,-7.66531360734195,11.197277732280476,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,11.0,1,4.725766589606232,11.085279860351806,1.3829731584110454,-7.80178943926364,11.032921935138278,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,11.0,2,4.725766589606232,11.085279860351806,1.3829731584110454,-7.80178943926364,11.032921935138278,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,11.0,3,4.725766589606232,11.085279860351806,1.3829731584110454,-7.80178943926364,11.032921935138278,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,11.0,4,4.725766589606232,11.085279860351806,1.3829731584110454,-7.80178943926364,11.032921935138278,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,11.0,5,4.725766589606232,11.085279860351806,1.3829731584110454,-7.80178943926364,11.032921935138278,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,11.0,6,4.725766589606232,11.085279860351806,1.3829731584110454,-7.80178943926364,11.032921935138278,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,11.0,7,4.725766589606232,11.085279860351806,1.3829731584110454,-7.80178943926364,11.032921935138278,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,11.0,8,4.725766589606232,11.085279860351806,1.3829731584110454,-7.80178943926364,11.032921935138278,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,11.0,9,4.725766589606232,11.085279860351806,1.3829731584110454,-7.80178943926364,11.032921935138278,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,11.0,10,4.725766589606232,11.085279860351806,1.3829731584110454,-7.80178943926364,11.032921935138278,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,11.0,11,4.725766589606232,11.085279860351806,1.3829731584110454,-7.80178943926364,11.032921935138278,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,11.0,12,4.725766589606232,11.085279860351806,1.3829731584110454,-7.80178943926364,11.032921935138278,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,11.0,13,4.725766589606232,11.085279860351806,1.3829731584110454,-7.80178943926364,11.032921935138278,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,11.0,14,4.725766589606232,11.085279860351806,1.3829731584110454,-7.80178943926364,11.032921935138278,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,11.0,15,4.725766589606232,11.085279860351806,1.3829731584110454,-7.80178943926364,11.032921935138278,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,11.0,16,4.725766589606232,11.085279860351806,1.3829731584110454,-7.80178943926364,11.032921935138278,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,11.0,17,4.725766589606232,11.085279860351806,1.3829731584110454,-7.80178943926364,11.032921935138278,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,11.0,18,4.725766589606232,11.085279860351806,1.3829731584110454,-7.80178943926364,11.032921935138278,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,11.0,19,4.725766589606232,11.085279860351806,1.3829731584110454,-7.80178943926364,11.032921935138278,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,11.0,20,4.725766589606232,11.085279860351806,1.3829731584110454,-7.80178943926364,11.032921935138278,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,11.0,21,4.725766589606232,11.085279860351806,1.3829731584110454,-7.80178943926364,11.032921935138278,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,11.0,22,4.725766589606232,11.085279860351806,1.3829731584110454,-7.80178943926364,11.032921935138278,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,11.0,23,4.725766589606232,11.085279860351806,1.3829731584110454,-7.80178943926364,11.032921935138278,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,11.0,24,4.725766589606232,11.085279860351806,1.3829731584110454,-7.80178943926364,11.032921935138278,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,11.0,25,4.725766589606232,11.085279860351806,1.3829731584110454,-7.80178943926364,11.032921935138278,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,11.0,26,4.725766589606232,11.085279860351806,1.3829731584110454,-7.80178943926364,11.032921935138278,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,11.0,27,4.725766589606232,11.085279860351806,1.3829731584110454,-7.80178943926364,11.032921935138278,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,11.0,28,4.725766589606232,11.085279860351806,1.3829731584110454,-7.80178943926364,11.032921935138278,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,11.0,29,4.725766589606232,11.085279860351806,1.3829731584110454,-7.80178943926364,11.032921935138278,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,11.0,30,4.725766589606232,11.085279860351806,1.3829731584110454,-7.80178943926364,11.032921935138278,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,78.5,1,4.795868485908863,11.015177964049286,1.3946852184589258,-7.020985436071614,11.973232483529591,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,78.5,2,4.795868485908863,11.015177964049286,1.3946852184589258,-7.020985436071614,11.973232483529591,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,78.5,3,4.795868485908863,11.015177964049286,1.3946852184589258,-7.020985436071614,11.973232483529591,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,78.5,4,4.795868485908863,11.015177964049286,1.3946852184589258,-7.020985436071614,11.973232483529591,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,78.5,5,4.795868485908863,11.015177964049286,1.3946852184589258,-7.020985436071614,11.973232483529591,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,78.5,6,4.795868485908863,11.015177964049286,1.3946852184589258,-7.020985436071614,11.973232483529591,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,78.5,7,4.795868485908863,11.015177964049286,1.3946852184589258,-7.020985436071614,11.973232483529591,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,78.5,8,4.795868485908863,11.015177964049286,1.3946852184589258,-7.020985436071614,11.973232483529591,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,78.5,9,4.795868485908863,11.015177964049286,1.3946852184589258,-7.020985436071614,11.973232483529591,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,78.5,10,4.795868485908863,11.015177964049286,1.3946852184589258,-7.020985436071614,11.973232483529591,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,78.5,11,4.795868485908863,11.015177964049286,1.3946852184589258,-7.020985436071614,11.973232483529591,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,78.5,12,4.795868485908863,11.015177964049286,1.3946852184589258,-7.020985436071614,11.973232483529591,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,78.5,13,4.795868485908863,11.015177964049286,1.3946852184589258,-7.020985436071614,11.973232483529591,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,78.5,14,4.795868485908863,11.015177964049286,1.3946852184589258,-7.020985436071614,11.973232483529591,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,78.5,15,4.795868485908863,11.015177964049286,1.3946852184589258,-7.020985436071614,11.973232483529591,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,78.5,16,4.795868485908863,11.015177964049286,1.3946852184589258,-7.020985436071614,11.973232483529591,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,78.5,17,4.795868485908863,11.015177964049286,1.3946852184589258,-7.020985436071614,11.973232483529591,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,78.5,18,4.795868485908863,11.015177964049286,1.3946852184589258,-7.020985436071614,11.973232483529591,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,78.5,19,4.795868485908863,11.015177964049286,1.3946852184589258,-7.020985436071614,11.973232483529591,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,78.5,20,4.795868485908863,11.015177964049286,1.3946852184589258,-7.020985436071614,11.973232483529591,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,78.5,21,4.795868485908863,11.015177964049286,1.3946852184589258,-7.020985436071614,11.973232483529591,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,78.5,22,4.795868485908863,11.015177964049286,1.3946852184589258,-7.020985436071614,11.973232483529591,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,78.5,23,4.795868485908863,11.015177964049286,1.3946852184589258,-7.020985436071614,11.973232483529591,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,78.5,24,4.795868485908863,11.015177964049286,1.3946852184589258,-7.020985436071614,11.973232483529591,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,78.5,25,4.795868485908863,11.015177964049286,1.3946852184589258,-7.020985436071614,11.973232483529591,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,78.5,26,4.795868485908863,11.015177964049286,1.3946852184589258,-7.020985436071614,11.973232483529591,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,78.5,27,4.795868485908863,11.015177964049286,1.3946852184589258,-7.020985436071614,11.973232483529591,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,78.5,28,4.795868485908863,11.015177964049286,1.3946852184589258,-7.020985436071614,11.973232483529591,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,78.5,29,4.795868485908863,11.015177964049286,1.3946852184589258,-7.020985436071614,11.973232483529591,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,60.0,78.5,30,4.795868485908863,11.015177964049286,1.3946852184589258,-7.020985436071614,11.973232483529591,1.2455523409704845,1,15,15,100.00004816073388
ellipse,head,20.0,120.0,0.0,1,7.761614808202369,2.6859979688611486,1.4295726421082366,-4.695157192784224,3.4742933242244445,1.3815727522089376,1,15,15,145.04078507826765
ellipse,head,20.0,120.0,0.0,2,7.761614808202369,2.6859979688611486,1.4295726421082366,-4.695157192784224,3.4742933242244445,1.3815727522089376,1,15,15,145.04078507826765
ellipse,head,20.0,120.0,0.0,3,7.761614808202369,2.6859979688611486,1.4295726421082366,-4.695157192784224,3.4742933242244445,1.3815727522089376,1,15,15,145.04078507826765
ellipse,head,20.0,120.0,0.0,4,7.761614808202369,2.6859979688611486,1.4295726421082366,-4.695157192784224,3.4742933242244445,1.3815727522089376,1,15,15,145.04078507826765
ellipse,head,20.0,120.0,0.0,5,7.761614808202369,2.6859979688611486,1.4295726421082366,-4.695157192784224,3.4742933242244445,1.3815727522089376,1,15,15,145.04078507826765
ellipse,head,20.0,120.0,0.0,6,7.761614808202369,2.6859979688611486,1.4295726421082366,-4.695157192784224,3.4742933242244445,1.3815727522089376,1,15,15,145.04078507826765
ellipse,head,20.0,120.0,0.0,7,7.761614808202369,2.6859979688611486,1.4295726421082366,-4.695157192784224,3.4742933242244445,1.3815727522089376,1,15,15,145.04078507826765
