t_max,front,mode,tau_s,seed,dir_err_deg,speed_est_ms,speed_err_pct,speed_err_ms,n_pernode,eta_err_30_s,eta_err_60_s,eta_err_100_s
120.0,curved_S2a10,uniform,100.0,7,10.17195115298181,1.6960118531290573,13.067456875270489,0.19601185312905733,13,9.853524010629618,6.234379040453766,-0.10962532236940682
120.0,curved_S2a10,uniform,100.0,8,2.780994265748686,1.662770903614244,10.85139357428293,0.16277090361424396,13,11.63062827807,8.704786040929013,4.452474579889224
120.0,curved_S2a10,uniform,100.0,9,1.560873564922103,1.7376527625625793,15.843517504171952,0.23765276256257928,13,9.25320501978847,6.945544182536789,1.1124638627723797
120.0,curved_S2a10,uniform,100.0,10,4.6170669016350745,1.6643464179938514,10.956427866256762,0.1643464179938514,13,11.882382549760356,8.964823761230974,5.0840620788061335
120.0,curved_S2a10,uniform,100.0,11,1.064148213076681,1.7209417725036926,14.729451500246174,0.22094177250369262,13,10.204023615950486,7.474701797599478,1.3843546876556845
120.0,curved_S2a10,uniform,100.0,12,1.5343954379368343,1.6219603848833497,8.130692325556648,0.1219603848833497,13,12.882540712917585,11.144662614867089,8.290392833461318
120.0,curved_S2a10,uniform,100.0,13,3.262073764859215,1.6904883693606405,12.699224624042701,0.1904883693606405,14,10.491815988084193,8.534951796689732,3.7307943876470127
120.0,curved_S2a10,uniform,100.0,14,4.851406859457789,1.6605587131391633,10.70391420927755,0.16055871313916326,14,10.354585997540198,8.017478362159027,1.4151453594859662
120.0,curved_S2a10,uniform,100.0,15,5.583623704429601,1.5630937356021355,4.206249040142366,0.06309373560213549,13,13.16001574373688,11.105040357327074,6.983229118713264
120.0,curved_S2a10,uniform,100.0,16,1.350310780230773,1.5931324696929121,6.2088313128608075,0.09313246969291211,13,12.570616917815205,11.178316512010223,5.27530442936418
120.0,curved_S2a10,uniform,100.0,17,9.304862517875586,1.5947703564901916,6.318023766012774,0.09477035649019161,13,11.850946963710788,8.368330481263033,3.5725587957429568
120.0,curved_S2a10,uniform,100.0,18,9.29394976083533,1.5934393014576769,6.229286763845124,0.09343930145767687,13,10.810579354248976,6.841114183166803,0.8312130255092001
120.0,curved_S2a10,uniform,100.0,19,1.6626846731694929,1.6174911278507358,7.832741856715719,0.11749112785073579,13,12.483261104867582,10.513052641149654,6.483105775505446
120.0,curved_S2a10,uniform,100.0,20,7.707006685739194,1.5982506952229707,6.550046348198046,0.0982506952229707,13,10.58223031826479,7.843940792410408,1.3648353521269607
120.0,curved_S2a10,uniform,100.0,21,0.39752975917015365,1.618616551058318,7.907770070554528,0.11861655105831792,13,12.940326069203328,10.79336467760816,6.952683085227117
120.0,curved_S2a10,uniform,100.0,22,7.45495696624565,1.5368457191489993,2.4563812765999504,0.036845719148999256,13,13.586564069856468,11.568931824257255,6.156959195739869
120.0,curved_S2a10,uniform,100.0,23,2.5738626061692162,1.5445952293003868,2.9730152866924557,0.04459522930038684,13,12.888810452290764,11.537427293069493,6.190064641868136
120.0,curved_S2a10,uniform,100.0,24,11.534831363329559,1.6424536888379129,9.49691258919419,0.14245368883791287,13,11.080759858166859,7.076324771656876,1.6625394703827314
120.0,curved_S2a10,uniform,100.0,25,0.7521297203409981,1.587017046581758,5.80113643878386,0.0870170465817579,14,10.19133737319164,7.135674887771067,1.2030095315234166
120.0,curved_S2a10,uniform,100.0,26,6.224415513110426,1.610988648585454,7.399243239030273,0.1109886485854541,13,12.665702805452804,10.717254694062204,6.894469015732863
120.0,curved_S2a10,uniform,100.0,27,6.894050046731014,1.6611737670973805,10.744917806492033,0.16117376709738052,14,11.708374406609682,8.931627717484327,4.429151588181023
120.0,curved_S2a10,uniform,100.0,28,2.0614608639759973,1.5791282251064298,5.275215007095321,0.0791282251064298,12,12.16339905642451,11.135633136114894,7.439235764438254
120.0,curved_S2a10,uniform,100.0,29,1.6876319132829005,1.5582071485515947,3.8804765701063135,0.0582071485515947,13,12.262735603987593,9.909189130230317,5.822748836498301
120.0,curved_S2a10,uniform,100.0,30,7.2978204576894665,1.640117144338588,9.341142955905868,0.14011714433858802,13,11.883990676328834,9.347777513585205,5.963168503249663
120.0,curved_S2a10,jitter,11.0,1,0.9486213641506721,2.2577630448856345,50.51753632570897,0.7577630448856345,14,-12.028792225549171,-19.64407219010154,-31.828967774352343
120.0,curved_S2a10,jitter,11.0,2,1.4732272468773435,1.802739358983874,20.18262393225827,0.30273935898387405,14,-8.013610089484514,-13.039887089068515,-22.16561501951495
120.0,curved_S2a10,jitter,11.0,3,0.8899386192390906,1.8252518102232176,21.683454014881175,0.3252518102232176,13,-5.8739703604935025,-9.310371476868633,-14.51409007786508
120.0,curved_S2a10,jitter,11.0,4,8.117405525471446,1.5688694383822326,4.591295892148839,0.06886943838223258,13,-3.4001880843335375,-4.630312574954943,-6.6147544165253045
120.0,curved_S2a10,jitter,11.0,5,3.9273896344618584,1.4478695343002799,-3.475364379981342,-0.05213046569972013,13,-4.531457417154158,-5.899795468475791,-11.16600384622302
120.0,curved_S2a10,jitter,11.0,6,4.769275467804192,1.9846670336046854,32.31113557364569,0.48466703360468544,13,-7.701403338405962,-11.658080433511604,-18.49758000380008
120.0,curved_S2a10,jitter,11.0,7,11.768491730217917,1.6692962206712465,11.286414711416432,0.1692962206712465,14,-7.624319154830239,-12.479588810836775,-22.17334725518954
120.0,curved_S2a10,jitter,11.0,8,1.6527904276632313,1.520536588374665,1.36910589164434,0.0205365883746651,13,-5.939422453840953,-7.100702370226135,-12.894838206511752
120.0,curved_S2a10,jitter,11.0,9,7.391642941648995,1.7482090031876647,16.54726687917765,0.2482090031876647,13,-5.727970038801349,-11.465854464150313,-18.606220051575246
120.0,curved_S2a10,jitter,11.0,10,4.2874462344407815,1.6361457798025851,9.076385320172342,0.13614577980258513,13,-4.234334036891963,-5.553738989611,-9.100299589846864
120.0,curved_S2a10,jitter,11.0,11,2.6983042734423637,1.827975664047901,21.865044269860068,0.327975664047901,14,-5.589981698153526,-8.673883541073137,-15.075868780581816
120.0,curved_S2a10,jitter,11.0,12,0.04585625633714126,1.591913036871568,6.127535791437863,0.09191303687156793,14,-3.7723292722683253,-5.715314045994106,-8.702522751441208
120.0,curved_S2a10,jitter,11.0,13,2.107451915986689,1.847450288400756,23.1633525600504,0.347450288400756,14,-6.236941508221708,-10.125115585669779,-15.49481218830443
120.0,curved_S2a10,jitter,11.0,14,4.524666382320544,1.6789776661022044,11.93184440681363,0.17897766610220445,13,-7.521213261473363,-12.139658535062868,-19.002205377772448
120.0,curved_S2a10,jitter,11.0,15,12.26010541091932,1.6973905861781922,13.159372411879477,0.19739058617819216,14,-4.800062027955424,-7.797365487052031,-13.041410167383399
120.0,curved_S2a10,jitter,11.0,16,2.3642120691592363,1.6882717160470202,12.551447736468013,0.1882717160470202,14,-7.308047189090795,-12.1091069539786,-19.322702286311618
120.0,curved_S2a10,jitter,11.0,17,11.574976298181523,1.6276907041662707,8.512713611084715,0.1276907041662707,13,-3.4325987915777083,-4.600844905765725,-9.002405196608938
120.0,curved_S2a10,jitter,11.0,18,6.940870040803719,1.64355300760069,9.570200506712661,0.1435530076006899,13,-6.704840092271448,-9.802498901876437,-18.59685581940348
120.0,curved_S2a10,jitter,11.0,19,4.724081737647239,1.6607731391962073,10.718209279747153,0.16077313919620728,14,-4.900900024331954,-7.380106970655259,-12.69327318621175
120.0,curved_S2a10,jitter,11.0,20,6.61190287010365,1.7447995235832525,16.3199682388835,0.24479952358325252,13,-5.525807229570707,-8.799355338997138,-14.930112388913926
120.0,curved_S2a10,jitter,11.0,21,2.8089869012787707,1.6199473972741911,7.996493151612742,0.11994739727419113,13,-3.0993066229899444,-3.589749899441571,-5.850250045314791
120.0,curved_S2a10,jitter,11.0,22,6.924930418843696,1.5021044203152762,0.14029468768508302,0.0021044203152762453,13,-0.7785225791931669,-0.3807995188182254,-1.6664162132388953
120.0,curved_S2a10,jitter,11.0,23,0.2617005312746008,1.6774179584455668,11.827863896371122,0.17741795844556685,13,-4.1214812292459,-6.04434175165153,-10.573957874651434
120.0,curved_S2a10,jitter,11.0,24,15.279930650601722,1.6458195785425778,9.721305236171851,0.14581957854257777,11,-4.496238870204373,-6.118346839947986,-14.959222378392449
120.0,curved_S2a10,jitter,11.0,25,0.4247685784468856,1.7247247968687955,14.98165312458637,0.22472479686879554,14,-6.934539188064794,-10.619939171393744,-16.894398801891953
120.0,curved_S2a10,jitter,11.0,26,5.9892604482341705,1.5968612023865099,6.45741349243399,0.09686120238650986,14,-4.315668812328916,-6.002612465164744,-8.638501469792383
120.0,curved_S2a10,jitter,11.0,27,6.9345221359587095,1.502876039836417,0.19173598909446216,0.0028760398364169326,14,-2.144149413674615,-2.1898704341714135,-4.986230312180561
120.0,curved_S2a10,jitter,11.0,28,3.9496941773934435,1.3448630726946558,-10.34246182035628,-0.15513692730534423,12,-3.620313938021955,-6.053667020810751,-9.37824495965357
120.0,curved_S2a10,jitter,11.0,29,0.27003598666876066,1.6357881114230435,9.052540761536232,0.13578811142304348,14,-6.730344725776109,-11.537427276613407,-19.042752683724856
120.0,curved_S2a10,jitter,11.0,30,1.2778826240451628,1.784884933030069,18.992328868671258,0.2848849330300689,14,-13.209978506517658,-22.22840424535299,-37.833649670142435
120.0,curved_S2a10,jitter,30.0,1,1.6646969322903453,2.6759691071835743,78.39794047890494,1.1759691071835743,14,-15.011583161185982,-26.5144440111519,-43.322481043531106
120.0,curved_S2a10,jitter,30.0,2,7.761513545213952,2.032071437850954,35.47142919006359,0.5320714378509539,14,-10.779433536766883,-20.166319971911356,-36.7181068949358
120.0,curved_S2a10,jitter,30.0,3,13.989947701936442,1.9641568763896096,30.943791759307302,0.46415687638960956,13,-5.3233375697014935,-10.267245684951751,-18.525975145334986
120.0,curved_S2a10,jitter,30.0,4,7.550825077643882,1.4592321716377494,-2.717855224150038,-0.04076782836225057,13,2.4719359642172996,3.488976625584236,1.4628522063909353
120.0,curved_S2a10,jitter,30.0,5,1.538391680109538,1.5581115942988557,3.8741062865903806,0.05811159429885571,12,-2.9217136367584966,-5.277720347169959,-13.538206342530552
120.0,curved_S2a10,jitter,30.0,6,6.946767944920498,2.6235623239827763,74.90415493218508,1.1235623239827763,12,-13.213570640354583,-21.347250936003704,-34.325401278434846
120.0,curved_S2a10,jitter,30.0,7,19.079866450490048,1.4931918980781715,-0.4538734614552305,-0.006808101921828458,14,-8.23707781281836,-16.77330854098694,-26.853071693818965
120.0,curved_S2a10,jitter,30.0,8,3.697967116690784,1.3438869548337178,-10.407536344418816,-0.15611304516628222,13,-1.4146195983998595,-3.098592667538325,-8.140790397760941
120.0,curved_S2a10,jitter,30.0,9,47.61032589532415,2.2361099619993436,49.07399746662291,0.7361099619993436,13,-5.374109409714741,-33.35880756556964,-52.35051723418098
120.0,curved_S2a10,jitter,30.0,10,1.2112822438740969,1.6966327907602254,13.108852717348363,0.19663279076022544,14,-3.8210799745336232,-11.10310758619933,-20.61855752887298
120.0,curved_S2a10,jitter,30.0,11,4.504555798941525,2.2761854362942513,51.745695752950084,0.7761854362942513,14,-2.7044154199321753,-6.94531072119472,-13.887234158776323
120.0,curved_S2a10,jitter,30.0,12,2.9577046951575987,1.8479610415327086,23.19740276884724,0.34796104153270857,14,-6.822556163829703,-12.820393647744154,-21.1299976274787
120.0,curved_S2a10,jitter,30.0,13,3.586993713624721,1.9650279579254648,31.001863861697654,0.4650279579254648,14,-4.97394701239551,-9.191412311142317,-16.65930988544849
120.0,curved_S2a10,jitter,30.0,14,4.963304458163557,1.7887489130100154,19.249927534001024,0.2887489130100154,13,-8.421968217868272,-14.75224392700511,-24.894589627231106
120.0,curved_S2a10,jitter,30.0,15,18.302844403940323,1.7901106234443422,19.340708229622816,0.29011062344434224,14,-1.9545549112492349,-6.549710292531581,-12.927094765688604
120.0,curved_S2a10,jitter,30.0,16,7.3985775618674126,2.251315997416404,50.08773316109361,0.7513159974164041,13,-11.81226985941644,-20.85470448529705,-35.033715457948844
120.0,curved_S2a10,jitter,30.0,17,5.228671406298173,1.6640280789332815,10.935205262218767,0.16402807893328153,14,-1.471744341939401,-3.8804426382557837,-11.153220220059513
120.0,curved_S2a10,jitter,30.0,18,15.429347435131863,3.0199141331387898,101.32760887591931,1.5199141331387898,12,-12.341200135717527,-22.047732181224028,-39.25801082303444
120.0,curved_S2a10,jitter,30.0,19,33.92546808744886,2.470952536669548,64.7301691113032,0.970952536669548,14,-7.316134014548312,-13.715729410814822,-25.057336901867142
120.0,curved_S2a10,jitter,30.0,20,11.099198324491404,1.894904818952784,26.326987930185595,0.39490481895278395,13,-6.805772870380541,-13.203090898318836,-23.183257144103507
120.0,curved_S2a10,jitter,30.0,21,15.949209372706594,2.135796710533012,42.38644736886747,0.635796710533012,9,-15.065497948947392,-26.20123586089058,-44.60907645826188
120.0,curved_S2a10,jitter,30.0,22,4.907096885693914,1.7166907660746034,14.446051071640223,0.21669076607460336,11,-5.187286592339977,-11.344560952261956,-23.145703682833418
120.0,curved_S2a10,jitter,30.0,23,1.1885358087179714,2.202200484932261,46.81336566215073,0.702200484932261,12,-7.949052918989706,-15.237983702300319,-24.844727823508986
120.0,curved_S2a10,jitter,30.0,24,7.864661231030208,1.8225972157988732,21.506481053258216,0.32259721579887324,13,-5.709263027972254,-10.41504178575541,-23.26960483674265
120.0,curved_S2a10,jitter,30.0,25,2.7606586996173883,1.9175584227459193,27.837228183061285,0.41755842274591926,14,-6.579908736216981,-11.206227500433009,-18.42616344978974
120.0,curved_S2a10,jitter,30.0,26,12.61302516293651,1.8465892117615503,23.105947450770024,0.34658921176155033,13,-1.8634663341386946,-6.750088744820321,-12.992891862539294
120.0,curved_S2a10,jitter,30.0,27,7.639622731869571,1.544618436410238,2.9745624273491993,0.044618436410237994,14,4.7821260144181235,7.1889030530047835,6.053327637184448
120.0,curved_S2a10,jitter,30.0,28,14.461547018639743,1.4157433917906959,-5.617107213953609,-0.08425660820930414,9,4.734834109885291,1.7145020290527515,-4.008192552142742
120.0,curved_S2a10,jitter,30.0,29,5.6794230001625365,1.8679356335414083,24.52904223609389,0.36793563354140835,13,-10.088566089633147,-19.61537741521203,-36.673760185528955
120.0,curved_S2a10,jitter,30.0,30,19.61879761438667,2.6687431636348236,77.91621090898823,1.1687431636348236,13,-15.882017487718706,-27.853931921854585,-47.14014757996097
120.0,curved_S2a10,jitter,78.5,1,58.25158788897113,1.8058674014923386,20.391160099489237,0.3058674014923386,14,-5.683110988431669,-5.254862961224342,-13.672298928187008
120.0,curved_S2a10,jitter,78.5,2,75.88768590408759,2.965909994776409,97.72733298509394,1.4659099947764092,13,-20.731789829689376,-38.49492070168648,-65.67983475823554
120.0,curved_S2a10,jitter,78.5,3,111.53276850780318,2.123893805309735,41.59292035398234,0.6238938053097351,9,-11.915347670974526,-22.705931990630166,-41.9317017019239
120.0,curved_S2a10,jitter,78.5,4,15.920455337883165,1.9010594248311823,26.737294988745486,0.4010594248311823,10,2.352485139704698,-3.0401417889145357,-11.71655802000856
120.0,curved_S2a10,jitter,78.5,5,21.40484751844309,1.5128523790391541,0.8568252692769432,0.01285237903915415,13,-1.299689244479206,-7.586211915199509,-18.768547003199146
120.0,curved_S2a10,jitter,78.5,6,2.044208993162404,3.8261688707447368,155.07792471631578,2.3261688707447368,10,-11.022044638533206,-20.669250040598854,-36.882663745823415
120.0,curved_S2a10,jitter,78.5,7,131.49814703847338,1.9506857866021772,30.045719106811813,0.4506857866021772,9,7.332620979124144,4.259731271343786,-1.1028536761488195
120.0,curved_S2a10,jitter,78.5,8,65.56409338317432,1.7846207312110012,18.974715414066743,0.2846207312110012,9,-11.034222465528881,-25.68593761148785,-41.09575089592343
120.0,curved_S2a10,jitter,78.5,9,87.99554701846576,1.993627805755075,32.908520383671664,0.4936278057550749,13,-9.636498323085782,-21.277840593173195,-39.12746940350643
120.0,curved_S2a10,jitter,78.5,10,21.332049780982615,4.163546010900243,177.56973406001617,2.6635460109002427,11,-15.721458561331158,-29.921370811220715,-49.642230319154564
120.0,curved_S2a10,jitter,78.5,11,109.43885884437361,3.8608717958450542,157.39145305633696,2.3608717958450542,12,-11.440028228542118,-21.352770307923343,-36.70823361772663
120.0,curved_S2a10,jitter,78.5,12,8.127178599926287,3.55923515413913,137.28234360927533,2.05923515413913,10,-28.428871051532578,-44.52047875869871,-65.12739979249632
120.0,curved_S2a10,jitter,78.5,13,110.61323146317314,2.2806416597817014,52.0427773187801,0.7806416597817014,14,-5.066471341661693,-11.880557956846907,-26.374055450358394
120.0,curved_S2a10,jitter,78.5,14,10.50968179043901,2.4755000712682005,65.0333380845467,0.9755000712682005,12,-11.367110167432674,-15.359016586730236,-29.234835071913032
120.0,curved_S2a10,jitter,78.5,15,48.99852396628249,1.7067232246187278,13.78154830791519,0.20672322461872783,13,-4.621343991348753,-14.770845395536394,-29.028046368331413
120.0,curved_S2a10,jitter,78.5,16,174.7814061430469,2.450880811870036,63.39205412466905,0.9508808118700358,12,-24.864407216305835,-45.03041352623157,-69.80183887829698
120.0,curved_S2a10,jitter,78.5,17,29.220130427874906,2.1452116007007227,43.01410671338151,0.6452116007007227,13,-2.0282834693389846,-8.99777772390749,-18.02658974930305
120.0,curved_S2a10,jitter,78.5,18,143.80234169490913,3.9352156168954675,162.34770779303116,2.4352156168954675,12,-23.70235017515894,-21.428672428612657,-37.86822303550234
120.0,curved_S2a10,jitter,78.5,19,142.29439983138928,2.7853100187767588,85.68733458511724,1.2853100187767588,11,-14.125764365041352,-27.854421590246446,-48.83172331270202
120.0,curved_S2a10,jitter,78.5,20,9.068511564471454,2.6027980659135372,73.51987106090249,1.1027980659135372,7,-13.078501456117575,-25.052802290151256,-43.25823431710876
120.0,curved_S2a10,jitter,78.5,21,48.74254128630335,2.6103645852358373,74.02430568238914,1.1103645852358373,12,-10.670416006041313,-20.31423921710915,-35.37180835796368
120.0,curved_S2a10,jitter,78.5,22,13.782151773286696,2.636408878223085,75.76059188153899,1.1364088782230848,10,-2.799823278084576,-10.848779550220769,-25.686155889443704
120.0,curved_S2a10,jitter,78.5,23,83.50490785376371,3.5627041654988356,137.5136110332557,2.0627041654988356,11,-12.771909585569023,-27.012119740544257,-44.84760597913304
120.0,curved_S2a10,jitter,78.5,24,25.026513506673428,2.826661013350295,88.44406755668635,1.3266610133502952,11,-15.438086066578117,-29.71076559199653,-50.22017134006495
120.0,curved_S2a10,jitter,78.5,25,171.05825039985507,2.6061318901662682,73.74212601108455,1.1061318901662682,14,-4.011174186207523,-11.884085696988631,-22.226134946209083
120.0,curved_S2a10,jitter,78.5,26,105.08983357579,3.147089391341397,109.8059594227598,1.6470893913413969,11,-14.398120292265205,-25.210118812312576,-41.212200781985025
120.0,curved_S2a10,jitter,78.5,27,19.531070833840783,2.3431453430948865,56.2096895396591,0.8431453430948865,12,-8.260105963099337,-18.767479140076095,-32.69754597026512
120.0,curved_S2a10,jitter,78.5,28,38.935984664359225,2.676199017587643,78.4132678391762,1.176199017587643,5,15.278681794268522,11.742838237578946,6.84521757402283
120.0,curved_S2a10,jitter,78.5,29,31.874765713151312,2.64581745732786,76.38783048852402,1.1458174573278601,11,-13.020193923853551,-25.376493472682654,-43.84865587856653
120.0,curved_S2a10,jitter,78.5,30,85.80264669055744,2.5451022293085037,69.67348195390025,1.0451022293085037,10,-21.356334901479862,-33.85472595074491,-50.62761656594132
120.0,curved_S2a20,uniform,0.0,1,2.5277243673937173,1.7731554549956874,18.21036366637916,0.2731554549956874,12,-12.102968375695932,-19.065382545156982,-28.433455134620043
120.0,curved_S2a20,uniform,0.0,2,2.0687830855713196,1.7259345769283259,15.062305128555057,0.22593457692832586,13,-14.159165206947396,-22.117542528662046,-28.683800167860948
120.0,curved_S2a20,uniform,0.0,3,3.3174828068986986,1.6473869680659763,9.825797871065085,0.1473869680659763,11,-14.558145181205361,-22.50553073365422,-34.85875723044479
120.0,curved_S2a20,uniform,0.0,4,3.5435836598571373,2.0432314978450634,36.21543318967089,0.5432314978450634,13,-17.41252371172362,-26.930426767286377,-40.348594174849374
120.0,curved_S2a20,uniform,0.0,5,15.159632663787749,1.4724203476646212,-1.8386434890252563,-0.027579652335378846,13,-13.993677241627735,-18.939655754831662,-26.942919051998487
120.0,curved_S2a20,uniform,0.0,6,5.86795153472072,2.483413075934393,65.56087172895954,0.9834130759343931,13,-17.742425208284192,-27.42258147183986,-37.68314294220373
120.0,curved_S2a20,uniform,0.0,7,29.674439551649108,1.7672147846090087,17.814318973933915,0.2672147846090087,13,-12.37581559500934,-14.63644648352525,-22.800849432701558
120.0,curved_S2a20,uniform,0.0,8,1.3815188928112134,2.023813025789783,34.92086838598552,0.5238130257897828,14,-15.602496090806437,-21.86175820880569,-25.783449393612532
120.0,curved_S2a20,uniform,0.0,9,3.3476931274813486,2.0490232540136724,36.60155026757816,0.5490232540136724,12,-16.762578777825055,-26.51560451408434,-36.2406780398573
120.0,curved_S2a20,uniform,0.0,10,13.705030313633698,1.91738975807691,27.825983871793998,0.4173897580769099,13,-15.131587414843715,-21.615766141805796,-26.946983955598697
120.0,curved_S2a20,uniform,0.0,11,4.288238460247407,2.02868555155394,35.24570343692935,0.5286855515539401,13,-14.060336768401642,-22.596565567111103,-28.797206359939366
120.0,curved_S2a20,uniform,0.0,12,31.43694611873844,2.083030986291018,38.86873241940121,0.5830309862910181,13,-21.071216256892363,-35.74581299992223,-52.27717190224966
120.0,curved_S2a20,uniform,0.0,13,4.446747769944572,1.964447075744891,30.96313838299274,0.4644470757448911,12,-13.504034930946446,-22.30563619019241,-34.18552450483249
120.0,curved_S2a20,uniform,0.0,14,21.356317922586147,1.9883252485676997,32.555016571179976,0.48832524856769965,13,-15.444685035641198,-24.645218820139057,-33.62325488223283
120.0,curved_S2a20,uniform,0.0,15,22.91348284359486,1.9400111356958767,29.334075713058443,0.4400111356958767,13,-14.807557364948568,-21.929368181483486,-30.89766726110996
120.0,curved_S2a20,uniform,0.0,16,3.3622910186934263,1.567397263415236,4.493150894349066,0.067397263415236,11,-12.091218710148553,-18.01932623695365,-24.432955437190568
120.0,curved_S2a20,uniform,0.0,17,12.33548600235715,1.9427621366930943,29.51747577953962,0.4427621366930943,12,-13.034677630870663,-15.41925052837278,-14.508990967855375
120.0,curved_S2a20,uniform,0.0,18,10.334051322106847,2.2576153282544804,50.50768855029869,0.7576153282544804,13,-15.174614698913043,-21.680633811495916,-23.039103280514997
120.0,curved_S2a20,uniform,0.0,19,6.73546665067084,2.4964917734334353,66.43278489556236,0.9964917734334353,11,-16.429502007500624,-26.55071268499691,-37.73749871549093
120.0,curved_S2a20,uniform,0.0,20,15.75773512911245,2.1035158095583566,40.23438730389044,0.6035158095583566,13,-14.043050343968766,-18.921528283100173,-34.940484717611724
120.0,curved_S2a20,uniform,0.0,21,1.7573172514418227,1.5566692783734086,3.777951891560575,0.05666927837340863,14,-11.197635094193236,-16.619882125647344,-21.201538315485084
120.0,curved_S2a20,uniform,0.0,22,6.987072783913706,1.6008715938653197,6.7247729243546495,0.10087159386531974,12,-13.191181079092242,-18.670671950621887,-19.070403948874443
120.0,curved_S2a20,uniform,0.0,23,10.471445147207735,2.2570481990381186,50.46987993587457,0.7570481990381186,13,-19.004771057790144,-27.059276011611693,-45.68281346038132
120.0,curved_S2a20,uniform,0.0,24,20.520407792951012,1.8773757234538409,25.158381563589387,0.37737572345384085,13,-11.612555963712591,-11.611409191477534,-17.608256744093588
120.0,curved_S2a20,uniform,0.0,25,15.79784194089691,1.9330394477645456,28.86929651763637,0.4330394477645456,13,-17.400148621909516,-27.922362499127956,-34.81557571936223
120.0,curved_S2a20,uniform,0.0,26,0.005256634629406109,2.0141487362769026,34.27658241846017,0.5141487362769026,13,-18.06938630876657,-27.472603396076252,-37.398163648762846
120.0,curved_S2a20,uniform,0.0,27,9.128835964330602,1.739122016310809,15.941467754053932,0.23912201631080898,12,-14.602437379818374,-19.569224065810133,-23.49530810641211
120.0,curved_S2a20,uniform,0.0,28,10.219471738779879,2.3755876810040224,58.372512066934824,0.8755876810040224,13,-19.712972583353988,-29.476616787148714,-39.354675368928184
120.0,curved_S2a20,uniform,0.0,29,3.1885286891548414,1.7282366933844546,15.215779558963641,0.22823669338445463,13,-12.600752617210965,-20.973039860050854,-31.22291372160144
120.0,curved_S2a20,uniform,0.0,30,25.77979134637066,2.0531558876605587,36.87705917737058,0.5531558876605587,13,-14.97739492683955,-18.15638835285551,-20.09823820740076
120.0,curved_S2a20,uniform,2.0,1,1.1363075648980605,1.7106043396378512,14.04028930919008,0.2106043396378512,12,-10.496605114818673,-17.356755375646742,-25.363765667664044
120.0,curved_S2a20,uniform,2.0,2,2.1189115044326954,1.6061475137555852,7.076500917039012,0.10614751375558518,13,-11.826743142303338,-16.023419745503706,-17.99787802795297
120.0,curved_S2a20,uniform,2.0,3,5.508829245172486,1.6038835181816,6.925567878773335,0.10388351818160002,12,-10.053983469199068,-15.280985056392256,-22.45876346137543
120.0,curved_S2a20,uniform,2.0,4,8.518535954515079,1.980288830148843,32.019255343256205,0.48028883014884305,13,-14.059385421870415,-21.092083857230744,-31.929392457062153
120.0,curved_S2a20,uniform,2.0,5,10.968271587027322,1.5912336355761014,6.0822423717400955,0.09123363557610142,13,-9.685515168716286,-10.231306212351704,-12.218493829614397
120.0,curved_S2a20,uniform,2.0,6,3.5623622546212435,2.3497725239912493,56.65150159941662,0.8497725239912493,13,-15.208841580510363,-22.07846169167022,-28.56728830374331
120.0,curved_S2a20,uniform,2.0,7,28.342199822298547,1.7863710674428288,19.091404496188588,0.2863710674428288,13,-10.97077952147702,-13.287366266882707,-22.012875630942126
120.0,curved_S2a20,uniform,2.0,8,0.27392895486021507,1.7333339496299585,15.55559664199723,0.23333394962995846,13,-10.934350226471151,-15.378577462140962,-14.651684967450247
120.0,curved_S2a20,uniform,2.0,9,10.538060697146488,1.9273583612292493,28.490557415283284,0.4273583612292493,13,-13.409591722661606,-20.997074630631946,-27.209082645719626
120.0,curved_S2a20,uniform,2.0,10,13.3370654217275,1.8964169186536532,26.42779457691022,0.39641691865365325,13,-14.694477080083447,-20.52806396817076,-26.272076547965632
120.0,curved_S2a20,uniform,2.0,11,2.1545769730514372,1.9541175110895148,30.274500739300986,0.4541175110895148,13,-12.52850137074782,-20.207447629790014,-23.695330741729784
120.0,curved_S2a20,uniform,2.0,12,109.5300679282691,1.769188537895805,17.945902526387002,0.269188537895805,12,-13.365418313801342,-17.445107607226664,-22.24379881770815
120.0,curved_S2a20,uniform,2.0,13,11.474552274162711,1.8306300648455316,22.04200432303544,0.3306300648455316,13,-10.736952839712888,-17.806489348128736,-25.512170918791398
120.0,curved_S2a20,uniform,2.0,14,19.795151903095096,1.9405415984250742,29.369439895004952,0.44054159842507423,13,-14.286378306230924,-23.288949469261375,-34.2420183504445
120.0,curved_S2a20,uniform,2.0,15,20.58903270624852,1.8548199537890058,23.65466358593372,0.35481995378900577,14,-12.095533911393769,-17.329349367454455,-24.80476194191021
120.0,curved_S2a20,uniform,2.0,16,2.898889462982002,1.6091611365143637,7.277409100957577,0.10916113651436365,12,-9.303700332773968,-8.980863162438988,-9.83143317875943
120.0,curved_S2a20,uniform,2.0,17,17.85367621399627,1.9000285006412652,26.66856670941768,0.40002850064126516,13,-11.025425878941867,-12.081600798245127,-11.637543236908018
120.0,curved_S2a20,uniform,2.0,18,11.971756701257657,1.8955931504966428,26.37287669977619,0.3955931504966428,13,-12.795447883615653,-18.40562208336301,-20.412147154643943
120.0,curved_S2a20,uniform,2.0,19,6.925330743283997,2.3775851718273704,58.50567812182469,0.8775851718273704,11,-14.054073111766616,-23.86982224835593,-33.741384716304395
120.0,curved_S2a20,uniform,2.0,20,17.205586666309028,1.7659528775967757,17.730191839785046,0.26595287759677566,13,-10.07817889891499,-13.360591176527715,-27.643711732743668
