arm,scenario,threshold_C,tau_s,peak_C,miss_rate_mean,miss_rate_std,blind_rate_mean,n_confirmed_mean,excluded_nonfire_mean,dir_ok_rate,exposed_mean
warn_coupled,S2a_10,50.0,78.5,200.0,99.0,2.38,99.0,0.15,0.0,0.0,15.0
warn_coupled,S2a_10,50.0,78.5,300.0,5.33,4.0,10.67,13.4,0.0,100.0,15.0
warn_coupled,S2a_10,50.0,78.5,500.0,0.0,0.0,12.67,13.1,0.0,100.0,15.0
warn_coupled,S2a_10,50.0,100.0,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S2a_10,50.0,100.0,200.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S2a_10,50.0,100.0,300.0,75.0,6.62,75.0,3.75,0.0,45.0,15.0
warn_coupled,S2a_10,50.0,100.0,500.0,0.0,0.0,12.67,13.1,0.0,100.0,15.0
warn_coupled,S2a_10,60.0,11.0,150.0,0.33,1.45,12.67,13.1,0.0,100.0,15.0
warn_coupled,S2a_10,60.0,11.0,200.0,0.0,0.0,11.33,13.3,0.0,100.0,15.0
warn_coupled,S2a_10,60.0,11.0,300.0,0.0,0.0,11.33,13.3,0.0,100.0,15.0
warn_coupled,S2a_10,60.0,11.0,500.0,0.0,0.0,12.0,13.2,0.0,100.0,15.0
warn_coupled,S2a_10,60.0,30.0,150.0,98.0,3.71,98.0,0.3,0.0,0.0,15.0
warn_coupled,S2a_10,60.0,30.0,200.0,16.67,4.47,16.67,12.5,0.0,100.0,15.0
warn_coupled,S2a_10,60.0,30.0,300.0,0.0,0.0,12.67,13.1,0.0,100.0,15.0
warn_coupled,S2a_10,60.0,30.0,500.0,0.0,0.0,11.0,13.35,0.0,100.0,15.0
warn_coupled,S2a_10,60.0,50.0,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S2a_10,60.0,50.0,200.0,98.33,3.57,98.33,0.25,0.0,0.0,15.0
warn_coupled,S2a_10,60.0,50.0,300.0,3.33,3.94,11.33,13.3,0.0,100.0,15.0
warn_coupled,S2a_10,60.0,50.0,500.0,0.0,0.0,11.67,13.25,0.0,100.0,15.0
warn_coupled,S2a_10,60.0,78.5,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S2a_10,60.0,78.5,200.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S2a_10,60.0,78.5,300.0,96.33,5.36,96.33,0.55,0.0,0.0,15.0
warn_coupled,S2a_10,60.0,78.5,500.0,0.0,0.0,12.0,13.2,0.0,100.0,15.0
warn_coupled,S2a_10,60.0,100.0,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S2a_10,60.0,100.0,200.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S2a_10,60.0,100.0,300.0,99.67,1.45,99.67,0.05,0.0,0.0,15.0
warn_coupled,S2a_10,60.0,100.0,500.0,4.67,3.71,10.33,13.45,0.0,100.0,15.0
warn_coupled,S2a_10,70.0,11.0,150.0,7.33,4.67,9.33,13.6,0.0,100.0,15.0
warn_coupled,S2a_10,70.0,11.0,200.0,0.0,0.0,12.0,13.2,0.0,100.0,15.0
warn_coupled,S2a_10,70.0,11.0,300.0,0.0,0.0,11.33,13.3,0.0,100.0,15.0
warn_coupled,S2a_10,70.0,11.0,500.0,0.0,0.0,12.0,13.2,0.0,100.0,15.0
warn_coupled,S2a_10,70.0,30.0,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S2a_10,70.0,30.0,200.0,91.67,5.11,91.67,1.25,0.0,5.0,15.0
warn_coupled,S2a_10,70.0,30.0,300.0,0.33,1.45,12.33,13.15,0.0,100.0,15.0
warn_coupled,S2a_10,70.0,30.0,500.0,0.0,0.0,11.33,13.3,0.0,100.0,15.0
warn_coupled,S2a_10,70.0,50.0,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S2a_10,70.0,50.0,200.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S2a_10,70.0,50.0,300.0,80.67,6.29,80.67,2.9,0.0,20.0,15.0
warn_coupled,S2a_10,70.0,50.0,500.0,0.0,0.0,13.0,13.05,0.0,100.0,15.0
warn_coupled,S2a_10,70.0,78.5,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S2a_10,70.0,78.5,200.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S2a_10,70.0,78.5,300.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S2a_10,70.0,78.5,500.0,16.33,5.76,16.33,12.55,0.0,100.0,15.0
warn_coupled,S2a_10,70.0,100.0,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S2a_10,70.0,100.0,200.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S2a_10,70.0,100.0,300.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S2a_10,70.0,100.0,500.0,86.0,8.14,86.0,2.1,0.0,15.0,15.0
warn_coupled,S2a_10,80.0,11.0,150.0,76.0,7.42,76.0,3.6,0.0,30.0,15.0
warn_coupled,S2a_10,80.0,11.0,200.0,2.0,3.06,11.0,13.35,0.0,100.0,15.0
warn_coupled,S2a_10,80.0,11.0,300.0,0.0,0.0,11.33,13.3,0.0,100.0,15.0
warn_coupled,S2a_10,80.0,11.0,500.0,0.0,0.0,11.67,13.25,0.0,100.0,15.0
warn_coupled,S2a_10,80.0,30.0,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S2a_10,80.0,30.0,200.0,99.33,2.0,99.33,0.1,0.0,0.0,15.0
warn_coupled,S2a_10,80.0,30.0,300.0,16.67,4.47,16.67,12.5,0.0,100.0,15.0
warn_coupled,S2a_10,80.0,30.0,500.0,0.0,0.0,11.33,13.3,0.0,100.0,15.0
warn_coupled,S2a_10,80.0,50.0,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S2a_10,80.0,50.0,200.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S2a_10,80.0,50.0,300.0,98.33,3.57,98.33,0.25,0.0,0.0,15.0
warn_coupled,S2a_10,80.0,50.0,500.0,1.0,2.38,13.0,13.05,0.0,100.0,15.0
warn_coupled,S2a_10,80.0,78.5,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S2a_10,80.0,78.5,200.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S2a_10,80.0,78.5,300.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S2a_10,80.0,78.5,500.0,85.67,8.24,85.67,2.15,0.0,15.0,15.0
warn_coupled,S2a_10,80.0,100.0,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S2a_10,80.0,100.0,200.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S2a_10,80.0,100.0,300.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S2a_10,80.0,100.0,500.0,99.0,2.38,99.0,0.15,0.0,0.0,15.0
warn_coupled,S7_worst,40.0,11.0,150.0,0.0,0.0,13.67,12.95,0.0,100.0,15.0
warn_coupled,S7_worst,40.0,11.0,200.0,0.0,0.0,14.33,12.85,0.0,100.0,15.0
warn_coupled,S7_worst,40.0,11.0,300.0,0.0,0.0,14.0,12.9,0.0,100.0,15.0
warn_coupled,S7_worst,40.0,11.0,500.0,0.0,0.0,13.0,13.05,0.0,100.0,15.0
warn_coupled,S7_worst,40.0,30.0,150.0,0.0,0.0,14.33,12.85,0.0,100.0,15.0
warn_coupled,S7_worst,40.0,30.0,200.0,0.0,0.0,14.33,12.85,0.0,100.0,15.0
warn_coupled,S7_worst,40.0,30.0,300.0,0.0,0.0,13.67,12.95,0.0,100.0,15.0
warn_coupled,S7_worst,40.0,30.0,500.0,0.0,0.0,14.0,12.9,0.0,100.0,15.0
warn_coupled,S7_worst,40.0,50.0,150.0,6.0,8.92,15.67,12.65,0.0,100.0,15.0
warn_coupled,S7_worst,40.0,50.0,200.0,0.0,0.0,14.33,12.85,0.0,100.0,15.0
warn_coupled,S7_worst,40.0,50.0,300.0,0.0,0.0,14.33,12.85,0.0,100.0,15.0
warn_coupled,S7_worst,40.0,50.0,500.0,0.0,0.0,13.67,12.95,0.0,100.0,15.0
warn_coupled,S7_worst,40.0,78.5,150.0,84.67,15.93,84.67,2.3,0.0,20.0,15.0
warn_coupled,S7_worst,40.0,78.5,200.0,10.33,9.77,14.67,12.8,0.0,100.0,15.0
warn_coupled,S7_worst,40.0,78.5,300.0,0.0,0.0,14.0,12.9,0.0,100.0,15.0
warn_coupled,S7_worst,40.0,78.5,500.0,0.0,0.0,14.33,12.85,0.0,100.0,15.0
warn_coupled,S7_worst,40.0,100.0,150.0,99.67,1.45,99.67,0.05,0.0,0.0,15.0
warn_coupled,S7_worst,40.0,100.0,200.0,53.0,22.16,53.0,7.05,0.0,90.0,15.0
warn_coupled,S7_worst,40.0,100.0,300.0,0.0,0.0,15.33,12.7,0.0,100.0,15.0
warn_coupled,S7_worst,40.0,100.0,500.0,0.0,0.0,14.33,12.85,0.0,100.0,15.0
warn_coupled,S7_worst,45.0,11.0,150.0,0.0,0.0,14.33,12.85,0.0,100.0,15.0
warn_coupled,S7_worst,45.0,11.0,200.0,0.0,0.0,14.0,12.9,0.0,100.0,15.0
warn_coupled,S7_worst,45.0,11.0,300.0,0.0,0.0,14.67,12.8,0.0,100.0,15.0
warn_coupled,S7_worst,45.0,11.0,500.0,0.0,0.0,14.33,12.85,0.0,100.0,15.0
warn_coupled,S7_worst,45.0,30.0,150.0,1.0,2.38,14.0,12.9,0.0,100.0,15.0
warn_coupled,S7_worst,45.0,30.0,200.0,0.0,0.0,14.33,12.85,0.0,100.0,15.0
warn_coupled,S7_worst,45.0,30.0,300.0,0.0,0.0,14.33,12.85,0.0,100.0,15.0
warn_coupled,S7_worst,45.0,30.0,500.0,0.0,0.0,14.0,12.9,0.0,100.0,15.0
warn_coupled,S7_worst,45.0,50.0,150.0,69.0,20.9,69.0,4.65,0.0,55.0,15.0
warn_coupled,S7_worst,45.0,50.0,200.0,2.33,3.82,13.0,13.05,0.0,100.0,15.0
warn_coupled,S7_worst,45.0,50.0,300.0,0.0,0.0,14.33,12.85,0.0,100.0,15.0
warn_coupled,S7_worst,45.0,50.0,500.0,0.0,0.0,14.33,12.85,0.0,100.0,15.0
warn_coupled,S7_worst,45.0,78.5,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S7_worst,45.0,78.5,200.0,75.0,18.12,75.0,3.75,0.0,50.0,15.0
warn_coupled,S7_worst,45.0,78.5,300.0,0.0,0.0,15.33,12.7,0.0,100.0,15.0
warn_coupled,S7_worst,45.0,78.5,500.0,0.0,0.0,14.33,12.85,0.0,100.0,15.0
warn_coupled,S7_worst,45.0,100.0,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S7_worst,45.0,100.0,200.0,99.0,3.18,99.0,0.15,0.0,0.0,15.0
warn_coupled,S7_worst,45.0,100.0,300.0,18.67,14.39,20.67,11.9,0.0,100.0,15.0
warn_coupled,S7_worst,45.0,100.0,500.0,0.0,0.0,14.33,12.85,0.0,100.0,15.0
warn_coupled,S7_worst,50.0,11.0,150.0,0.0,0.0,14.33,12.85,0.0,100.0,15.0
warn_coupled,S7_worst,50.0,11.0,200.0,0.0,0.0,14.33,12.85,0.0,100.0,15.0
warn_coupled,S7_worst,50.0,11.0,300.0,0.0,0.0,14.67,12.8,0.0,100.0,15.0
warn_coupled,S7_worst,50.0,11.0,500.0,0.0,0.0,14.0,12.9,0.0,100.0,15.0
warn_coupled,S7_worst,50.0,30.0,150.0,28.0,20.61,28.0,10.8,0.0,100.0,15.0
warn_coupled,S7_worst,50.0,30.0,200.0,0.0,0.0,14.33,12.85,0.0,100.0,15.0
warn_coupled,S7_worst,50.0,30.0,300.0,0.0,0.0,14.33,12.85,0.0,100.0,15.0
warn_coupled,S7_worst,50.0,30.0,500.0,0.0,0.0,13.67,12.95,0.0,100.0,15.0
warn_coupled,S7_worst,50.0,50.0,150.0,98.67,3.4,98.67,0.2,0.0,0.0,15.0
warn_coupled,S7_worst,50.0,50.0,200.0,38.33,23.18,38.33,9.25,0.0,95.0,15.0
warn_coupled,S7_worst,50.0,50.0,300.0,0.0,0.0,14.33,12.85,0.0,100.0,15.0
warn_coupled,S7_worst,50.0,50.0,500.0,0.0,0.0,14.33,12.85,0.0,100.0,15.0
warn_coupled,S7_worst,50.0,78.5,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S7_worst,50.0,78.5,200.0,99.33,2.0,99.33,0.1,0.0,0.0,15.0
warn_coupled,S7_worst,50.0,78.5,300.0,21.67,17.11,22.67,11.6,0.0,100.0,15.0
warn_coupled,S7_worst,50.0,78.5,500.0,0.0,0.0,14.0,12.9,0.0,100.0,15.0
warn_coupled,S7_worst,50.0,100.0,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S7_worst,50.0,100.0,200.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S7_worst,50.0,100.0,300.0,69.67,21.24,69.67,4.55,0.0,55.0,15.0
warn_coupled,S7_worst,50.0,100.0,500.0,0.0,0.0,15.0,12.75,0.0,100.0,15.0
warn_coupled,S7_worst,60.0,11.0,150.0,0.0,0.0,14.0,12.9,0.0,100.0,15.0
warn_coupled,S7_worst,60.0,11.0,200.0,0.0,0.0,14.33,12.85,0.0,100.0,15.0
warn_coupled,S7_worst,60.0,11.0,300.0,0.0,0.0,14.0,12.9,0.0,100.0,15.0
warn_coupled,S7_worst,60.0,11.0,500.0,0.0,0.0,14.33,12.85,0.0,100.0,15.0
warn_coupled,S7_worst,60.0,30.0,150.0,95.33,6.7,95.33,0.7,0.0,10.0,15.0
warn_coupled,S7_worst,60.0,30.0,200.0,28.0,20.61,28.0,10.8,0.0,100.0,15.0
warn_coupled,S7_worst,60.0,30.0,300.0,0.0,0.0,14.33,12.85,0.0,100.0,15.0
warn_coupled,S7_worst,60.0,30.0,500.0,0.0,0.0,14.33,12.85,0.0,100.0,15.0
warn_coupled,S7_worst,60.0,50.0,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S7_worst,60.0,50.0,200.0,98.67,3.4,98.67,0.2,0.0,0.0,15.0
warn_coupled,S7_worst,60.0,50.0,300.0,15.0,12.45,17.67,12.35,0.0,100.0,15.0
warn_coupled,S7_worst,60.0,50.0,500.0,0.0,0.0,14.33,12.85,0.0,100.0,15.0
warn_coupled,S7_worst,60.0,78.5,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S7_worst,60.0,78.5,200.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S7_worst,60.0,78.5,300.0,92.0,10.02,92.0,1.2,0.0,20.0,15.0
warn_coupled,S7_worst,60.0,78.5,500.0,0.0,0.0,15.67,12.65,0.0,100.0,15.0
warn_coupled,S7_worst,60.0,100.0,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S7_worst,60.0,100.0,200.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S7_worst,60.0,100.0,300.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S7_worst,60.0,100.0,500.0,21.0,16.5,22.0,11.7,0.0,100.0,15.0
warn_coupled,S7_worst,70.0,11.0,150.0,19.0,11.21,19.67,12.05,0.0,100.0,15.0
warn_coupled,S7_worst,70.0,11.0,200.0,0.0,0.0,14.33,12.85,0.0,100.0,15.0
warn_coupled,S7_worst,70.0,11.0,300.0,0.0,0.0,14.33,12.85,0.0,100.0,15.0
warn_coupled,S7_worst,70.0,11.0,500.0,0.0,0.0,14.33,12.85,0.0,100.0,15.0
warn_coupled,S7_worst,70.0,30.0,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S7_worst,70.0,30.0,200.0,87.33,10.93,87.33,1.9,0.0,20.0,15.0
warn_coupled,S7_worst,70.0,30.0,300.0,1.33,2.67,13.33,13.0,0.0,100.0,15.0
warn_coupled,S7_worst,70.0,30.0,500.0,0.0,0.0,14.33,12.85,0.0,100.0,15.0
warn_coupled,S7_worst,70.0,50.0,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S7_worst,70.0,50.0,200.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S7_worst,70.0,50.0,300.0,74.33,19.01,74.33,3.85,0.0,50.0,15.0
warn_coupled,S7_worst,70.0,50.0,500.0,0.0,0.0,15.0,12.75,0.0,100.0,15.0
warn_coupled,S7_worst,70.0,78.5,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S7_worst,70.0,78.5,200.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S7_worst,70.0,78.5,300.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S7_worst,70.0,78.5,500.0,29.67,22.26,29.67,10.55,0.0,95.0,15.0
warn_coupled,S7_worst,70.0,100.0,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S7_worst,70.0,100.0,200.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S7_worst,70.0,100.0,300.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S7_worst,70.0,100.0,500.0,79.67,18.68,79.67,3.05,0.0,25.0,15.0
warn_coupled,S7_worst,80.0,11.0,150.0,74.0,13.65,74.0,3.9,0.0,55.0,15.0
warn_coupled,S7_worst,80.0,11.0,200.0,2.33,4.36,12.67,13.1,0.0,100.0,15.0
warn_coupled,S7_worst,80.0,11.0,300.0,0.0,0.0,14.33,12.85,0.0,100.0,15.0
warn_coupled,S7_worst,80.0,11.0,500.0,0.0,0.0,13.67,12.95,0.0,100.0,15.0
warn_coupled,S7_worst,80.0,30.0,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S7_worst,80.0,30.0,200.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S7_worst,80.0,30.0,300.0,28.0,20.61,28.0,10.8,0.0,100.0,15.0
warn_coupled,S7_worst,80.0,30.0,500.0,0.0,0.0,14.33,12.85,0.0,100.0,15.0
warn_coupled,S7_worst,80.0,50.0,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S7_worst,80.0,50.0,200.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S7_worst,80.0,50.0,300.0,98.67,3.4,98.67,0.2,0.0,0.0,15.0
warn_coupled,S7_worst,80.0,50.0,500.0,3.67,5.36,12.33,13.15,0.0,100.0,15.0
warn_coupled,S7_worst,80.0,78.5,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S7_worst,80.0,78.5,200.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S7_worst,80.0,78.5,300.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S7_worst,80.0,78.5,500.0,78.0,18.39,78.0,3.3,0.0,40.0,15.0
warn_coupled,S7_worst,80.0,100.0,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S7_worst,80.0,100.0,200.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S7_worst,80.0,100.0,300.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S7_worst,80.0,100.0,500.0,99.33,2.0,99.33,0.1,0.0,0.0,15.0
