t_max,front,mode,tau_s,seed,med,v_true_bar,speed_err_nominal_pct,speed_err_realized_pct
120.0,curved_S2a20,jitter,78.5,7,2.054442568697214,1.5,36.96283791314761,36.96283791314761
120.0,curved_S2a20,jitter,78.5,8,2.064629084507255,1.5,37.64193896715034,37.64193896715034
120.0,curved_S2a20,jitter,78.5,9,2.6261286571944447,1.5,75.07524381296298,75.07524381296298
120.0,curved_S2a20,jitter,78.5,10,3.400434183481846,1.5,126.69561223212307,126.69561223212307
120.0,curved_S2a20,jitter,78.5,11,3.4677126745859854,1.5,131.18084497239903,131.18084497239903
120.0,curved_S2a20,jitter,78.5,12,3.0862352012861214,1.5,105.74901341907477,105.74901341907477
120.0,curved_S2a20,jitter,78.5,13,1.8886758459928883,1.5,25.911723066192554,25.911723066192554
120.0,curved_S2a20,jitter,78.5,14,2.5427161214477483,1.5,69.51440809651656,69.51440809651656
120.0,curved_S2a20,jitter,78.5,15,1.5421158465515785,1.5,2.807723103438568,2.807723103438568
120.0,curved_S2a20,jitter,78.5,16,2.167461119345902,1.5,44.49740795639346,44.49740795639346
120.0,curved_S2a20,jitter,78.5,17,2.0810764446485837,1.5,38.73842964323891,38.73842964323891
120.0,curved_S2a20,jitter,78.5,18,3.7038216789315634,1.5,146.9214452621042,146.9214452621042
120.0,curved_S2a20,jitter,78.5,19,2.380277794628904,1.5,58.68518630859359,58.68518630859359
120.0,curved_S2a20,jitter,78.5,20,2.896422231817464,1.5,93.09481545449762,93.09481545449762
120.0,curved_S2a20,jitter,78.5,21,2.4779852148975197,1.5,65.19901432650131,65.19901432650131
120.0,curved_S2a20,jitter,78.5,22,2.8532009581332565,1.5,90.21339720888376,90.21339720888376
120.0,curved_S2a20,jitter,78.5,23,2.516881537140479,1.5,67.79210247603193,67.79210247603193
120.0,curved_S2a20,jitter,78.5,24,3.0102220083806883,1.5,100.68146722537922,100.68146722537922
120.0,curved_S2a20,jitter,78.5,25,2.4709849764039094,1.5,64.73233176026062,64.73233176026062
120.0,curved_S2a20,jitter,78.5,26,3.1459895398689675,1.5,109.7326359912645,109.7326359912645
120.0,curved_S2a20,jitter,78.5,27,2.596325552317177,1.5,73.08837015447848,73.08837015447848
120.0,curved_S2a20,jitter,78.5,28,3.246137365805989,1.5,116.40915772039928,116.40915772039928
120.0,curved_S2a20,jitter,78.5,29,2.5641025641025634,1.5,70.9401709401709,70.9401709401709
120.0,curved_S2a20,jitter,78.5,30,2.496534994869765,1.5,66.43566632465098,66.43566632465098
400.0,straight_S1,uniform,0.0,1,1.498558331075938,1.5,-0.09611126160412967,-0.09611126160412967
400.0,straight_S1,uniform,0.0,2,1.498558331075938,1.5,-0.09611126160412967,-0.09611126160412967
400.0,straight_S1,uniform,0.0,3,1.498558331075938,1.5,-0.09611126160412967,-0.09611126160412967
400.0,straight_S1,uniform,0.0,4,1.498558331075938,1.5,-0.09611126160412967,-0.09611126160412967
400.0,straight_S1,uniform,0.0,5,1.498558331075938,1.5,-0.09611126160412967,-0.09611126160412967
400.0,straight_S1,uniform,0.0,6,1.498558331075938,1.5,-0.09611126160412967,-0.09611126160412967
400.0,straight_S1,uniform,0.0,7,1.498558331075938,1.5,-0.09611126160412967,-0.09611126160412967
400.0,straight_S1,uniform,0.0,8,1.498558331075938,1.5,-0.09611126160412967,-0.09611126160412967
400.0,straight_S1,uniform,0.0,9,1.498558331075938,1.5,-0.09611126160412967,-0.09611126160412967
400.0,straight_S1,uniform,0.0,10,1.498558331075938,1.5,-0.09611126160412967,-0.09611126160412967
400.0,straight_S1,uniform,0.0,11,1.498558331075938,1.5,-0.09611126160412967,-0.09611126160412967
400.0,straight_S1,uniform,0.0,12,1.498558331075938,1.5,-0.09611126160412967,-0.09611126160412967
400.0,straight_S1,uniform,0.0,13,1.498558331075938,1.5,-0.09611126160412967,-0.09611126160412967
400.0,straight_S1,uniform,0.0,14,1.498558331075938,1.5,-0.09611126160412967,-0.09611126160412967
400.0,straight_S1,uniform,0.0,15,1.498558331075938,1.5,-0.09611126160412967,-0.09611126160412967
400.0,straight_S1,uniform,0.0,16,1.498558331075938,1.5,-0.09611126160412967,-0.09611126160412967
400.0,straight_S1,uniform,0.0,17,1.498558331075938,1.5,-0.09611126160412967,-0.09611126160412967
400.0,straight_S1,uniform,0.0,18,1.498558331075938,1.5,-0.09611126160412967,-0.09611126160412967
400.0,straight_S1,uniform,0.0,19,1.498558331075938,1.5,-0.09611126160412967,-0.09611126160412967
400.0,straight_S1,uniform,0.0,20,1.498558331075938,1.5,-0.09611126160412967,-0.09611126160412967
400.0,straight_S1,uniform,0.0,21,1.498558331075938,1.5,-0.09611126160412967,-0.09611126160412967
400.0,straight_S1,uniform,0.0,22,1.498558331075938,1.5,-0.09611126160412967,-0.09611126160412967
400.0,straight_S1,uniform,0.0,23,1.498558331075938,1.5,-0.09611126160412967,-0.09611126160412967
400.0,straight_S1,uniform,0.0,24,1.498558331075938,1.5,-0.09611126160412967,-0.09611126160412967
400.0,straight_S1,uniform,0.0,25,1.498558331075938,1.5,-0.09611126160412967,-0.09611126160412967
400.0,straight_S1,uniform,0.0,26,1.498558331075938,1.5,-0.09611126160412967,-0.09611126160412967
400.0,straight_S1,uniform,0.0,27,1.498558331075938,1.5,-0.09611126160412967,-0.09611126160412967
400.0,straight_S1,uniform,0.0,28,1.498558331075938,1.5,-0.09611126160412967,-0.09611126160412967
400.0,straight_S1,uniform,0.0,29,1.498558331075938,1.5,-0.09611126160412967,-0.09611126160412967
400.0,straight_S1,uniform,0.0,30,1.498558331075938,1.5,-0.09611126160412967,-0.09611126160412967
400.0,straight_S1,uniform,2.0,1,1.5150742253044898,1.5,1.004948353632651,1.004948353632651
400.0,straight_S1,uniform,2.0,2,1.5150742253044898,1.5,1.004948353632651,1.004948353632651
400.0,straight_S1,uniform,2.0,3,1.5150742253044898,1.5,1.004948353632651,1.004948353632651
400.0,straight_S1,uniform,2.0,4,1.5150742253044898,1.5,1.004948353632651,1.004948353632651
400.0,straight_S1,uniform,2.0,5,1.5150742253044898,1.5,1.004948353632651,1.004948353632651
400.0,straight_S1,uniform,2.0,6,1.5150742253044898,1.5,1.004948353632651,1.004948353632651
400.0,straight_S1,uniform,2.0,7,1.5150742253044898,1.5,1.004948353632651,1.004948353632651
400.0,straight_S1,uniform,2.0,8,1.5150742253044898,1.5,1.004948353632651,1.004948353632651
400.0,straight_S1,uniform,2.0,9,1.5150742253044898,1.5,1.004948353632651,1.004948353632651
400.0,straight_S1,uniform,2.0,10,1.5150742253044898,1.5,1.004948353632651,1.004948353632651
400.0,straight_S1,uniform,2.0,11,1.5150742253044898,1.5,1.004948353632651,1.004948353632651
400.0,straight_S1,uniform,2.0,12,1.5150742253044898,1.5,1.004948353632651,1.004948353632651
400.0,straight_S1,uniform,2.0,13,1.5150742253044898,1.5,1.004948353632651,1.004948353632651
400.0,straight_S1,uniform,2.0,14,1.5150742253044898,1.5,1.004948353632651,1.004948353632651
400.0,straight_S1,uniform,2.0,15,1.5150742253044898,1.5,1.004948353632651,1.004948353632651
400.0,straight_S1,uniform,2.0,16,1.5150742253044898,1.5,1.004948353632651,1.004948353632651
400.0,straight_S1,uniform,2.0,17,1.5150742253044898,1.5,1.004948353632651,1.004948353632651
400.0,straight_S1,uniform,2.0,18,1.5150742253044898,1.5,1.004948353632651,1.004948353632651
400.0,straight_S1,uniform,2.0,19,1.5150742253044898,1.5,1.004948353632651,1.004948353632651
400.0,straight_S1,uniform,2.0,20,1.5150742253044898,1.5,1.004948353632651,1.004948353632651
400.0,straight_S1,uniform,2.0,21,1.5150742253044898,1.5,1.004948353632651,1.004948353632651
400.0,straight_S1,uniform,2.0,22,1.5150742253044898,1.5,1.004948353632651,1.004948353632651
400.0,straight_S1,uniform,2.0,23,1.5150742253044898,1.5,1.004948353632651,1.004948353632651
400.0,straight_S1,uniform,2.0,24,1.5150742253044898,1.5,1.004948353632651,1.004948353632651
400.0,straight_S1,uniform,2.0,25,1.5150742253044898,1.5,1.004948353632651,1.004948353632651
400.0,straight_S1,uniform,2.0,26,1.5150742253044898,1.5,1.004948353632651,1.004948353632651
400.0,straight_S1,uniform,2.0,27,1.5150742253044898,1.5,1.004948353632651,1.004948353632651
400.0,straight_S1,uniform,2.0,28,1.5150742253044898,1.5,1.004948353632651,1.004948353632651
400.0,straight_S1,uniform,2.0,29,1.5150742253044898,1.5,1.004948353632651,1.004948353632651
400.0,straight_S1,uniform,2.0,30,1.5150742253044898,1.5,1.004948353632651,1.004948353632651
400.0,straight_S1,uniform,5.0,1,1.5325523015172795,1.5,2.1701534344853,2.1701534344853
400.0,straight_S1,uniform,5.0,2,1.5325523015172795,1.5,2.1701534344853,2.1701534344853
400.0,straight_S1,uniform,5.0,3,1.5325523015172795,1.5,2.1701534344853,2.1701534344853
400.0,straight_S1,uniform,5.0,4,1.5325523015172795,1.5,2.1701534344853,2.1701534344853
400.0,straight_S1,uniform,5.0,5,1.5325523015172795,1.5,2.1701534344853,2.1701534344853
400.0,straight_S1,uniform,5.0,6,1.5325523015172795,1.5,2.1701534344853,2.1701534344853
400.0,straight_S1,uniform,5.0,7,1.5325523015172795,1.5,2.1701534344853,2.1701534344853
400.0,straight_S1,uniform,5.0,8,1.5325523015172795,1.5,2.1701534344853,2.1701534344853
400.0,straight_S1,uniform,5.0,9,1.5325523015172795,1.5,2.1701534344853,2.1701534344853
400.0,straight_S1,uniform,5.0,10,1.5325523015172795,1.5,2.1701534344853,2.1701534344853
400.0,straight_S1,uniform,5.0,11,1.5325523015172795,1.5,2.1701534344853,2.1701534344853
400.0,straight_S1,uniform,5.0,12,1.5325523015172795,1.5,2.1701534344853,2.1701534344853
400.0,straight_S1,uniform,5.0,13,1.5325523015172795,1.5,2.1701534344853,2.1701534344853
400.0,straight_S1,uniform,5.0,14,1.5325523015172795,1.5,2.1701534344853,2.1701534344853
400.0,straight_S1,uniform,5.0,15,1.5325523015172795,1.5,2.1701534344853,2.1701534344853
400.0,straight_S1,uniform,5.0,16,1.5325523015172795,1.5,2.1701534344853,2.1701534344853
400.0,straight_S1,uniform,5.0,17,1.5325523015172795,1.5,2.1701534344853,2.1701534344853
400.0,straight_S1,uniform,5.0,18,1.5325523015172795,1.5,2.1701534344853,2.1701534344853
400.0,straight_S1,uniform,5.0,19,1.5325523015172795,1.5,2.1701534344853,2.1701534344853
400.0,straight_S1,uniform,5.0,20,1.5325523015172795,1.5,2.1701534344853,2.1701534344853
400.0,straight_S1,uniform,5.0,21,1.5325523015172795,1.5,2.1701534344853,2.1701534344853
400.0,straight_S1,uniform,5.0,22,1.5325523015172795,1.5,2.1701534344853,2.1701534344853
400.0,straight_S1,uniform,5.0,23,1.5325523015172795,1.5,2.1701534344853,2.1701534344853
400.0,straight_S1,uniform,5.0,24,1.5325523015172795,1.5,2.1701534344853,2.1701534344853
400.0,straight_S1,uniform,5.0,25,1.5325523015172795,1.5,2.1701534344853,2.1701534344853
400.0,straight_S1,uniform,5.0,26,1.5325523015172795,1.5,2.1701534344853,2.1701534344853
400.0,straight_S1,uniform,5.0,27,1.5325523015172795,1.5,2.1701534344853,2.1701534344853
400.0,straight_S1,uniform,5.0,28,1.5325523015172795,1.5,2.1701534344853,2.1701534344853
400.0,straight_S1,uniform,5.0,29,1.5325523015172795,1.5,2.1701534344853,2.1701534344853
400.0,straight_S1,uniform,5.0,30,1.5325523015172795,1.5,2.1701534344853,2.1701534344853
400.0,straight_S1,uniform,10.0,1,1.5182917289142586,1.5,1.2194485942839042,1.2194485942839042
400.0,straight_S1,uniform,10.0,2,1.5182917289142586,1.5,1.2194485942839042,1.2194485942839042
400.0,straight_S1,uniform,10.0,3,1.5182917289142586,1.5,1.2194485942839042,1.2194485942839042
400.0,straight_S1,uniform,10.0,4,1.5182917289142586,1.5,1.2194485942839042,1.2194485942839042
400.0,straight_S1,uniform,10.0,5,1.5182917289142586,1.5,1.2194485942839042,1.2194485942839042
400.0,straight_S1,uniform,10.0,6,1.5182917289142586,1.5,1.2194485942839042,1.2194485942839042
400.0,straight_S1,uniform,10.0,7,1.5182917289142586,1.5,1.2194485942839042,1.2194485942839042
400.0,straight_S1,uniform,10.0,8,1.5182917289142586,1.5,1.2194485942839042,1.2194485942839042
400.0,straight_S1,uniform,10.0,9,1.5182917289142586,1.5,1.2194485942839042,1.2194485942839042
400.0,straight_S1,uniform,10.0,10,1.5182917289142586,1.5,1.2194485942839042,1.2194485942839042
400.0,straight_S1,uniform,10.0,11,1.5182917289142586,1.5,1.2194485942839042,1.2194485942839042
400.0,straight_S1,uniform,10.0,12,1.5182917289142586,1.5,1.2194485942839042,1.2194485942839042
400.0,straight_S1,uniform,10.0,13,1.5182917289142586,1.5,1.2194485942839042,1.2194485942839042
400.0,straight_S1,uniform,10.0,14,1.5182917289142586,1.5,1.2194485942839042,1.2194485942839042
400.0,straight_S1,uniform,10.0,15,1.5182917289142586,1.5,1.2194485942839042,1.2194485942839042
400.0,straight_S1,uniform,10.0,16,1.5182917289142586,1.5,1.2194485942839042,1.2194485942839042
400.0,straight_S1,uniform,10.0,17,1.5182917289142586,1.5,1.2194485942839042,1.2194485942839042
400.0,straight_S1,uniform,10.0,18,1.5182917289142586,1.5,1.2194485942839042,1.2194485942839042
400.0,straight_S1,uniform,10.0,19,1.5182917289142586,1.5,1.2194485942839042,1.2194485942839042
400.0,straight_S1,uniform,10.0,20,1.5182917289142586,1.5,1.2194485942839042,1.2194485942839042
400.0,straight_S1,uniform,10.0,21,1.5182917289142586,1.5,1.2194485942839042,1.2194485942839042
400.0,straight_S1,uniform,10.0,22,1.5182917289142586,1.5,1.2194485942839042,1.2194485942839042
400.0,straight_S1,uniform,10.0,23,1.5182917289142586,1.5,1.2194485942839042,1.2194485942839042
400.0,straight_S1,uniform,10.0,24,1.5182917289142586,1.5,1.2194485942839042,1.2194485942839042
400.0,straight_S1,uniform,10.0,25,1.5182917289142586,1.5,1.2194485942839042,1.2194485942839042
400.0,straight_S1,uniform,10.0,26,1.5182917289142586,1.5,1.2194485942839042,1.2194485942839042
400.0,straight_S1,uniform,10.0,27,1.5182917289142586,1.5,1.2194485942839042,1.2194485942839042
400.0,straight_S1,uniform,10.0,28,1.5182917289142586,1.5,1.2194485942839042,1.2194485942839042
400.0,straight_S1,uniform,10.0,29,1.5182917289142586,1.5,1.2194485942839042,1.2194485942839042
400.0,straight_S1,uniform,10.0,30,1.5182917289142586,1.5,1.2194485942839042,1.2194485942839042
400.0,straight_S1,uniform,11.0,1,1.5182917289142566,1.5,1.219448594283771,1.219448594283771
400.0,straight_S1,uniform,11.0,2,1.5182917289142566,1.5,1.219448594283771,1.219448594283771
400.0,straight_S1,uniform,11.0,3,1.5182917289142566,1.5,1.219448594283771,1.219448594283771
400.0,straight_S1,uniform,11.0,4,1.5182917289142566,1.5,1.219448594283771,1.219448594283771
400.0,straight_S1,uniform,11.0,5,1.5182917289142566,1.5,1.219448594283771,1.219448594283771
400.0,straight_S1,uniform,11.0,6,1.5182917289142566,1.5,1.219448594283771,1.219448594283771
400.0,straight_S1,uniform,11.0,7,1.5182917289142566,1.5,1.219448594283771,1.219448594283771
400.0,straight_S1,uniform,11.0,8,1.5182917289142566,1.5,1.219448594283771,1.219448594283771
400.0,straight_S1,uniform,11.0,9,1.5182917289142566,1.5,1.219448594283771,1.219448594283771
400.0,straight_S1,uniform,11.0,10,1.5182917289142566,1.5,1.219448594283771,1.219448594283771
400.0,straight_S1,uniform,11.0,11,1.5182917289142566,1.5,1.219448594283771,1.219448594283771
400.0,straight_S1,uniform,11.0,12,1.5182917289142566,1.5,1.219448594283771,1.219448594283771
400.0,straight_S1,uniform,11.0,13,1.5182917289142566,1.5,1.219448594283771,1.219448594283771
400.0,straight_S1,uniform,11.0,14,1.5182917289142566,1.5,1.219448594283771,1.219448594283771
400.0,straight_S1,uniform,11.0,15,1.5182917289142566,1.5,1.219448594283771,1.219448594283771
400.0,straight_S1,uniform,11.0,16,1.5182917289142566,1.5,1.219448594283771,1.219448594283771
400.0,straight_S1,uniform,11.0,17,1.5182917289142566,1.5,1.219448594283771,1.219448594283771
400.0,straight_S1,uniform,11.0,18,1.5182917289142566,1.5,1.219448594283771,1.219448594283771
400.0,straight_S1,uniform,11.0,19,1.5182917289142566,1.5,1.219448594283771,1.219448594283771
400.0,straight_S1,uniform,11.0,20,1.5182917289142566,1.5,1.219448594283771,1.219448594283771
400.0,straight_S1,uniform,11.0,21,1.5182917289142566,1.5,1.219448594283771,1.219448594283771
400.0,straight_S1,uniform,11.0,22,1.5182917289142566,1.5,1.219448594283771,1.219448594283771
400.0,straight_S1,uniform,11.0,23,1.5182917289142566,1.5,1.219448594283771,1.219448594283771
400.0,straight_S1,uniform,11.0,24,1.5182917289142566,1.5,1.219448594283771,1.219448594283771
400.0,straight_S1,uniform,11.0,25,1.5182917289142566,1.5,1.219448594283771,1.219448594283771
400.0,straight_S1,uniform,11.0,26,1.5182917289142566,1.5,1.219448594283771,1.219448594283771
400.0,straight_S1,uniform,11.0,27,1.5182917289142566,1.5,1.219448594283771,1.219448594283771
400.0,straight_S1,uniform,11.0,28,1.5182917289142566,1.5,1.219448594283771,1.219448594283771
400.0,straight_S1,uniform,11.0,29,1.5182917289142566,1.5,1.219448594283771,1.219448594283771
400.0,straight_S1,uniform,11.0,30,1.5182917289142566,1.5,1.219448594283771,1.219448594283771
400.0,straight_S1,uniform,20.0,1,1.5342007428954665,1.5,2.280049526364432,2.280049526364432
400.0,straight_S1,uniform,20.0,2,1.5342007428954665,1.5,2.280049526364432,2.280049526364432
400.0,straight_S1,uniform,20.0,3,1.5342007428954665,1.5,2.280049526364432,2.280049526364432
400.0,straight_S1,uniform,20.0,4,1.5342007428954665,1.5,2.280049526364432,2.280049526364432
400.0,straight_S1,uniform,20.0,5,1.5342007428954665,1.5,2.280049526364432,2.280049526364432
400.0,straight_S1,uniform,20.0,6,1.5342007428954665,1.5,2.280049526364432,2.280049526364432
400.0,straight_S1,uniform,20.0,7,1.5342007428954665,1.5,2.280049526364432,2.280049526364432
400.0,straight_S1,uniform,20.0,8,1.5342007428954665,1.5,2.280049526364432,2.280049526364432
400.0,straight_S1,uniform,20.0,9,1.5342007428954665,1.5,2.280049526364432,2.280049526364432
400.0,straight_S1,uniform,20.0,10,1.5342007428954665,1.5,2.280049526364432,2.280049526364432
400.0,straight_S1,uniform,20.0,11,1.5342007428954665,1.5,2.280049526364432,2.280049526364432
400.0,straight_S1,uniform,20.0,12,1.5342007428954665,1.5,2.280049526364432,2.280049526364432
400.0,straight_S1,uniform,20.0,13,1.5342007428954665,1.5,2.280049526364432,2.280049526364432
400.0,straight_S1,uniform,20.0,14,1.5342007428954665,1.5,2.280049526364432,2.280049526364432
400.0,straight_S1,uniform,20.0,15,1.5342007428954665,1.5,2.280049526364432,2.280049526364432
400.0,straight_S1,uniform,20.0,16,1.5342007428954665,1.5,2.280049526364432,2.280049526364432
400.0,straight_S1,uniform,20.0,17,1.5342007428954665,1.5,2.280049526364432,2.280049526364432
400.0,straight_S1,uniform,20.0,18,1.5342007428954665,1.5,2.280049526364432,2.280049526364432
400.0,straight_S1,uniform,20.0,19,1.5342007428954665,1.5,2.280049526364432,2.280049526364432
400.0,straight_S1,uniform,20.0,20,1.5342007428954665,1.5,2.280049526364432,2.280049526364432
400.0,straight_S1,uniform,20.0,21,1.5342007428954665,1.5,2.280049526364432,2.280049526364432
400.0,straight_S1,uniform,20.0,22,1.5342007428954665,1.5,2.280049526364432,2.280049526364432
400.0,straight_S1,uniform,20.0,23,1.5342007428954665,1.5,2.280049526364432,2.280049526364432
400.0,straight_S1,uniform,20.0,24,1.5342007428954665,1.5,2.280049526364432,2.280049526364432
400.0,straight_S1,uniform,20.0,25,1.5342007428954665,1.5,2.280049526364432,2.280049526364432
400.0,straight_S1,uniform,20.0,26,1.5342007428954665,1.5,2.280049526364432,2.280049526364432
400.0,straight_S1,uniform,20.0,27,1.5342007428954665,1.5,2.280049526364432,2.280049526364432
400.0,straight_S1,uniform,20.0,28,1.5342007428954665,1.5,2.280049526364432,2.280049526364432
400.0,straight_S1,uniform,20.0,29,1.5342007428954665,1.5,2.280049526364432,2.280049526364432
400.0,straight_S1,uniform,20.0,30,1.5342007428954665,1.5,2.280049526364432,2.280049526364432
400.0,straight_S1,uniform,30.0,1,1.5325523015172788,1.5,2.1701534344852558,2.1701534344852558
400.0,straight_S1,uniform,30.0,2,1.5325523015172788,1.5,2.1701534344852558,2.1701534344852558
400.0,straight_S1,uniform,30.0,3,1.5325523015172788,1.5,2.1701534344852558,2.1701534344852558
400.0,straight_S1,uniform,30.0,4,1.5325523015172788,1.5,2.1701534344852558,2.1701534344852558
400.0,straight_S1,uniform,30.0,5,1.5325523015172788,1.5,2.1701534344852558,2.1701534344852558
400.0,straight_S1,uniform,30.0,6,1.5325523015172788,1.5,2.1701534344852558,2.1701534344852558
400.0,straight_S1,uniform,30.0,7,1.5325523015172788,1.5,2.1701534344852558,2.1701534344852558
400.0,straight_S1,uniform,30.0,8,1.5325523015172788,1.5,2.1701534344852558,2.1701534344852558
400.0,straight_S1,uniform,30.0,9,1.5325523015172788,1.5,2.1701534344852558,2.1701534344852558
400.0,straight_S1,uniform,30.0,10,1.5325523015172788,1.5,2.1701534344852558,2.1701534344852558
400.0,straight_S1,uniform,30.0,11,1.5325523015172788,1.5,2.1701534344852558,2.1701534344852558
400.0,straight_S1,uniform,30.0,12,1.5325523015172788,1.5,2.1701534344852558,2.1701534344852558
400.0,straight_S1,uniform,30.0,13,1.5325523015172788,1.5,2.1701534344852558,2.1701534344852558
400.0,straight_S1,uniform,30.0,14,1.5325523015172788,1.5,2.1701534344852558,2.1701534344852558
400.0,straight_S1,uniform,30.0,15,1.5325523015172788,1.5,2.1701534344852558,2.1701534344852558
400.0,straight_S1,uniform,30.0,16,1.5325523015172788,1.5,2.1701534344852558,2.1701534344852558
400.0,straight_S1,uniform,30.0,17,1.5325523015172788,1.5,2.1701534344852558,2.1701534344852558
400.0,straight_S1,uniform,30.0,18,1.5325523015172788,1.5,2.1701534344852558,2.1701534344852558
400.0,straight_S1,uniform,30.0,19,1.5325523015172788,1.5,2.1701534344852558,2.1701534344852558
400.0,straight_S1,uniform,30.0,20,1.5325523015172788,1.5,2.1701534344852558,2.1701534344852558
400.0,straight_S1,uniform,30.0,21,1.5325523015172788,1.5,2.1701534344852558,2.1701534344852558
400.0,straight_S1,uniform,30.0,22,1.5325523015172788,1.5,2.1701534344852558,2.1701534344852558
400.0,straight_S1,uniform,30.0,23,1.5325523015172788,1.5,2.1701534344852558,2.1701534344852558
400.0,straight_S1,uniform,30.0,24,1.5325523015172788,1.5,2.1701534344852558,2.1701534344852558
400.0,straight_S1,uniform,30.0,25,1.5325523015172788,1.5,2.1701534344852558,2.1701534344852558
400.0,straight_S1,uniform,30.0,26,1.5325523015172788,1.5,2.1701534344852558,2.1701534344852558
400.0,straight_S1,uniform,30.0,27,1.5325523015172788,1.5,2.1701534344852558,2.1701534344852558
400.0,straight_S1,uniform,30.0,28,1.5325523015172788,1.5,2.1701534344852558,2.1701534344852558
400.0,straight_S1,uniform,30.0,29,1.5325523015172788,1.5,2.1701534344852558,2.1701534344852558
400.0,straight_S1,uniform,30.0,30,1.5325523015172788,1.5,2.1701534344852558,2.1701534344852558
400.0,straight_S1,uniform,50.0,1,1.5397740947573622,1.5,2.6516063171574773,2.6516063171574773
400.0,straight_S1,uniform,50.0,2,1.5397740947573622,1.5,2.6516063171574773,2.6516063171574773
400.0,straight_S1,uniform,50.0,3,1.5397740947573622,1.5,2.6516063171574773,2.6516063171574773
400.0,straight_S1,uniform,50.0,4,1.5397740947573622,1.5,2.6516063171574773,2.6516063171574773
400.0,straight_S1,uniform,50.0,5,1.5397740947573622,1.5,2.6516063171574773,2.6516063171574773
400.0,straight_S1,uniform,50.0,6,1.5397740947573622,1.5,2.6516063171574773,2.6516063171574773
400.0,straight_S1,uniform,50.0,7,1.5397740947573622,1.5,2.6516063171574773,2.6516063171574773
400.0,straight_S1,uniform,50.0,8,1.5397740947573622,1.5,2.6516063171574773,2.6516063171574773
400.0,straight_S1,uniform,50.0,9,1.5397740947573622,1.5,2.6516063171574773,2.6516063171574773
400.0,straight_S1,uniform,50.0,10,1.5397740947573622,1.5,2.6516063171574773,2.6516063171574773
400.0,straight_S1,uniform,50.0,11,1.5397740947573622,1.5,2.6516063171574773,2.6516063171574773
400.0,straight_S1,uniform,50.0,12,1.5397740947573622,1.5,2.6516063171574773,2.6516063171574773
400.0,straight_S1,uniform,50.0,13,1.5397740947573622,1.5,2.6516063171574773,2.6516063171574773
400.0,straight_S1,uniform,50.0,14,1.5397740947573622,1.5,2.6516063171574773,2.6516063171574773
400.0,straight_S1,uniform,50.0,15,1.5397740947573622,1.5,2.6516063171574773,2.6516063171574773
400.0,straight_S1,uniform,50.0,16,1.5397740947573622,1.5,2.6516063171574773,2.6516063171574773
400.0,straight_S1,uniform,50.0,17,1.5397740947573622,1.5,2.6516063171574773,2.6516063171574773
400.0,straight_S1,uniform,50.0,18,1.5397740947573622,1.5,2.6516063171574773,2.6516063171574773
400.0,straight_S1,uniform,50.0,19,1.5397740947573622,1.5,2.6516063171574773,2.6516063171574773
400.0,straight_S1,uniform,50.0,20,1.5397740947573622,1.5,2.6516063171574773,2.6516063171574773
400.0,straight_S1,uniform,50.0,21,1.5397740947573622,1.5,2.6516063171574773,2.6516063171574773
400.0,straight_S1,uniform,50.0,22,1.5397740947573622,1.5,2.6516063171574773,2.6516063171574773
400.0,straight_S1,uniform,50.0,23,1.5397740947573622,1.5,2.6516063171574773,2.6516063171574773
400.0,straight_S1,uniform,50.0,24,1.5397740947573622,1.5,2.6516063171574773,2.6516063171574773
400.0,straight_S1,uniform,50.0,25,1.5397740947573622,1.5,2.6516063171574773,2.6516063171574773
400.0,straight_S1,uniform,50.0,26,1.5397740947573622,1.5,2.6516063171574773,2.6516063171574773
400.0,straight_S1,uniform,50.0,27,1.5397740947573622,1.5,2.6516063171574773,2.6516063171574773
400.0,straight_S1,uniform,50.0,28,1.5397740947573622,1.5,2.6516063171574773,2.6516063171574773
400.0,straight_S1,uniform,50.0,29,1.5397740947573622,1.5,2.6516063171574773,2.6516063171574773
400.0,straight_S1,uniform,50.0,30,1.5397740947573622,1.5,2.6516063171574773,2.6516063171574773
400.0,straight_S1,uniform,78.5,1,1.5470578098827115,1.5,3.137187325514098,3.137187325514098
400.0,straight_S1,uniform,78.5,2,1.5470578098827115,1.5,3.137187325514098,3.137187325514098
400.0,straight_S1,uniform,78.5,3,1.5470578098827115,1.5,3.137187325514098,3.137187325514098
400.0,straight_S1,uniform,78.5,4,1.5470578098827115,1.5,3.137187325514098,3.137187325514098
400.0,straight_S1,uniform,78.5,5,1.5470578098827115,1.5,3.137187325514098,3.137187325514098
400.0,straight_S1,uniform,78.5,6,1.5470578098827115,1.5,3.137187325514098,3.137187325514098
400.0,straight_S1,uniform,78.5,7,1.5470578098827115,1.5,3.137187325514098,3.137187325514098
400.0,straight_S1,uniform,78.5,8,1.5470578098827115,1.5,3.137187325514098,3.137187325514098
400.0,straight_S1,uniform,78.5,9,1.5470578098827115,1.5,3.137187325514098,3.137187325514098
400.0,straight_S1,uniform,78.5,10,1.5470578098827115,1.5,3.137187325514098,3.137187325514098
400.0,straight_S1,uniform,78.5,11,1.5470578098827115,1.5,3.137187325514098,3.137187325514098
400.0,straight_S1,uniform,78.5,12,1.5470578098827115,1.5,3.137187325514098,3.137187325514098
400.0,straight_S1,uniform,78.5,13,1.5470578098827115,1.5,3.137187325514098,3.137187325514098
400.0,straight_S1,uniform,78.5,14,1.5470578098827115,1.5,3.137187325514098,3.137187325514098
