dir_index,origin_deg,origin_x,origin_y,truth_center_deg,rep,sigma_s,dir_global_deg,err_deg,n_local,fake
1,30.0,0.7355,0.5512,210.0,71,12.13,210.24266447094732,0.24266447094731802,16,1
1,30.0,0.7355,0.5512,210.0,72,12.13,209.890880771963,0.10911922803700236,16,1
1,30.0,0.7355,0.5512,210.0,73,12.13,210.8711155477829,0.8711155477828925,16,1
1,30.0,0.7355,0.5512,210.0,74,12.13,209.99904040475,0.000959595250037637,16,1
1,30.0,0.7355,0.5512,210.0,75,12.13,210.55641403957313,0.5564140395731272,16,1
1,30.0,0.7355,0.5512,210.0,76,12.13,208.69149227435224,1.3085077256477575,16,1
1,30.0,0.7355,0.5512,210.0,77,12.13,208.51477433556454,1.4852256644354611,16,1
1,30.0,0.7355,0.5512,210.0,78,12.13,209.08060590311888,0.9193940968810921,16,1
1,30.0,0.7355,0.5512,210.0,79,12.13,208.35916019236998,1.640839807630016,16,1
1,30.0,0.7355,0.5512,210.0,80,12.13,209.83318350087262,0.1668164991273784,16,1
1,30.0,0.7355,0.5512,210.0,81,12.13,209.42424022819966,0.5757597718003353,16,1
1,30.0,0.7355,0.5512,210.0,82,12.13,209.12332134260694,0.8766786573930858,16,1
1,30.0,0.7355,0.5512,210.0,83,12.13,209.45167885783562,0.5483211421643546,16,1
1,30.0,0.7355,0.5512,210.0,84,12.13,209.74259143479952,0.2574085652004783,16,1
1,30.0,0.7355,0.5512,210.0,85,12.13,210.50025677873109,0.5002567787310852,16,1
1,30.0,0.7355,0.5512,210.0,86,12.13,209.3981568926919,0.6018431073081274,16,1
1,30.0,0.7355,0.5512,210.0,87,12.13,209.3492066598965,0.6507933401035189,16,1
1,30.0,0.7355,0.5512,210.0,88,12.13,210.37714539657495,0.37714539657494583,16,1
1,30.0,0.7355,0.5512,210.0,89,12.13,208.77729803826318,1.2227019617367887,16,1
1,30.0,0.7355,0.5512,210.0,90,12.13,209.4921107873539,0.5078892126460914,16,1
1,30.0,0.7355,0.5512,210.0,91,12.13,210.4906625242092,0.4906625242091991,16,1
