t_s,t_hms,event,label,node_id,detail
6550.18,1:49:10,DROP,n15,14,마지막 HB 이후 10.6s 침묵
6550.96,1:49:10,DROP,n09,8,마지막 HB 이후 10.6s 침묵
6552.48,1:49:12,DROP,n10,9,마지막 HB 이후 10.1s 침묵
6551.72,1:49:11,DROP,n16,15,마지막 HB 이후 10.9s 침묵
6553.24,1:49:13,DROP,n11,10,마지막 HB 이후 10.8s 침묵
6580.44,1:49:40,REJOIN,n10,9,이탈 지속 28.0s
6581.96,1:49:41,REJOIN,n11,10,이탈 지속 28.7s
6582.74,1:49:42,REJOIN,n15,14,이탈 지속 32.6s
6583.5,1:49:43,REJOIN,n09,8,이탈 지속 32.5s
6584.26,1:49:44,REJOIN,n16,15,이탈 지속 32.5s
6595.0,1:49:54,DROP,n11,10,마지막 HB 이후 10.1s 침묵
6596.52,1:49:56,DROP,n15,14,마지막 HB 이후 10.1s 침묵
6597.28,1:49:57,DROP,n09,8,마지막 HB 이후 10.8s 침묵
6598.05,1:49:58,DROP,n16,15,마지막 HB 이후 10.1s 침묵
6598.83,1:49:58,DROP,n10,9,마지막 HB 이후 10.8s 침묵
6619.16,1:50:19,REJOIN,n16,15,이탈 지속 21.1s
6637.4,1:50:37,REJOIN,n15,14,이탈 지속 40.9s
6638.15,1:50:38,REJOIN,n09,8,이탈 지속 40.9s
6638.92,1:50:38,REJOIN,n10,9,이탈 지속 40.1s
6639.67,1:50:39,REJOIN,n11,10,이탈 지속 44.7s
6662.56,1:51:02,DROP,n16,15,마지막 HB 이후 10.9s 침묵
6664.83,1:51:04,DROP,n15,14,마지막 HB 이후 10.1s 침묵
6665.59,1:51:05,DROP,n09,8,마지막 HB 이후 10.8s 침묵
6666.36,1:51:06,DROP,n10,9,마지막 HB 이후 10.1s 침묵
6667.11,1:51:07,DROP,n11,10,마지막 HB 이후 10.6s 침묵
6685.24,1:51:25,REJOIN,n11,10,이탈 지속 18.1s
6686.0,1:51:26,REJOIN,n15,14,이탈 지속 21.2s
6686.76,1:51:26,REJOIN,n09,8,이탈 지속 21.2s
6687.52,1:51:27,REJOIN,n10,9,이탈 지속 21.2s
6705.82,1:51:45,REJOIN,n16,15,이탈 지속 43.3s
6700.5,1:51:40,DROP,n10,9,마지막 HB 이후 10.6s 침묵
6701.26,1:51:41,DROP,n11,10,마지막 HB 이후 10.6s 침묵
6702.02,1:51:42,DROP,n15,14,마지막 HB 이후 10.6s 침묵
6702.78,1:51:42,DROP,n09,8,마지막 HB 이후 10.6s 침묵
6722.56,1:52:02,REJOIN,n15,14,이탈 지속 20.5s
6723.33,1:52:03,REJOIN,n09,8,이탈 지속 20.5s
6724.11,1:52:04,REJOIN,n10,9,이탈 지속 23.6s
6724.87,1:52:04,REJOIN,n11,10,이탈 지속 23.6s
6730.3,1:52:10,DROP,n16,15,마지막 HB 이후 10.7s 침묵
6739.45,1:52:19,DROP,n09,8,마지막 HB 이후 10.1s 침묵
6740.21,1:52:20,DROP,n10,9,마지막 HB 이후 10.8s 침묵
6740.97,1:52:20,DROP,n11,10,마지막 HB 이후 10.1s 침묵
6741.73,1:52:21,DROP,n15,14,마지막 HB 이후 10.6s 침묵
6755.32,1:52:35,REJOIN,n16,15,이탈 지속 25.0s
6772.8,1:52:52,REJOIN,n15,14,이탈 지속 31.1s
6771.28,1:52:51,DROP,n16,15,마지막 HB 이후 10.1s 침묵
6772.8,1:52:52,DROP,n15,14,마지막 HB 이후 10.1s 침묵
6792.53,1:53:12,REJOIN,n09,8,이탈 지속 53.1s
6801.65,1:53:21,REJOIN,n15,14,이탈 지속 28.9s
6803.93,1:53:23,REJOIN,n16,15,이탈 지속 32.7s
6806.98,1:53:26,REJOIN,n10,9,이탈 지속 66.8s
6808.5,1:53:28,REJOIN,n11,10,이탈 지속 67.5s
6819.95,1:53:39,DROP,n16,15,마지막 HB 이후 10.7s 침묵
6822.25,1:53:42,DROP,n10,9,마지막 HB 이후 10.7s 침묵
6823.01,1:53:43,DROP,n09,8,마지막 HB 이후 10.7s 침묵
6823.77,1:53:43,DROP,n11,10,마지막 HB 이후 10.7s 침묵
6840.56,1:54:00,REJOIN,n09,8,이탈 지속 17.5s
6841.32,1:54:01,REJOIN,n16,15,이탈 지속 21.4s
6843.62,1:54:03,REJOIN,n10,9,이탈 지속 21.4s
6845.14,1:54:05,REJOIN,n11,10,이탈 지속 21.4s
6859.61,1:54:19,NT_WRAP,n09,8,nt 4284.8 -> 38.8 (감소 4246.0)
6850.49,1:54:10,DROP,n10,9,마지막 HB 이후 10.6s 침묵
6852.01,1:54:12,DROP,n11,10,마지막 HB 이후 10.6s 침묵
6854.31,1:54:14,DROP,n15,14,마지막 HB 이후 10.6s 침묵
6855.07,1:54:15,DROP,n16,15,마지막 HB 이후 10.6s 침묵
6876.3,1:54:36,REJOIN,n11,10,이탈 지속 24.3s
6876.3,1:54:36,NT_WRAP,n11,10,nt 4274.2 -> 52.2 (감소 4222.0)
6877.06,1:54:37,REJOIN,n15,14,이탈 지속 22.7s
6877.06,1:54:37,NT_WRAP,n15,14,nt 4274.5 -> 52.6 (감소 4222.0)
6878.58,1:54:38,REJOIN,n16,15,이탈 지속 23.5s
6878.58,1:54:38,NT_WRAP,n16,15,nt 4274.9 -> 52.9 (감소 4222.0)
6879.34,1:54:39,REJOIN,n10,9,이탈 지속 28.9s
6879.34,1:54:39,NT_WRAP,n10,9,nt 4274.1 -> 53.1 (감소 4221.0)
6880.88,1:54:40,NT_WRAP,n04,3,nt 4284.8 -> 53.4 (감소 4231.5)
7005.08,1:56:45,DROP,n10,9,마지막 HB 이후 10.6s 침묵
7016.46,1:56:56,REJOIN,n10,9,이탈 지속 11.4s
7006.6,1:56:46,DROP,n15,14,마지막 HB 이후 10.6s 침묵
7017.98,1:56:57,REJOIN,n15,14,이탈 지속 11.4s
7095.05,1:58:15,DROP,n16,15,마지막 HB 이후 10.7s 침묵
7107.99,1:58:27,REJOIN,n16,15,이탈 지속 12.9s
7118.66,1:58:38,DROP,n10,9,마지막 HB 이후 10.1s 침묵
7117.9,1:58:37,DROP,n16,15,마지막 HB 이후 10.8s 침묵
7119.42,1:58:39,DROP,n11,10,마지막 HB 이후 10.8s 침묵
7121.72,1:58:41,DROP,n09,8,마지막 HB 이후 10.0s 침묵
7120.96,1:58:40,DROP,n15,14,마지막 HB 이후 10.8s 침묵
7140.54,1:59:00,REJOIN,n09,8,이탈 지속 18.8s
7141.31,1:59:01,REJOIN,n16,15,이탈 지속 23.4s
7142.09,1:59:02,REJOIN,n10,9,이탈 지속 23.4s
7142.85,1:59:02,REJOIN,n11,10,이탈 지속 23.4s
7144.37,1:59:04,REJOIN,n15,14,이탈 지속 23.4s
7155.06,1:59:15,DROP,n10,9,마지막 HB 이후 10.1s 침묵
7154.3,1:59:14,DROP,n16,15,마지막 HB 이후 10.9s 침묵
7155.82,1:59:15,DROP,n11,10,마지막 HB 이후 10.8s 침묵
7156.58,1:59:16,DROP,n15,14,마지막 HB 이후 10.1s 침묵
7157.34,1:59:17,DROP,n09,8,마지막 HB 이후 10.6s 침묵
7176.94,1:59:36,REJOIN,n16,15,이탈 지속 22.6s
7177.7,1:59:37,REJOIN,n10,9,이탈 지속 22.6s
7178.46,1:59:38,REJOIN,n11,10,이탈 지속 22.6s
7179.24,1:59:39,REJOIN,n15,14,이탈 지속 22.7s
7180.0,1:59:39,REJOIN,n09,8,이탈 지속 22.7s
7192.25,1:59:52,DROP,n11,10,마지막 HB 이후 10.9s 침묵
7193.01,1:59:53,DROP,n15,14,마지막 HB 이후 10.1s 침묵
7193.77,1:59:53,DROP,n09,8,마지막 HB 이후 10.8s 침묵
7194.54,1:59:54,DROP,n16,15,마지막 HB 이후 10.1s 침묵
7195.32,1:59:55,DROP,n10,9,마지막 HB 이후 10.8s 침묵
7214.89,2:00:14,REJOIN,n16,15,이탈 지속 20.4s
7215.66,2:00:15,REJOIN,n10,9,이탈 지속 20.3s
7216.44,2:00:16,REJOIN,n11,10,이탈 지속 24.2s
7217.21,2:00:17,REJOIN,n15,14,이탈 지속 24.2s
7217.98,2:00:17,REJOIN,n09,8,이탈 지속 24.2s
7221.84,2:00:21,DROP,n10,9,마지막 HB 이후 10.7s 침묵
7223.37,2:00:23,DROP,n11,10,마지막 HB 이후 10.2s 침묵
7224.14,2:00:24,DROP,n15,14,마지막 HB 이후 10.7s 침묵
7234.81,2:00:34,REJOIN,n11,10,이탈 지속 11.4s
7224.92,2:00:24,DROP,n09,8,마지막 HB 이후 10.6s 침묵
7235.57,2:00:35,REJOIN,n15,14,이탈 지속 11.4s
7232.53,2:00:32,DROP,n16,15,마지막 HB 이후 10.6s 침묵
7236.33,2:00:36,DROP,n11,10,마지막 HB 이후 10.8s 침묵
7237.09,2:00:37,DROP,n15,14,마지막 HB 이후 10.1s 침묵
7252.23,2:00:52,REJOIN,n16,15,이탈 지속 19.7s
7252.99,2:00:52,REJOIN,n10,9,이탈 지속 31.1s
7253.77,2:00:53,REJOIN,n11,10,이탈 지속 17.4s
7254.53,2:00:54,REJOIN,n15,14,이탈 지속 17.4s
7255.29,2:00:55,REJOIN,n09,8,이탈 지속 30.4s
7269.8,2:01:09,DROP,n11,10,마지막 HB 이후 10.6s 침묵
7280.42,2:01:20,REJOIN,n11,10,이탈 지속 10.6s
7294.89,2:01:34,DROP,n15,14,마지막 HB 이후 10.1s 침묵
7294.13,2:01:34,DROP,n16,15,마지막 HB 이후 10.9s 침묵
7295.65,2:01:35,DROP,n09,8,마지막 HB 이후 10.6s 침묵
7297.19,2:01:37,DROP,n10,9,마지막 HB 이후 10.8s 침묵
7297.95,2:01:37,DROP,n11,10,마지막 HB 이후 10.0s 침묵
7314.53,2:01:54,REJOIN,n15,14,이탈 지속 19.6s
7315.29,2:01:55,REJOIN,n09,8,이탈 지속 19.6s
7316.06,2:01:56,REJOIN,n10,9,이탈 지속 18.9s
7316.82,2:01:56,REJOIN,n11,10,이탈 지속 18.9s
7331.4,2:02:11,REJOIN,n16,15,이탈 지속 37.3s
7337.58,2:02:17,DROP,n09,8,마지막 HB 이후 10.7s 침묵
7339.14,2:02:19,DROP,n10,9,마지막 HB 이후 10.7s 침묵
7339.91,2:02:19,DROP,n11,10,마지막 HB 이후 10.7s 침묵
7340.67,2:02:20,DROP,n15,14,마지막 HB 이후 10.7s 침묵
7352.09,2:02:32,DROP,n16,15,마지막 HB 이후 10.5s 침묵
7362.64,2:02:42,REJOIN,n09,8,이탈 지속 25.1s
7363.4,2:02:43,REJOIN,n10,9,이탈 지속 24.3s
7364.15,2:02:44,REJOIN,n11,10,이탈 지속 24.2s
7364.92,2:02:44,REJOIN,n15,14,이탈 지속 24.2s
7368.74,2:02:48,REJOIN,n16,15,이탈 지속 16.7s
7374.16,2:02:54,DROP,n11,10,마지막 HB 이후 10.7s 침묵
7374.94,2:02:54,DROP,n15,14,마지막 HB 이후 10.7s 침묵
7375.71,2:02:55,DROP,n09,8,마지막 HB 이후 10.7s 침묵
7376.49,2:02:56,DROP,n10,9,마지막 HB 이후 10.7s 침묵
7392.45,2:03:12,REJOIN,n11,10,이탈 지속 18.3s
7393.21,2:03:13,REJOIN,n15,14,이탈 지속 18.3s
7393.97,2:03:13,REJOIN,n09,8,이탈 지속 18.3s
7395.49,2:03:15,REJOIN,n10,9,이탈 지속 19.0s
7406.92,2:03:26,DROP,n11,10,마지막 HB 이후 10.6s 침묵
7417.55,2:03:37,REJOIN,n11,10,이탈 지속 10.6s
7416.03,2:03:36,DROP,n16,15,마지막 HB 이후 10.6s 침묵
7416.79,2:03:36,DROP,n10,9,마지막 HB 이후 10.6s 침묵
7418.31,2:03:38,DROP,n15,14,마지막 HB 이후 10.6s 침묵
7419.09,2:03:39,DROP,n09,8,마지막 HB 이후 10.8s 침묵
7446.37,2:04:06,REJOIN,n15,14,이탈 지속 28.1s
7447.89,2:04:07,REJOIN,n16,15,이탈 지속 31.9s
7450.18,2:04:10,REJOIN,n10,9,이탈 지속 33.4s
7450.18,2:04:10,NT_WRAP,n10,9,nt 594.1 -> 32.0 (감소 562.1)
7453.26,2:04:13,REJOIN,n09,8,이탈 지속 34.2s
7453.26,2:04:13,DROP,n09,8,마지막 HB 이후 10.7s 침묵
7457.13,2:04:17,DROP,n16,15,마지막 HB 이후 10.7s 침묵
7457.91,2:04:17,DROP,n11,10,마지막 HB 이후 10.6s 침묵
7458.68,2:04:18,DROP,n15,14,마지막 HB 이후 10.9s 침묵
7476.13,2:04:36,REJOIN,n16,15,이탈 지속 19.0s
7476.89,2:04:36,REJOIN,n11,10,이탈 지속 19.0s
7477.67,2:04:37,REJOIN,n15,14,이탈 지속 19.0s
7478.43,2:04:38,REJOIN,n09,8,이탈 지속 25.2s
7488.32,2:04:48,DROP,n16,15,마지막 HB 이후 10.6s 침묵
7489.84,2:04:49,DROP,n11,10,마지막 HB 이후 10.6s 침묵
7500.46,2:05:00,REJOIN,n16,15,이탈 지속 12.1s
7490.59,2:04:50,DROP,n09,8,마지막 HB 이후 10.6s 침묵
7501.97,2:05:01,REJOIN,n11,10,이탈 지속 12.1s
7502.73,2:05:02,REJOIN,n09,8,이탈 지속 12.1s
7492.87,2:04:52,DROP,n15,14,마지막 HB 이후 10.6s 침묵
7503.49,2:05:03,REJOIN,n15,14,이탈 지속 10.6s
7501.97,2:05:01,DROP,n11,10,마지막 HB 이후 10.7s 침묵
7510.36,2:05:10,DROP,n09,8,마지막 HB 이후 10.8s 침묵
7511.12,2:05:11,DROP,n15,14,마지막 HB 이후 10.0s 침묵
7511.88,2:05:11,DROP,n10,9,마지막 HB 이후 10.5s 침묵
7522.43,2:05:22,REJOIN,n11,10,이탈 지속 20.5s
7512.64,2:05:12,DROP,n16,15,마지막 HB 이후 10.5s 침묵
7523.94,2:05:23,REJOIN,n15,14,이탈 지속 12.8s
7524.7,2:05:24,REJOIN,n09,8,이탈 지속 14.3s
7525.48,2:05:25,REJOIN,n10,9,이탈 지속 13.6s
7526.24,2:05:26,REJOIN,n16,15,이탈 지속 13.6s
7537.68,2:05:37,DROP,n10,9,마지막 HB 이후 10.8s 침묵
7538.44,2:05:38,DROP,n16,15,마지막 HB 이후 10.1s 침묵
7539.2,2:05:39,DROP,n11,10,마지막 HB 이후 10.8s 침묵
7539.96,2:05:39,DROP,n15,14,마지막 HB 이후 10.1s 침묵
7540.71,2:05:40,DROP,n09,8,마지막 HB 이후 10.6s 침묵
7552.78,2:05:52,REJOIN,n10,9,이탈 지속 15.1s
7553.55,2:05:53,REJOIN,n16,15,이탈 지속 15.1s
7554.3,2:05:54,REJOIN,n11,10,이탈 지속 15.1s
7555.06,2:05:55,REJOIN,n15,14,이탈 지속 15.1s
7555.82,2:05:55,REJOIN,n09,8,이탈 지속 15.1s
7568.03,2:06:08,DROP,n15,14,마지막 HB 이후 10.6s 침묵
7578.66,2:06:18,REJOIN,n15,14,이탈 지속 10.6s
7590.09,2:06:30,DROP,n11,10,마지막 HB 이후 10.1s 침묵
7591.61,2:06:31,DROP,n09,8,마지막 HB 이후 10.1s 침묵
7590.85,2:06:30,DROP,n15,14,마지막 HB 이후 10.8s 침묵
7592.37,2:06:32,DROP,n10,9,마지막 HB 이후 10.8s 침묵
7593.13,2:06:33,DROP,n16,15,마지막 HB 이후 10.0s 침묵
7605.2,2:06:45,REJOIN,n09,8,이탈 지속 13.6s
7605.96,2:06:45,REJOIN,n15,14,이탈 지속 15.1s
7606.72,2:06:46,REJOIN,n10,9,이탈 지속 14.4s
7607.48,2:06:47,REJOIN,n16,15,이탈 지속 14.3s
7608.24,2:06:48,REJOIN,n11,10,이탈 지속 18.1s
7618.91,2:06:58,DROP,n16,15,마지막 HB 이후 10.6s 침묵
7629.53,2:07:09,REJOIN,n16,15,이탈 지속 10.6s
7670.65,2:07:50,NT_WRAP,n04,3,nt 829.1 -> 12.8 (감소 816.3)
7660.75,2:07:40,DROP,n16,15,마지막 HB 이후 10.7s 침묵
7672.2,2:07:52,REJOIN,n16,15,이탈 지속 11.4s
7686.83,2:08:06,DROP,n09,8,마지막 HB 이후 10.7s 침묵
7710.54,2:08:30,DROP,n11,10,마지막 HB 이후 10.1s 침묵
7711.3,2:08:31,DROP,n15,14,마지막 HB 이후 10.6s 침묵
7712.08,2:08:32,DROP,n10,9,마지막 HB 이후 10.6s 침묵
7712.85,2:08:32,DROP,n16,15,마지막 HB 이후 10.8s 침묵
7733.95,2:08:53,REJOIN,n11,10,이탈 지속 23.4s
7734.71,2:08:54,REJOIN,n10,9,이탈 지속 22.6s
7735.47,2:08:55,REJOIN,n15,14,이탈 지속 24.2s
7737.0,2:08:56,REJOIN,n09,8,이탈 지속 50.2s
7748.46,2:09:08,DROP,n09,8,마지막 HB 이후 10.1s 침묵
7749.24,2:09:09,DROP,n10,9,마지막 HB 이후 10.8s 침묵
7750.0,2:09:10,DROP,n11,10,마지막 HB 이후 10.1s 침묵
7751.52,2:09:11,DROP,n15,14,마지막 HB 이후 10.0s 침묵
7791.55,2:09:51,REJOIN,n15,14,이탈 지속 40.0s
7792.31,2:09:52,NT_WRAP,n04,3,nt 917.1 -> 7.9 (감소 909.3)
7793.07,2:09:53,REJOIN,n16,15,이탈 지속 80.2s
7793.83,2:09:53,REJOIN,n11,10,이탈 지속 43.8s
7795.35,2:09:55,REJOIN,n10,9,이탈 지속 46.1s
7806.79,2:10:06,DROP,n11,10,마지막 HB 이후 10.6s 침묵
7807.57,2:10:07,DROP,n10,9,마지막 HB 이후 10.6s 침묵
7808.33,2:10:08,DROP,n15,14,마지막 HB 이후 10.8s 침묵
7809.09,2:10:09,DROP,n16,15,마지막 HB 이후 10.0s 침묵
7826.41,2:10:26,REJOIN,n15,14,이탈 지속 18.1s
7827.17,2:10:27,REJOIN,n09,8,이탈 지속 78.7s
7827.93,2:10:27,REJOIN,n16,15,이탈 지속 18.8s
7828.72,2:10:28,REJOIN,n11,10,이탈 지속 21.9s
7830.03,2:10:30,SERIAL_ERROR,,,"ClearCommError failed (PermissionError(13, '액세스가 거부되었습니다.', None, 5))"
