t_s,t_hms,event,label,node_id,detail
1578.97,0:26:18,DROP,n15,14,마지막 HB 이후 10.7s 침묵
1589.71,0:26:29,REJOIN,n08,7,이탈 지속 12.3s
1590.47,0:26:30,REJOIN,n06,5,이탈 지속 13.8s
1591.24,0:26:31,REJOIN,n15,14,이탈 지속 12.3s
1581.25,0:26:21,DROP,n16,15,마지막 HB 이후 10.7s 침묵
1583.57,0:26:23,DROP,n11,10,마지막 HB 이후 10.2s 침묵
1585.1,0:26:25,DROP,n14,13,마지막 HB 이후 10.2s 침묵
1587.39,0:26:27,DROP,n10,9,마지막 HB 이후 10.7s 침묵
1588.19,0:26:28,DROP,n07,6,마지막 HB 이후 10.7s 침묵
1598.87,0:26:38,REJOIN,n03,2,이탈 지속 23.8s
1589.71,0:26:29,DROP,n08,7,마지막 HB 이후 10.2s 침묵
1601.91,0:26:41,REJOIN,n16,15,이탈 지속 20.7s
1591.99,0:26:31,DROP,n12,11,마지막 HB 이후 10.7s 침묵
1602.67,0:26:42,REJOIN,n12,11,이탈 지속 10.7s
1604.22,0:26:44,REJOIN,n14,13,이탈 지속 19.1s
1604.99,0:26:44,REJOIN,n11,10,이탈 지속 21.4s
1606.5,0:26:46,REJOIN,n10,9,이탈 지속 19.1s
1607.26,0:26:47,REJOIN,n08,7,이탈 지속 17.5s
1597.32,0:26:37,DROP,n06,5,마지막 HB 이후 10.7s 침묵
1608.02,0:26:48,REJOIN,n07,6,이탈 지속 19.8s
1608.78,0:26:48,REJOIN,n06,5,이탈 지속 11.5s
1598.87,0:26:38,DROP,n03,2,마지막 HB 이후 10.7s 침묵
1613.38,0:26:53,REJOIN,n03,2,이탈 지속 14.5s
1605.74,0:26:45,DROP,n04,3,마지막 HB 이후 10.9s 침묵
1606.5,0:26:46,DROP,n10,9,마지막 HB 이후 10.2s 침묵
1607.26,0:26:47,DROP,n08,7,마지막 HB 이후 10.9s 침묵
1608.78,0:26:48,DROP,n06,5,마지막 HB 이후 10.7s 침묵
1609.58,0:26:49,DROP,n16,15,마지막 HB 이후 10.6s 침묵
1611.1,0:26:51,DROP,n11,10,마지막 HB 이후 10.1s 침묵
1610.34,0:26:50,DROP,n15,14,마지막 HB 이후 10.9s 침묵
1612.62,0:26:52,DROP,n12,11,마지막 HB 이후 10.1s 침묵
1611.86,0:26:51,DROP,n14,13,마지막 HB 이후 10.8s 침묵
1613.38,0:26:53,DROP,n03,2,마지막 HB 이후 10.8s 침묵
1614.92,0:26:54,DROP,n07,6,마지막 HB 이후 10.8s 침묵
1628.48,0:27:08,REJOIN,n04,3,이탈 지속 22.7s
1629.99,0:27:09,REJOIN,n07,6,이탈 지속 15.1s
1630.79,0:27:10,REJOIN,n03,2,이탈 지속 17.4s
1632.31,0:27:12,REJOIN,n08,7,이탈 지속 25.1s
1633.06,0:27:13,REJOIN,n06,5,이탈 지속 24.3s
1633.84,0:27:13,REJOIN,n15,14,이탈 지속 23.5s
1634.59,0:27:14,REJOIN,n16,15,이탈 지속 25.0s
1635.35,0:27:15,REJOIN,n11,10,이탈 지속 24.2s
1636.14,0:27:16,REJOIN,n12,11,이탈 지속 23.5s
1636.9,0:27:16,REJOIN,n14,13,이탈 지속 25.0s
1637.66,0:27:17,REJOIN,n10,9,이탈 지속 31.2s
1630.79,0:27:10,DROP,n03,2,마지막 HB 이후 10.7s 침묵
1631.54,0:27:11,DROP,n04,3,마지막 HB 이후 10.7s 침묵
1644.54,0:27:24,REJOIN,n03,2,이탈 지속 13.8s
1639.94,0:27:19,DROP,n06,5,마지막 HB 이후 10.2s 침묵
1639.18,0:27:19,DROP,n08,7,마지막 HB 이후 10.9s 침묵
1640.7,0:27:20,DROP,n16,15,마지막 HB 이후 10.7s 침묵
1641.5,0:27:21,DROP,n15,14,마지막 HB 이후 10.6s 침묵
1643.02,0:27:23,DROP,n11,10,마지막 HB 이후 10.1s 침묵
1642.26,0:27:22,DROP,n12,11,마지막 HB 이후 10.9s 침묵
1643.78,0:27:23,DROP,n14,13,마지막 HB 이후 10.6s 침묵
1654.38,0:27:34,REJOIN,n06,5,이탈 지속 14.4s
1644.54,0:27:24,DROP,n03,2,마지막 HB 이후 10.6s 침묵
1655.14,0:27:35,REJOIN,n15,14,이탈 지속 13.6s
1645.3,0:27:25,DROP,n10,9,마지막 HB 이후 10.6s 침묵
1655.9,0:27:35,REJOIN,n16,15,이탈 지속 15.2s
1646.06,0:27:26,DROP,n07,6,마지막 HB 이후 10.6s 침묵
1656.66,0:27:36,REJOIN,n14,13,이탈 지속 12.9s
1657.45,0:27:37,REJOIN,n12,11,이탈 지속 15.2s
1658.21,0:27:38,REJOIN,n11,10,이탈 지속 15.2s
1658.97,0:27:38,REJOIN,n03,2,이탈 지속 14.4s
1659.73,0:27:39,REJOIN,n10,9,이탈 지속 14.4s
1660.49,0:27:40,REJOIN,n08,7,이탈 지속 21.3s
1661.25,0:27:41,REJOIN,n04,3,이탈 지속 29.7s
1662.81,0:27:42,REJOIN,n07,6,이탈 지속 16.7s
1658.97,0:27:38,DROP,n03,2,마지막 HB 이후 10.7s 침묵
1670.44,0:27:50,REJOIN,n03,2,이탈 지속 11.5s
1661.25,0:27:41,DROP,n04,3,마지막 HB 이후 10.7s 침묵
1665.09,0:27:45,DROP,n12,11,마지막 HB 이후 10.9s 침묵
1665.85,0:27:45,DROP,n14,13,마지막 HB 이후 10.1s 침묵
1666.61,0:27:46,DROP,n11,10,마지막 HB 이후 10.7s 침묵
1667.37,0:27:47,DROP,n10,9,마지막 HB 이후 10.6s 침묵
1668.16,0:27:48,DROP,n08,7,마지막 HB 이후 10.6s 침묵
1678.81,0:27:58,REJOIN,n14,13,이탈 지속 13.0s
1679.57,0:27:59,REJOIN,n10,9,이탈 지속 12.2s
1669.68,0:27:49,DROP,n06,5,마지막 HB 이후 10.6s 침묵
1680.33,0:28:00,REJOIN,n08,7,이탈 지속 12.2s
1681.09,0:28:01,REJOIN,n11,10,이탈 지속 14.5s
1681.85,0:28:01,REJOIN,n06,5,이탈 지속 12.2s
1671.96,0:27:51,DROP,n16,15,마지막 HB 이후 10.6s 침묵
1682.61,0:28:02,REJOIN,n16,15,이탈 지속 10.6s
1683.37,0:28:03,REJOIN,n12,11,이탈 지속 18.3s
1684.17,0:28:04,REJOIN,n04,3,이탈 지속 22.9s
1678.02,0:27:58,DROP,n03,2,마지막 HB 이후 10.7s 침묵
1691.8,0:28:11,REJOIN,n03,2,이탈 지속 13.8s
1687.21,0:28:07,DROP,n10,9,마지막 HB 이후 10.2s 침묵
1686.44,0:28:06,DROP,n14,13,마지막 HB 이후 10.9s 침묵
1687.96,0:28:07,DROP,n08,7,마지막 HB 이후 10.7s 침묵
1688.73,0:28:08,DROP,n11,10,마지막 HB 이후 10.7s 침묵
1689.52,0:28:09,DROP,n16,15,마지막 HB 이후 10.7s 침묵
1700.2,0:28:20,REJOIN,n14,13,이탈 지속 13.8s
1690.28,0:28:10,DROP,n04,3,마지막 HB 이후 10.7s 침묵
1700.96,0:28:20,REJOIN,n10,9,이탈 지속 13.8s
1691.04,0:28:11,DROP,n06,5,마지막 HB 이후 10.7s 침묵
1701.71,0:28:21,REJOIN,n08,7,이탈 지속 13.7s
1691.8,0:28:11,DROP,n03,2,마지막 HB 이후 10.7s 침묵
1702.47,0:28:22,REJOIN,n11,10,이탈 지속 13.7s
1692.56,0:28:12,DROP,n12,11,마지막 HB 이후 10.7s 침묵
1703.23,0:28:23,REJOIN,n06,5,이탈 지속 12.2s
1703.99,0:28:23,REJOIN,n03,2,이탈 지속 12.2s
1704.75,0:28:24,REJOIN,n16,15,이탈 지속 15.2s
1705.55,0:28:25,REJOIN,n12,11,이탈 지속 13.0s
1706.3,0:28:26,REJOIN,n04,3,이탈 지속 16.0s
1704.75,0:28:24,DROP,n16,15,마지막 HB 이후 10.7s 침묵
1715.45,0:28:35,REJOIN,n16,15,이탈 지속 10.7s
1705.55,0:28:25,DROP,n12,11,마지막 HB 이후 10.7s 침묵
1716.25,0:28:36,REJOIN,n12,11,이탈 지속 10.7s
1706.3,0:28:26,DROP,n04,3,마지막 HB 이후 10.9s 침묵
1708.58,0:28:28,DROP,n14,13,마지막 HB 이후 10.2s 침묵
1709.34,0:28:29,DROP,n10,9,마지막 HB 이후 10.9s 침묵
1710.89,0:28:30,DROP,n08,7,마지막 HB 이후 10.7s 침묵
1711.65,0:28:31,DROP,n11,10,마지막 HB 이후 10.7s 침묵
1722.34,0:28:42,REJOIN,n14,13,이탈 지속 13.8s
1712.41,0:28:32,DROP,n06,5,마지막 HB 이후 10.7s 침묵
1723.1,0:28:43,REJOIN,n10,9,이탈 지속 13.8s
1713.17,0:28:33,DROP,n03,2,마지막 HB 이후 10.7s 침묵
1723.86,0:28:43,REJOIN,n08,7,이탈 지속 13.0s
1724.61,0:28:44,REJOIN,n11,10,이탈 지속 13.0s
1725.38,0:28:45,REJOIN,n06,5,이탈 지속 13.0s
1715.45,0:28:35,DROP,n16,15,마지막 HB 이후 10.7s 침묵
1726.13,0:28:46,REJOIN,n16,15,이탈 지속 10.7s
1716.25,0:28:36,DROP,n12,11,마지막 HB 이후 10.7s 침묵
1726.93,0:28:46,REJOIN,n12,11,이탈 지속 10.7s
1728.45,0:28:48,REJOIN,n04,3,이탈 지속 22.1s
1730.72,0:28:50,REJOIN,n03,2,이탈 지속 17.6s
1728.45,0:28:48,DROP,n04,3,마지막 HB 이후 10.2s 침묵
1730.72,0:28:50,DROP,n03,2,마지막 HB 이후 10.9s 침묵
1731.49,0:28:51,DROP,n10,9,마지막 HB 이후 10.2s 침묵
1732.29,0:28:52,DROP,n11,10,마지막 HB 이후 10.7s 침묵
1742.96,0:29:02,REJOIN,n11,10,이탈 지속 10.7s
1733.05,0:28:53,DROP,n08,7,마지막 HB 이후 10.7s 침묵
1733.8,0:28:53,DROP,n06,5,마지막 HB 이후 10.7s 침묵
1744.48,0:29:04,REJOIN,n03,2,이탈 지속 13.8s
1734.57,0:28:54,DROP,n16,15,마지막 HB 이후 10.7s 침묵
1745.24,0:29:05,REJOIN,n04,3,이탈 지속 16.8s
1735.32,0:28:55,DROP,n12,11,마지막 HB 이후 10.7s 침묵
1746.0,0:29:06,REJOIN,n10,9,이탈 지속 14.5s
1736.09,0:28:56,DROP,n07,6,마지막 HB 이후 10.7s 침묵
1746.76,0:29:06,REJOIN,n07,6,이탈 지속 10.7s
1736.84,0:28:56,DROP,n15,14,마지막 HB 이후 10.7s 침묵
1747.52,0:29:07,REJOIN,n08,7,이탈 지속 14.5s
1748.32,0:29:08,REJOIN,n15,14,이탈 지속 11.5s
1749.07,0:29:09,REJOIN,n06,5,이탈 지속 15.3s
1750.59,0:29:10,REJOIN,n16,15,이탈 지속 16.0s
1751.35,0:29:11,REJOIN,n12,11,이탈 지속 16.0s
1744.48,0:29:04,DROP,n03,2,마지막 HB 이후 10.7s 침묵
1746.76,0:29:06,DROP,n07,6,마지막 HB 이후 10.2s 침묵
1757.46,0:29:17,REJOIN,n07,6,이탈 지속 10.7s
1748.32,0:29:08,DROP,n15,14,마지막 HB 이후 10.7s 침묵
1759.78,0:29:19,REJOIN,n15,14,이탈 지속 11.5s
1749.83,0:29:09,DROP,n11,10,마지막 HB 이후 10.7s 침묵
1761.31,0:29:21,REJOIN,n11,10,이탈 지속 11.5s
1751.35,0:29:11,DROP,n12,11,마지막 HB 이후 10.7s 침묵
1754.43,0:29:14,DROP,n08,7,마지막 HB 이후 10.2s 침묵
1753.67,0:29:13,DROP,n10,9,마지막 HB 이후 10.9s 침묵
1755.18,0:29:15,DROP,n06,5,마지막 HB 이후 10.7s 침묵
1765.84,0:29:25,REJOIN,n03,2,이탈 지속 21.4s
1766.6,0:29:26,REJOIN,n10,9,이탈 지속 12.9s
1757.46,0:29:17,DROP,n07,6,마지막 HB 이후 10.6s 침묵
1758.23,0:29:18,DROP,n16,15,마지막 HB 이후 10.7s 침묵
1768.88,0:29:28,REJOIN,n06,5,이탈 지속 13.7s
1769.68,0:29:29,REJOIN,n08,7,이탈 지속 15.2s
1759.78,0:29:19,DROP,n15,14,마지막 HB 이후 10.6s 침묵
1770.43,0:29:30,REJOIN,n07,6,이탈 지속 13.0s
1760.55,0:29:20,DROP,n14,13,마지막 HB 이후 10.6s 침묵
1771.19,0:29:31,REJOIN,n16,15,이탈 지속 13.0s
1771.95,0:29:31,REJOIN,n15,14,이탈 지속 12.2s
1772.71,0:29:32,REJOIN,n14,13,이탈 지속 12.2s
1773.47,0:29:33,REJOIN,n12,11,이탈 지속 22.1s
1765.84,0:29:25,DROP,n03,2,마지막 HB 이후 10.7s 침묵
1778.07,0:29:38,REJOIN,n03,2,이탈 지속 12.2s
1774.23,0:29:34,DROP,n04,3,마지막 HB 이후 10.2s 침묵
1777.31,0:29:37,DROP,n06,5,마지막 HB 이후 10.1s 침묵
1776.55,0:29:36,DROP,n08,7,마지막 HB 이후 10.9s 침묵
1787.97,0:29:47,REJOIN,n08,7,이탈 지속 11.4s
1778.07,0:29:38,DROP,n03,2,마지막 HB 이후 10.7s 침묵
1788.73,0:29:48,REJOIN,n06,5,이탈 지속 11.4s
1778.83,0:29:38,DROP,n07,6,마지막 HB 이후 10.7s 침묵
1779.59,0:29:39,DROP,n15,14,마지막 HB 이후 10.7s 침묵
1780.38,0:29:40,DROP,n14,13,마지막 HB 이후 10.7s 침묵
1791.8,0:29:51,REJOIN,n07,6,이탈 지속 13.0s
1792.56,0:29:52,REJOIN,n15,14,이탈 지속 13.0s
1793.32,0:29:53,REJOIN,n14,13,이탈 지속 12.9s
1783.42,0:29:43,DROP,n10,9,마지막 HB 이후 10.6s 침묵
1794.08,0:29:54,REJOIN,n04,3,이탈 지속 19.9s
1794.84,0:29:54,REJOIN,n10,9,이탈 지속 11.4s
1797.91,0:29:57,REJOIN,n03,2,이탈 지속 19.8s
