t_s,t_hms,event,label,node_id,detail
1665.48,0:27:45,REJOIN,n07,6,이탈 지속 11.4s
1655.58,0:27:35,DROP,n14,13,마지막 HB 이후 10.7s 침묵
1667.0,0:27:47,REJOIN,n14,13,이탈 지속 11.4s
1659.37,0:27:39,DROP,n04,3,마지막 HB 이후 10.7s 침묵
1670.04,0:27:50,REJOIN,n04,3,이탈 지속 10.7s
1662.42,0:27:42,DROP,n06,5,마지막 HB 이후 10.9s 침묵
1663.19,0:27:43,DROP,n08,7,마지막 HB 이후 10.1s 침묵
1664.71,0:27:44,DROP,n15,14,마지막 HB 이후 10.1s 침묵
1663.95,0:27:43,DROP,n16,15,마지막 HB 이후 10.9s 침묵
1665.48,0:27:45,DROP,n07,6,마지막 HB 이후 10.6s 침묵
1666.25,0:27:46,DROP,n12,11,마지막 HB 이후 10.6s 침묵
1667.0,0:27:47,DROP,n14,13,마지막 HB 이후 10.9s 침묵
1679.91,0:27:59,REJOIN,n08,7,이탈 지속 16.7s
1680.67,0:28:00,REJOIN,n06,5,이탈 지속 18.2s
1682.97,0:28:02,REJOIN,n16,15,이탈 지속 19.0s
1683.72,0:28:03,REJOIN,n07,6,이탈 지속 18.2s
1685.24,0:28:05,REJOIN,n15,14,이탈 지속 20.5s
1686.0,0:28:06,REJOIN,n12,11,이탈 지속 19.8s
1676.12,0:27:56,DROP,n11,10,마지막 HB 이후 10.7s 침묵
1676.88,0:27:56,DROP,n10,9,마지막 HB 이후 10.7s 침묵
1687.54,0:28:07,REJOIN,n14,13,이탈 지속 20.5s
1688.3,0:28:08,REJOIN,n11,10,이탈 지속 12.2s
1689.06,0:28:09,REJOIN,n10,9,이탈 지속 12.2s
1684.48,0:28:04,DROP,n03,2,마지막 HB 이후 10.1s 침묵
1686.0,0:28:06,DROP,n12,11,마지막 HB 이후 10.1s 침묵
1686.78,0:28:06,DROP,n04,3,마지막 HB 이후 10.9s 침묵
1687.54,0:28:07,DROP,n14,13,마지막 HB 이후 10.1s 침묵
1689.06,0:28:09,DROP,n10,9,마지막 HB 이후 10.1s 침묵
1688.3,0:28:08,DROP,n11,10,마지막 HB 이후 10.9s 침묵
1689.82,0:28:09,DROP,n08,7,마지막 HB 이후 10.6s 침묵
1701.19,0:28:21,REJOIN,n08,7,이탈 지속 11.4s
1691.34,0:28:11,DROP,n16,15,마지막 HB 이후 10.6s 침묵
1701.94,0:28:21,REJOIN,n04,3,이탈 지속 15.2s
1692.12,0:28:12,DROP,n07,6,마지막 HB 이후 10.6s 침묵
1702.72,0:28:22,REJOIN,n16,15,이탈 지속 11.4s
1692.87,0:28:12,DROP,n15,14,마지막 HB 이후 10.6s 침묵
1703.48,0:28:23,REJOIN,n15,14,이탈 지속 10.6s
1704.24,0:28:24,REJOIN,n07,6,이탈 지속 12.1s
1704.99,0:28:24,REJOIN,n12,11,이탈 지속 19.0s
1705.76,0:28:25,REJOIN,n14,13,이탈 지속 18.2s
1706.51,0:28:26,REJOIN,n11,10,이탈 지속 18.2s
1707.27,0:28:27,REJOIN,n10,9,이탈 지속 18.2s
1709.56,0:28:29,REJOIN,n03,2,이탈 지속 25.1s
1701.94,0:28:21,DROP,n04,3,마지막 HB 이후 10.7s 침묵
1716.42,0:28:36,REJOIN,n04,3,이탈 지속 14.5s
1709.56,0:28:29,DROP,n03,2,마지막 HB 이후 10.9s 침묵
1710.33,0:28:30,DROP,n16,15,마지막 HB 이후 10.2s 침묵
1711.09,0:28:31,DROP,n07,6,마지막 HB 이후 10.9s 침묵
1711.85,0:28:31,DROP,n15,14,마지막 HB 이후 10.1s 침묵
1712.6,0:28:32,DROP,n12,11,마지막 HB 이후 10.7s 침묵
1713.38,0:28:33,DROP,n14,13,마지막 HB 이후 10.6s 침묵
1724.03,0:28:44,REJOIN,n16,15,이탈 지속 13.7s
1714.14,0:28:34,DROP,n11,10,마지막 HB 이후 10.6s 침묵
1724.79,0:28:44,REJOIN,n07,6,이탈 지속 13.7s
1714.9,0:28:34,DROP,n10,9,마지막 HB 이후 10.6s 침묵
1726.3,0:28:46,REJOIN,n12,11,이탈 지속 13.7s
1727.07,0:28:47,REJOIN,n15,14,이탈 지속 15.2s
1727.82,0:28:47,REJOIN,n14,13,이탈 지속 14.4s
1728.58,0:28:48,REJOIN,n11,10,이탈 지속 14.4s
1730.12,0:28:50,REJOIN,n10,9,이탈 지속 15.2s
1732.39,0:28:52,REJOIN,n03,2,이탈 지속 22.8s
1725.55,0:28:45,DROP,n04,3,마지막 HB 이후 10.7s 침묵
1737.73,0:28:57,REJOIN,n04,3,이탈 지속 12.2s
1732.39,0:28:52,DROP,n03,2,마지막 HB 이후 10.9s 침묵
1733.16,0:28:53,DROP,n07,6,마지막 HB 이후 10.1s 침묵
1733.92,0:28:53,DROP,n12,11,마지막 HB 이후 10.6s 침묵
1734.69,0:28:54,DROP,n15,14,마지막 HB 이후 10.6s 침묵
1736.21,0:28:56,DROP,n11,10,마지막 HB 이후 10.1s 침묵
1735.45,0:28:55,DROP,n14,13,마지막 HB 이후 10.9s 침묵
1737.73,0:28:57,DROP,n04,3,마지막 HB 이후 10.1s 침묵
1736.97,0:28:56,DROP,n10,9,마지막 HB 이후 10.8s 침묵
1739.25,0:28:59,DROP,n06,5,마지막 HB 이후 10.1s 침묵
1738.49,0:28:58,DROP,n08,7,마지막 HB 이후 10.8s 침묵
1740.03,0:29:00,DROP,n16,15,마지막 HB 이후 10.8s 침묵
1756.6,0:29:16,REJOIN,n04,3,이탈 지속 18.9s
1758.12,0:29:18,REJOIN,n11,10,이탈 지속 21.9s
1758.88,0:29:18,REJOIN,n10,9,이탈 지속 21.9s
1760.41,0:29:20,REJOIN,n03,2,이탈 지속 28.0s
1761.18,0:29:21,REJOIN,n08,7,이탈 지속 22.7s
1761.94,0:29:21,REJOIN,n06,5,이탈 지속 22.7s
1763.46,0:29:23,REJOIN,n07,6,이탈 지속 30.3s
1764.22,0:29:24,REJOIN,n16,15,이탈 지속 24.2s
1764.98,0:29:24,REJOIN,n15,14,이탈 지속 30.3s
1765.74,0:29:25,REJOIN,n12,11,이탈 지속 31.8s
1766.51,0:29:26,REJOIN,n14,13,이탈 지속 31.1s
1759.64,0:29:19,DROP,n04,3,마지막 HB 이후 10.7s 침묵
1762.7,0:29:22,DROP,n03,2,마지막 HB 이후 10.7s 침묵
1773.37,0:29:33,REJOIN,n04,3,이탈 지속 13.7s
1766.51,0:29:26,DROP,n14,13,마지막 HB 이후 10.7s 침묵
1768.03,0:29:28,DROP,n10,9,마지막 HB 이후 10.2s 침묵
1767.27,0:29:27,DROP,n11,10,마지막 HB 이후 10.9s 침묵
1769.55,0:29:29,DROP,n06,5,마지막 HB 이후 10.1s 침묵
1768.79,0:29:28,DROP,n08,7,마지막 HB 이후 10.9s 침묵
1771.07,0:29:31,DROP,n07,6,마지막 HB 이후 10.1s 침묵
1770.31,0:29:30,DROP,n16,15,마지막 HB 이후 10.9s 침묵
1772.61,0:29:32,DROP,n15,14,마지막 HB 이후 10.1s 침묵
1773.37,0:29:33,DROP,n04,3,마지막 HB 이후 10.8s 침묵
1774.13,0:29:34,DROP,n12,11,마지막 HB 이후 10.1s 침묵
1795.27,0:29:55,REJOIN,n03,2,이탈 지속 32.6s
1796.8,0:29:56,REJOIN,n04,3,이탈 지속 23.4s
1797.55,0:29:57,REJOIN,n08,7,이탈 지속 28.8s
1799.09,0:29:59,REJOIN,n06,5,이탈 지속 29.5s
